Utility Characteristics,,,,,,Demand,,Energy Sources (Megawatthours),,,,,,,,,,Disposition,,,,,,Electric Revenues,,,,,,,
,,,,,,(Megawatts),,,,Power Exchanged,,,Wheeled Power,,,,,(Megawatthours),,,,,,(Thousands Dollars),,,,,,,
Data Year,Utility Number,Utility Name,State,Ownership Type,NERC Region,Summer Peak Demand,Winter Peak Demand,Net Generation,Wholesale Power Purchases,Exchange Energy Received,Exchange Energy Delivered,Net Power Exchanged,Wheeled Power Received,Wheeled Power Delivered,Net Wheeled Power,Transmission by Other Losses,Total Sources,Retail Sales,Sales for Resale,Furnished without Charge,Consumed by Respondent without Charge,Total Energy Losses,Total Disposition,From Retail Sales,From Delivery Customers,From Sales for Resale,From Credits or Adjustments,From Transmission,From Other,Total,"Data Type
O = Observed
I = Imputed"
2017,18947,City of Tipton - (IA),IA,Municipal,MRO,7.4,5.1,144,"32,483",.,.,0,.,.,0,.,"32,627","31,417",0,.,44,"1,166","32,627","3,158.00",0,0,0,0,0,"3,158.00",O
2017,18951,Tishomingo County E P A,MS,Cooperative,SERC,63.3,64.8,0,"283,592",0,.,0,0,0,0,0,"283,592","266,131",0,0,246,"17,215","283,592","28,990.00",.,0,0,0,714.6,"29,704.60",O
2017,18955,"Tri-County Electric Coop, Inc",IL,Cooperative,RFC,80.7,70.8,.,"379,778",.,.,0,.,.,0,.,"379,778","362,111",.,.,144,"17,523","379,778","46,272.60",0,0,0,173.6,359.1,"46,805.30",O
2017,18956,Tri-County Elec Member Corp,GA,Cooperative,SERC,83.9,104.8,.,"375,188",.,.,0,.,.,0,.,"375,188","352,733",.,.,514,"21,941","375,188","40,581.70",.,.,.,.,"1,144.40","41,726.10",O
2017,18957,Tri-County Elec Member Corp,NC,Cooperative,SERC,121.7,150.1,.,"556,491",.,.,0,.,.,0,.,"556,491","529,303",.,.,.,"27,188","556,491","53,536.00",.,.,.,.,530,"54,066.00",O
2017,18961,Twin County Electric Pwr Assn,MS,Cooperative,SERC,75.6,39.4,.,"215,614",.,.,0,.,.,0,.,"215,614","193,591",.,.,314,"21,709","215,614","29,124.90",.,.,.,.,342,"29,466.90",O
2017,18962,Twin Valley Electric Coop Inc,KS,Cooperative,SPP,9.3,7.8,.,"36,673",.,.,0,.,.,0,.,"36,673","33,089",.,.,.,"3,584","36,673","5,964.70",.,.,.,.,83.6,"6,048.30",O
2017,18976,Trinity Valley Elec Coop Inc,TX,Cooperative,,284.6,429.1,.,"1,258,544",.,.,0,.,.,0,.,"1,258,544","1,170,782",.,.,527,"87,235","1,258,544","137,756.10",.,.,.,"1,877.20","2,151.30","141,784.60",O
2017,18995,Tenaska Power Services Co,TX,Retail Power Marketer,TRE,.,.,.,"28,720,132",.,.,0,.,.,0,-32,"28,720,100","2,425,341","26,294,759",.,.,.,"28,720,100","80,579.50",.,"764,117.30",.,.,.,"844,696.80",O
2017,18997,The Toledo Edison Co,OH,Investor Owned,RFC,"2,205.40","1,836.50","476,397","1,304,876",0,0,0,0,0,0,0,"1,781,273","1,140,905","476,397",0,"5,783","158,188","1,781,273","142,434.80","275,205.70","29,400.80",0,0,"27,259.30","474,300.60",O
2017,19007,Tombigbee Electric Power Assn,MS,Cooperative,SERC,256.3,229.8,0,"1,145,667",0,.,0,0,0,0,0,"1,145,667","1,074,141",0,0,587,"70,940","1,145,667","108,851.00",.,0,0,0,"2,740.00","111,591.00",O
2017,19022,Tongue River Electric Coop Inc,MT,Cooperative,WECC,19.5,20.4,.,"108,460",.,.,0,.,.,0,.,"108,460","100,099",.,.,207,"8,154","108,460","13,174.00",.,.,.,.,.,"13,174.00",O
2017,19027,"Tombigbee Electric Coop, Inc",AL,Cooperative,SERC,30.8,35.9,.,"121,131",.,.,0,.,.,0,.,"121,131","108,106",.,.,.,"13,025","121,131","14,810.00",.,.,.,.,.,"14,810.00",O
2017,19032,City of Torrington - (WY),WY,Municipal,WECC,17.7,15.7,.,"93,741",.,.,0,.,.,0,.,"93,741","91,669",.,.,.,"2,072","93,741","9,574.00",.,.,.,.,584,"10,158.00",O
2017,19048,Toledo Bend Project Joint Oper,TX,State,SERC,80,80,"146,242",.,.,.,0,.,.,0,.,"146,242",.,"144,880",.,790,572,"146,242",.,.,"6,527.50",.,.,.,"6,527.50",O
2017,19060,"Traverse Electric Coop, Inc",MN,Cooperative,MRO,12,19,.,"104,047",.,.,0,.,.,0,.,"104,047","98,199",.,.,291,"5,557","104,047","10,335.00",.,.,.,.,28,"10,363.00",O
2017,19090,"ENGIE Energy Marketing NA, Inc",TX,Wholesale Power Marketer,TRE,.,.,.,"14,422,928",.,.,0,.,.,0,.,"14,422,928",.,"14,422,928",.,.,.,"14,422,928",.,.,"531,034.00",.,.,.,"531,034.00",O
2017,19096,TransAlta Energy Marketing (U.S.) Inc.,WA,Wholesale Power Marketer,WECC,.,.,.,"21,487,012",.,.,0,.,.,0,.,"21,487,012",.,"21,487,012",.,.,.,"21,487,012",.,.,"681,493.00",.,.,.,"681,493.00",O
2017,19107,ENGIE Resources LLC,TX,Retail Power Marketer,TRE,.,.,.,"39,722,298",.,.,0,.,.,0,.,"39,722,298","37,531,201",.,.,.,"2,191,097","39,722,298","2,353,857.00",.,.,.,.,.,"2,353,857.00",O
2017,19108,Tideland Electric Member Corp,NC,Cooperative,,85,89,.,"376,845",.,.,0,.,.,0,.,"376,845","344,023",.,.,713,"32,109","376,845","42,662.00",.,.,.,.,713,"43,375.00",O
2017,19119,"TransCanada Power Marketing, Ltd.",MA,Retail Power Marketer,NPCC,"6,688.00","5,259.00",.,"1,317,724","21,669,360",.,"21,669,360",.,.,0,.,"22,987,084","4,128,104","18,366,320",.,.,"492,660","22,987,084","355,318.00",.,"1,801,957.00",.,.,"-2,668.00","2,154,607.00",O
2017,19125,City of Traverse City - (MI),MI,Municipal,RFC,63.8,53.8,.,"339,935",.,.,0,.,.,0,"-21,824","318,111","318,111",.,.,.,.,"318,111","30,644.00",.,.,.,"2,990.00","1,082.00","34,716.00",O
2017,19126,"TriEagle Energy, L.P.",TX,Retail Power Marketer,TRE,.,.,.,"3,643,892",.,.,0,.,.,0,"-206,258","3,437,634","3,437,634",.,.,.,.,"3,437,634","302,575.70",0,0,0,0,0,"302,575.70",O
2017,19149,City of Trenton - (TN),TN,Municipal,SERC,15.2,13.5,0,"69,879",0,.,0,0,0,0,0,"69,879","66,844",0,0,0,"3,035","69,879","6,971.00",.,0,0,0,100.2,"7,071.20",O
2017,19150,Trenton Municipal Utilities - (MO),MO,Municipal,SPP,17.6,16.3,109,"86,638",.,.,0,.,.,0,.,"86,747","78,761",.,0,"1,326","6,660","86,747","8,746.90",.,.,.,.,.,"8,746.90",O
2017,19154,Tri-State Electric Member Corp,GA,Cooperative,SERC,63.1,82.8,0,"289,456",0,.,0,0,0,0,0,"289,456","269,272",0,0,435,"19,749","289,456","33,900.00",.,0,0,0,899.2,"34,799.20",O
2017,19156,Powder River Energy Corporation,WY,Cooperative,WECC,287.4,367.1,.,"2,356,649",.,.,0,.,.,0,.,"2,356,649","2,274,853",.,.,"2,421","79,375","2,356,649","189,106.00",.,.,.,.,"1,977.60","191,083.60",O
2017,19157,MiEnergy Cooperative,MN,Cooperative,MRO,110.2,110.9,.,"626,257",.,.,0,.,.,0,.,"626,257","522,012","82,257",.,.,"21,988","626,257","62,813.60",.,"6,720.30",.,.,"2,281.40","71,815.30",O
2017,19158,Tri-County Electric Coop Assn,MO,Cooperative,SERC,21.1,21.2,.,"93,840",.,.,0,.,.,0,.,"93,840","82,453","2,832",.,208,"8,347","93,840","13,349.00",.,368,.,.,.,"13,717.00",O
2017,19159,"Tri-County Electric Coop, Inc",TX,Cooperative,TRE,680.4,689.1,.,"2,807,452",.,.,0,.,.,0,.,"2,807,452","2,719,138",.,.,"1,388","86,926","2,807,452","219,913.50",.,.,"5,102.90",.,"1,510.00","226,526.40",O
2017,19160,"Tri-County Electric Coop, Inc",OK,Cooperative,SPP,154.3,125.9,.,"924,309",.,.,0,.,.,0,.,"924,309","886,526",.,.,"7,456","30,327","924,309","89,398.30",.,.,.,.,588.3,"89,986.60",O
2017,19161,"Tri-County Electric Coop, Inc",FL,Cooperative,FRCC,68.5,66.7,.,"324,216",.,.,0,.,.,0,.,"324,216","309,798",.,.,.,"14,418","324,216","38,082.50",.,.,.,.,501.3,"38,583.80",O
2017,19162,Tri-County Elec Member Corp,TN,Cooperative,SERC,245.8,312.4,0,"1,270,759",0,.,0,0,0,0,0,"1,270,759","1,206,781",0,0,"1,215","62,763","1,270,759","122,402.00",.,0,0,0,"2,612.40","57,829.40",O
2017,19189,Trico Electric Cooperative Inc,AZ,Cooperative,WECC,217.8,112,442,"738,380",.,.,0,"14,652","13,629","1,023",.,"739,845","696,117",449,.,"2,107","41,172","739,845","94,244.70",.,112.8,-61.9,.,"1,740.70","96,036.30",O
2017,19219,Diverse Power Incorporated,GA,Cooperative,SERC,168.3,203.6,.,"709,108",.,.,0,.,.,0,.,"709,108","666,953",.,.,.,"42,155","709,108","81,959.20",.,.,.,.,"2,922.50","84,881.70",O
2017,19225,City of Troy - (AL),AL,Municipal,SERC,78,72,.,"415,700",.,.,0,.,.,0,.,"415,700","401,914",.,"3,508",.,"10,278","415,700","32,031.90",.,.,.,.,"4,769.00","36,800.90",O
2017,19229,Truckee Donner P U D,CA,Political Subdivision,WECC,24,35,532,"161,517",.,.,0,.,.,0,.,"162,049","156,562",.,.,492,"4,995","162,049","24,206.00",.,.,.,.,"3,898.00","28,104.00",O
2017,19266,Tullahoma Board-Public Utils,TN,Municipal,SERC,62.5,63.2,0,"296,767",0,.,0,0,0,0,0,"296,767","284,300",0,0,912,"11,555","296,767","27,249.00",.,0,0,0,"1,206.90","28,455.90",O
2017,19273,City of Tupelo - (MS),MS,Municipal,SERC,134.6,96.2,0,"639,405",0,.,0,0,0,0,0,"639,405","617,758",0,0,747,"20,899","639,405","53,025.00",.,0,0,0,961.5,"53,986.50",O
2017,19277,TDX North Slope Generating Co,AK,Investor Owned,AK,6.5,11.6,"64,698",.,.,.,0,.,.,0,.,"64,698","63,132",.,.,.,"1,566","64,698","14,478.00",.,.,.,.,.,"14,478.00",O
2017,19281,Turlock Irrigation District,CA,Political Subdivision,WECC,654,337,"2,234,630","1,307,532","13,272","14,819","-1,547","28,913","28,913",0,-867,"3,539,748","2,047,898","1,349,110",0,"48,871","93,869","3,539,748","285,728.00",.,"51,134.00",.,.,"6,863.00","343,725.00",O
2017,19293,Southeastern Electric Coop Inc - (SD),SD,Cooperative,MRO,100.7,97.5,.,"677,855",.,.,0,.,.,0,.,"677,855","660,081",.,.,"1,011","16,763","677,855","61,519.10",.,.,.,.,900.5,"62,419.60",O
2017,19307,City of Tuscumbia,AL,Municipal,SERC,23.2,20.5,0,"97,930",0,.,0,0,0,0,0,"97,930","93,991",0,0,171,"3,767","97,930","10,365.00",.,0,0,0,303.1,"10,668.10",O
2017,19308,City of Tuskegee,AL,Municipal,SERC,36,29,.,"165,651",.,.,0,.,.,0,.,"165,651","154,892",.,.,.,"10,759","165,651","17,548.00",.,.,.,.,.,"17,548.00",O
2017,19324,Two Rivers Water & Light,WI,Municipal,MISO,17.8,13.9,0,"82,948",0,0,.,0,0,.,0,"82,948","79,225",0,0,0,"3,723","82,948","8,919.00",.,.,.,.,74.3,"8,993.30",O
2017,19325,Umatilla Electric Coop Assn,OR,Cooperative,WECC,357.3,252.8,"1,715","2,180,576",.,.,0,"114,013","114,013",0,.,"2,182,291","2,130,767",.,.,"2,063","49,461","2,182,291","116,369.50",.,.,.,714.7,490.5,"117,574.70",O
2017,19327,"TXU Energy Retail Co, LLC",TX,Retail Power Marketer,,.,.,.,"37,847,022",.,.,0,.,.,0,.,"37,847,022","37,847,022",.,.,.,.,"37,847,022","3,803,923.00",.,.,.,.,.,"3,803,923.00",O
2017,19389,Upper Missouri G&T El Coop Inc,MT,Cooperative,MRO,998.6,"1,238.00",.,"8,290,869",.,.,0,.,.,0,.,"8,290,869",.,"8,290,869",.,.,.,"8,290,869",.,.,"503,737.90",.,.,"3,263.10","507,001.00",O
2017,19390,"UGI Utilities, Inc",PA,Investor Owned,RFC,184.4,203.1,.,"788,461",.,.,0,.,.,0,.,"788,461","710,504",303,0,"1,407","76,247","788,461","74,731.10","6,208.00",7.9,.,"5,414.20",991.4,"87,352.60",O
2017,19396,Tri-County Electric Coop,MI,Cooperative,RFC,84.2,65.6,.,"359,819",.,.,0,.,.,0,.,"359,819","339,455",.,.,.,"20,364","359,819","45,043.90",.,.,.,.,"1,269.50","46,313.40",O
2017,19397,City of Ukiah - (CA),CA,Municipal,WECC,33.4,17.1,"10,396","105,607",.,.,0,.,.,0,.,"116,003","111,874",.,.,.,"4,129","116,003","14,383.00",.,.,.,.,.,"14,383.00",O
2017,19430,City of Union City,TN,Municipal,SERC,60.6,47,0,"291,309",0,.,0,0,0,0,0,"291,309","283,043",0,0,133,"8,133","291,309","24,255.00",.,0,0,0,398.2,"24,653.20",O
2017,19431,City of Union - (SC),SC,Municipal,SERC,33.5,23.9,.,"136,701",.,.,0,.,.,0,.,"136,701","129,549",.,.,.,"7,152","136,701","17,645.50",.,.,.,.,22,"17,667.50",O
2017,19435,Union Electric Membership Corp - (NC),NC,Cooperative,SERC,363,292,.,"1,354,277",.,.,0,.,.,0,.,"1,354,277","1,278,005",.,.,.,"76,272","1,354,277","149,189.00",.,.,"-2,741.00",.,"1,665.00","148,113.00",O
2017,19436,Union Electric Co - (MO),MO,Investor Owned,SERC,"7,391.00","6,278.00","41,154,151","2,593,533",.,.,0,"3,141,458","3,141,458",0,.,"43,747,684","31,597,238","10,640,397",.,.,"1,510,049","43,747,684","2,944,964.20",.,"369,923.00","-13,295.00","37,274.00","58,335.00","3,397,201.20",O
2017,19437,Western Iowa Power Coop,IA,Cooperative,MRO,17.1,21.6,0,"105,313",.,.,0,.,.,0,.,"105,313","97,517",.,.,297,"7,499","105,313","13,773.10",.,.,.,.,40.9,"13,814.00",O
2017,19445,"Southern Indiana R E C, Inc",IN,Cooperative,RFC,72,65,.,"465,692",.,.,0,.,.,0,.,"465,692","456,870",.,.,.,"8,822","465,692","36,785.00",.,.,.,.,231,"37,016.00",O
2017,19446,"Duke Energy Kentucky, Inc.",OH,Investor Owned,RFC,805,683,"4,282,897","952,209",.,.,0,.,.,0,.,"5,235,106","3,957,490","950,582",.,684,"326,350","5,235,106","300,925.50",.,"26,743.00",-200,"2,823.00","4,616.00","334,907.50",O
2017,19454,City of Unalaska - (AK),AK,Municipal,AK,12.4,10.9,"58,739",0,0,0,0,0,0,0,0,"58,739","56,862",0,0,.,"1,877","58,739","17,937.10",.,.,.,.,.,"17,937.10",O
2017,19490,United Electric Coop Service Inc - (TX),TX,Cooperative,TRE,475.4,595.6,.,"2,164,438",.,.,0,.,.,0,.,"2,164,438","2,075,632",.,.,"2,583","86,223","2,164,438","170,836.20",.,.,.,.,"1,571.70","172,407.90",O
2017,19493,Union County Electric Coop Inc,SD,Cooperative,MRO,5.7,6.2,.,"34,320",.,.,0,.,.,0,.,"34,320","31,931",.,.,.,"2,389","34,320","4,160.00",.,.,.,.,34,"4,194.00",O
2017,19497,United Illuminating Co,CT,Investor Owned,NPCC,"1,193.00",980,0,"1,834,602",0,0,0,"5,734,406","5,734,406",0,0,"1,834,602","1,735,379",0,0,0,"99,223","1,834,602","378,017.00","340,874.00",0,0,"164,219.00","38,071.00","921,181.00",O
2017,19499,"United Power, Inc",CO,Cooperative,WECC,446.6,340,.,"2,258,015",.,.,0,.,.,0,.,"2,258,015","2,182,274",.,"73,353","2,388",.,"2,258,015","225,677.00",.,.,"1,728.00",.,.,"227,405.00",O
2017,19501,"Union Rural Electric Coop, Inc",OH,Cooperative,RFC,104.2,85.3,.,"528,569",.,.,0,.,.,0,.,"528,569","519,678",.,572,.,"8,319","528,569","53,509.20",.,.,.,.,262.9,"53,772.10",O
2017,19502,"United Electric Co-op, Inc - (ID)",ID,Cooperative,WECC,59.5,53.4,.,"301,826",.,.,0,"1,526",.,"1,526",.,"303,352","288,917",.,.,.,"14,435","303,352","17,162.00",.,.,.,35,767,"17,964.00",O
2017,19545,"Black Hills Power, Inc. d/b/a",SD,Investor Owned,WECC,447,402,"1,581,915","1,605,501","11,819","77,635","-65,816","6,844,378","6,844,378",0,.,"3,121,600","1,759,765","1,232,621",.,"63,398","65,816","3,121,600","206,466.00",.,"44,734.00","-1,514.00","28,910.00","9,051.00","287,647.00",O
2017,19547,Hawaiian Electric Co Inc,HI,Investor Owned,HI,"1,165.00","1,068.00","3,451,293","3,403,396",.,.,0,.,.,0,.,"6,854,689","6,548,697",.,.,"14,977","291,015","6,854,689","1,592,016.00",.,.,.,.,"5,601.90","1,597,617.90",O
2017,19558,Homer Electric Assn Inc,AK,Cooperative,AK,70.1,78.2,32,"510,805",.,.,0,.,.,0,.,"510,837","479,189",22,.,"2,178","29,448","510,837","98,775.20",.,0.4,.,.,729,"99,504.60",O
2017,19574,Upper Cumberland E M C,TN,Cooperative,SERC,212.9,275.6,0,"1,037,736",0,.,0,0,0,0,0,"1,037,736","978,047",0,0,"1,285","58,404","1,037,736","104,600.00",.,0,0,0,"2,413.80","107,013.80",O
2017,19578,Upper Peninsula Power Company,MI,Investor Owned,RFC,134,128,"149,260","641,484",.,.,0,.,.,0,.,"790,744","730,716","13,266",.,"2,705","44,057","790,744","107,997.70","1,079.10","2,642.00","5,999.00",.,"1,866.00","119,583.80",O
2017,19579,Upshur Rural Elec Coop Corp,TX,Cooperative,SPP,193,272,.,"874,212",.,.,0,.,.,0,.,"874,212","816,700",.,.,.,"57,512","874,212","83,800.00",.,.,.,.,"1,303.00","85,103.00",O
2017,19581,Upson Elec Member Corp,GA,Cooperative,SERC,31,37,.,"131,648",.,.,0,.,.,0,.,"131,648","127,448",.,198,.,"4,002","131,648","13,861.00",.,.,.,.,718,"14,579.00",O
2017,19603,USBIA-Mission Valley Power,MT,Federal,WECC,74.9,104.1,.,"439,014",.,.,0,.,.,0,.,"439,014","388,011",.,.,"2,661","48,342","439,014","25,096.00",.,.,.,"6,303.00",.,"31,399.00",O
2017,19604,USBIA-San Carlos Project,AZ,Federal,WECC,81.1,53.6,.,"337,851",.,.,0,.,.,0,.,"337,851","315,829",.,.,.,"22,022","337,851","34,260.00",.,.,.,.,"8,494.00","42,754.00",O
2017,19667,Utilities Dist-Western IN REMC,IN,Cooperative,RFC,77.9,76,0,"317,989",0,0,0,0,0,0,0,"317,989","298,500",0,0,572,"18,917","317,989","43,386.00",0,0,0,0,358,"43,744.00",O
2017,19677,City of Valentine - (NE),NE,Municipal,MRO,9.1,13.8,.,"49,056",.,.,0,.,.,0,.,"49,056","46,771",.,.,.,"2,285","49,056","4,506.40",.,.,.,.,.,"4,506.40",O
2017,19687,City of Valley City,ND,Municipal,MRO,18,23.1,.,"108,884",.,.,0,.,.,0,.,"108,884","105,693",.,.,.,"3,191","108,884","7,624.00",.,.,.,.,27,"7,651.00",O
2017,19728,"UNS Electric, Inc",AZ,Investor Owned,WECC,370,256,"652,183","1,364,009",.,.,0,"35,825","14,412","21,413",.,"2,037,605","1,659,423","257,376",.,693,"120,113","2,037,605","160,101.50",.,"9,636.80",.,0.3,"13,064.20","182,802.80",O
2017,19780,Vermont Public Power Supply Authority,VT,Political Subdivision,NPCC,.,.,"51,694","254,682",.,.,0,.,.,0,.,"306,376",.,"306,376",.,.,.,"306,376",.,.,"24,084.00",.,.,.,"24,084.00",O
2017,19784,Vera Irrigation District #15,WA,Political Subdivision,WECC,44.3,45.7,.,"239,033",.,.,0,.,.,0,.,"239,033","230,996",.,.,.,"8,037","239,033","17,032.00",.,.,.,.,317,"17,349.00",O
2017,19785,Verdigris Valley Elec Coop Inc,OK,Cooperative,SPP,181.8,152.8,.,"666,222",.,.,0,.,.,0,.,"666,222","617,314",.,.,683,"48,225","666,222","66,779.40",.,.,.,.,.,"66,779.40",O
2017,19788,City of Vermillion - (SD),SD,Municipal,MRO,16.3,10.9,.,"68,825",.,.,0,.,.,0,.,"68,825","65,189",.,.,.,"3,636","68,825","6,481.00",.,.,.,702,68,"7,251.00",O
2017,19790,Verendrye Electric Coop Inc,ND,Cooperative,MRO,82.8,119.9,0,"601,642",0,0,0,0,0,0,0,"601,642","583,110",0,0,"1,050","17,482","601,642","50,473.10",0,0,0,0,154.8,"50,627.90",O
2017,19791,"Vermont Electric Cooperative, Inc.",VT,Cooperative,NPCC,73.2,85.4,.,"540,700",.,.,0,.,.,0,.,"540,700","443,818","62,878",.,350,"33,654","540,700","72,621.40",.,"1,742.00",.,"1,345.10","6,281.10","81,989.60",O
2017,19792,"Vermont Electric Power Co, Inc",VT,Transmission,NPCC,.,.,.,.,.,.,0,"3,873,928","3,848,589","25,339",.,"25,339",.,.,.,.,"25,339","25,339",.,.,.,.,"185,214.00",.,"185,214.00",O
2017,19798,City of Vernon,CA,Municipal,WECC,184.1,174.6,"2,265","1,126,307",.,.,0,.,.,0,.,"1,128,572","1,078,536",.,.,.,"50,036","1,128,572","161,302.50",.,.,.,.,.,"161,302.50",O
2017,19804,City of Vero Beach - (FL),FL,Municipal,SERC,157,125,.,"775,556",.,.,0,.,.,0,"-14,322","761,234","728,176",.,.,.,"33,058","761,234","86,720.10",.,.,.,.,.,"86,720.10",O
2017,19806,"Victoria Electric Coop, Inc",TX,Cooperative,TRE,111.8,124.6,.,"473,659",.,.,0,.,.,0,.,"473,659","446,530",.,.,.,"27,129","473,659","45,562.60",.,.,.,.,"1,600.10","47,162.70",O
2017,19813,Vernon Electric Coop,WI,Cooperative,RFC,31.9,30.2,.,"154,964",.,.,0,.,.,0,.,"154,964","146,492",.,.,423,"8,049","154,964","20,034.00",.,.,.,.,98,"20,132.00",O
2017,19820,Victory Electric Coop Assn Inc,KS,Cooperative,SPP,152.4,102.7,.,"713,541",.,.,0,.,.,0,.,"713,541","690,158",.,.,.,"23,383","713,541","68,872.80",.,.,.,.,"1,246.80","70,119.60",O
2017,19840,"Valley Electric Assn, Inc",NV,Cooperative,WECC,133,117,.,"560,111","31,200","21,214","9,986",.,.,0,.,"570,097","537,100",.,.,"2,317","30,680","570,097","58,733.80",.,.,.,"16,906.00",415.2,"76,055.00",O
2017,19856,City of Vineland - (NJ),NJ,Municipal,RFC,146.4,100.6,"110,193","560,899",.,.,0,.,.,0,.,"671,092","640,799",.,52,878,"29,363","671,092","85,361.00",.,.,.,.,"1,257.00","86,618.00",O
2017,19865,City of Vinton - (IA),IA,Municipal,MRO,10.6,7,-139,"41,750",.,.,0,.,.,0,.,"41,611","38,112",747,.,"1,041","1,711","41,611","4,283.00",.,27.9,.,.,310.2,"4,621.10",O
2017,19869,Vinton Public Power Authority,LA,Political Subdivision,SERC,359.8,338,.,"2,579,823",.,.,0,.,.,0,.,"2,579,823","2,542,577","37,246",.,.,.,"2,579,823","137,502.50",.,"2,766.00",.,.,.,"140,268.50",O
2017,19876,Virginia Electric & Power Co,VA,Investor Owned,SERC,"16,350.00","16,618.00","74,067,743","12,077,869",.,.,0,.,.,0,.,"86,145,612","80,665,256","4,173,905",.,"142,488","1,033,235","86,014,884","7,196,289.60",696.2,"192,818.00",457.1,"152,243.70","-125,890.90","7,416,613.70",O
2017,19882,Virginia Tech Electric Service,VA,State,RFC,57,52.6,.,"350,872",.,.,0,.,.,0,.,"350,872","340,892",.,.,.,"9,980","350,872","32,524.10",.,.,.,.,109.9,"32,634.00",O
2017,19883,City of Virginia - (MN),MN,Municipal,MRO,20.7,21.3,"128,119","121,686",.,.,0,.,.,0,.,"249,805","108,267","134,561","1,896",.,"5,081","249,805","13,382.30",.,"15,332.70",.,.,215.1,"28,930.10",O
2017,19885,Virginia Mun Elec Assn No 1,VA,Municipal Mktg Authority,SERC,264,294,378,"1,477,966",.,.,0,.,.,0,.,"1,478,344",.,"1,478,344",.,.,.,"1,478,344",.,.,"92,581.00",.,.,2,"92,583.00",O
2017,19896,City of Volga - (SD),SD,Municipal,MRO,8,8,.,"55,399",.,.,0,.,.,0,.,"55,399","54,091",.,.,"1,308",.,"55,399","4,918.00",.,.,.,.,295.4,"5,213.40",O
2017,19898,Volunteer Electric Coop,TN,Cooperative,SERC,486.4,621.8,0,"2,299,110",0,.,0,0,0,0,0,"2,299,110","2,161,030",0,0,"2,007","136,073","2,299,110","226,202.00",.,0,0,0,"6,204.20","232,406.20",O
2017,19947,City of Wadena - (MN),MN,Municipal,MRO,11.8,13.6,.,"70,679",.,.,0,.,.,0,.,"70,679","67,067",.,986,.,"2,626","70,679","5,200.60",.,.,.,.,75.6,"5,276.20",O
2017,19950,Vermont Electric Trans Co Inc,VT,Transmission,NPCC,.,.,.,.,.,.,0,"12,597,293","12,597,293",0,.,0,.,.,.,.,.,.,.,.,.,.,.,"1,510.00","1,510.00",O
2017,19951,City of Wadsworth - (OH),OH,Municipal,RFC,62.4,44.3,.,"301,540",.,.,0,.,.,0,.,"301,540","278,922",.,"1,430","21,188",.,"301,540","31,240.00",.,.,.,.,.,"31,240.00",O
2017,19968,City of Wahoo - (NE),NE,Municipal,SPP,15,14,55,"73,312",.,.,0,.,.,0,.,"73,367","67,245","2,378",.,.,"3,744","73,367","5,147.00",.,177,.,.,.,"5,324.00",O
2017,19974,Town of Wake Forest - (NC),NC,Municipal,SERC,40.4,30.9,.,"162,750",.,.,0,.,.,0,.,"162,750","152,840",.,.,.,"9,910","162,750","19,065.90",.,.,0,.,137.8,"19,203.70",O
2017,19979,Town of Wakefield - (MA),MA,Municipal,NPCC,44.5,34.6,.,"190,423",.,.,0,.,.,0,.,"190,423","182,764",.,.,.,"7,659","190,423","26,812.00",.,.,159,.,106,"27,077.00",O
2017,19980,City of Wakefield - (NE),NE,Municipal,MRO,7.6,4.9,21,"49,431",.,.,0,.,.,0,.,"49,452","48,796",.,656,.,.,"49,452","3,683.00",.,.,.,.,.,"3,683.00",O
2017,19981,Wake Electric Membership Corp,NC,Cooperative,SERC,208.7,206.7,.,"780,355",.,.,0,.,.,0,.,"780,355","752,262",.,.,862,"27,231","780,355","87,618.00",.,.,.,.,864,"88,482.00",O
2017,20038,Town of Wallingford - (CT),CT,Municipal,NPCC,126.6,97,0,"596,503",0,0,0,0,0,0,0,"596,503","581,702",0,0,"1,090","13,711","596,503","69,312.80",0,0,0,0,613.5,"69,926.30",O
2017,20065,Walton Electric Member Corp,GA,Cooperative,SERC,646.5,528.7,.,"2,550,822",.,.,0,.,.,0,.,"2,550,822","2,442,111",.,.,"3,149","105,562","2,550,822","267,369.60",.,.,.,.,"7,610.50","274,980.10",O
2017,20069,City of Wamego - (KS),KS,Municipal,SPP,13.8,7.6,-676,"50,501",.,.,0,.,.,0,.,"49,825","45,089",0,"1,128",0,"3,608","49,825","4,788.00",0,0,0,0,436,"5,224.00",O
2017,20077,City of Wapakoneta - (OH),OH,Municipal,RFC,33.3,36.9,.,"192,538",.,.,0,.,.,0,.,"192,538","183,089",.,"9,449",.,.,"192,538","17,074.00",.,.,.,.,.,"17,074.00",O
2017,20130,Warren Rural Elec Coop Corp,KY,Cooperative,SERC,401.2,403.5,0,"2,073,759",0,.,0,0,0,0,0,"2,073,759","1,977,410",0,0,511,"95,838","2,073,759","179,196.00",.,0,0,0,"3,797.20","182,993.20",O
2017,20134,City of Warroad,MN,Municipal,MRO,11.1,10.8,.,"57,605",.,.,0,.,.,0,.,"57,605","56,313",.,.,.,"1,292","57,605","4,897.60",.,.,.,.,.,"4,897.60",O
2017,20135,City of Washington - (UT),UT,Municipal,WECC,36.5,14.6,32,"121,630",.,.,0,.,.,0,.,"121,662","121,662",.,.,.,.,"121,662","12,273.60",.,.,.,.,.,"12,273.60",O
