Utility Characteristics,,,,,,Demand,,Energy Sources (Megawatthours),,,,,,,,,,Disposition,,,,,,Electric Revenues,,,,,,,
,,,,,,(Megawatts),,,,Power Exchanged,,,Wheeled Power,,,,,(Megawatthours),,,,,,(Thousands Dollars),,,,,,,
Data Year,Utility Number,Utility Name,State,Ownership Type,NERC Region,Summer Peak Demand,Winter Peak Demand,Net Generation,Wholesale Power Purchases,Exchange Energy Received,Exchange Energy Delivered,Net Power Exchanged,Wheeled Power Received,Wheeled Power Delivered,Net Wheeled Power,Transmission by Other Losses,Total Sources,Retail Sales,Sales for Resale,Furnished without Charge,Consumed by Respondent without Charge,Total Energy Losses,Total Disposition,From Retail Sales,From Delivery Customers,From Sales for Resale,From Credits or Adjustments,From Transmission,From Other,Total,"Data Type
O = Observed
I = Imputed"
2019,14624,PUD No 2 of Grant County,WA,Political Subdivision,WECC,813,795,"8,277,669","882,920","784,224","1,141,149","-356,925","206,575","206,575",0,0,"8,803,664","5,038,302","2,741,538","533,482","18,071","472,271","8,803,664","209,896.00",0,"99,114.00",0,201,"2,533.00","311,744.00",O
2019,14626,"Pedernales Electric Coop, Inc",TX,Cooperative,TRE,"1,652.40","1,396.50",0,"6,916,900",0,0,0,0,0,0,0,"6,916,900","6,490,606",0,0,"5,914","420,380","6,916,900","631,029.50",0,0,0,"14,924.00","14,869.00","660,822.50",O
2019,14633,Pedro Bay Village Council - (AK),AK,Municipal,AK,0.1,0.1,165,0,0,0,0,0,0,0,0,165,137,0,0,0,28,165,114,0,0,0,0,0,114,O
2019,14645,City of Pella - (IA),IA,Municipal,MRO,40.2,30.8,272,"192,495",0,0,0,0,0,0,0,"192,767","181,861","6,705",0,0,"4,201","192,767","16,622.20",0,186.1,0,"2,488.70","1,092.00","20,389.00",O
2019,14648,Borough of Pemberton - (NJ),NJ,Municipal,RFC,2.8,2.1,0,"8,713",0,0,0,0,0,0,0,"8,713","6,959",0,393,"1,348",13,"8,713","1,611.00",0,0,0,0,0,"1,611.00",O
2019,14649,Planters Electric Member Corp,GA,Cooperative,SERC,83.5,72.8,0,"309,875",0,0,0,0,0,0,0,"309,875","293,131",0,0,0,"16,744","309,875","37,703.00",0,0,0,0,"-1,247.00","36,456.00",O
2019,14650,Village of Pemberville - (OH),OH,Municipal,RFC,3.1,2.5,0,"12,076",0,0,0,0,0,0,0,"12,076","10,665",0,114,0,"1,297","12,076","1,300.70",0,0,0,0,0,"1,300.70",O
2019,14653,PUD No 1 of Pend Oreille County,WA,Political Subdivision,WECC,125,160,"463,272","644,470","15,705","13,365","2,340",0,0,0,0,"1,110,082","958,410","125,091",0,922,"25,659","1,110,082","48,720.00",0,"4,603.60",0,0,"1,700.00","55,023.60",O
2019,14656,City of Pender - (NE),NE,Municipal,MRO,4,3.1,236,"16,846",0,0,0,0,0,0,0,"17,082","15,990",0,0,0,"1,092","17,082","1,989.00",0,0,0,0,0,"1,989.00",O
2019,14659,Town of Pendleton - (IN),IN,Municipal,RFC,14.8,12.6,0,"69,452",0,0,0,0,0,0,0,"69,452","66,819",0,"2,633",0,0,"69,452","7,636.30",0,0,0,0,0,"7,636.30",O
2019,14668,Peninsula Light Company,WA,Cooperative,WECC,87.7,154.2,0,"612,620",0,0,0,0,0,0,0,"612,620","586,557",0,0,0,"26,063","612,620","57,507.90",0,0,0,0,"3,568.60","61,076.50",O
2019,14700,Village of Penn Yan - (NY),NY,Municipal,NPCC,15.3,20.3,0,"100,771",0,0,0,0,0,0,"-2,807","97,964","95,460",0,385,722,"1,397","97,964","3,057.10",0,0,0,0,0,"3,057.10",O
2019,14711,Pennsylvania Electric Co,OH,Investor Owned,RFC,"2,866.00","3,019.90",0,"5,429,794",0,0,0,0,0,0,0,"5,429,794","4,206,319","825,839",0,"5,163","392,473","5,429,794","578,175.70","257,636.90","24,428.30",0,"1,989.60","16,699.00","878,929.50",O
2019,14712,Pemiscot-Dunklin Elec Coop Inc,MO,Cooperative,SERC,48.9,32.5,0,"163,917",0,0,0,0,0,0,0,"163,917","149,383",0,0,375,"14,159","163,917","18,248.60",0,0,0,0,650.9,"18,899.50",O
2019,14715,PPL Electric Utilities Corp,PA,Investor Owned,RFC,"7,069.00","7,729.00",0,"11,268,268","29,176,454","28,146,980","1,029,474","961,128","961,128",0,0,"12,297,742","10,569,683","971,303",0,"58,171","698,585","12,297,742","1,321,912.40","592,077.90","1,331.90","-60,170.00","586,637.40","92,401.10","2,534,190.70",O
2019,14716,Pennsylvania Power Co,OH,Investor Owned,RFC,914.8,946.4,0,"1,591,864",0,0,0,0,0,0,0,"1,591,864","1,584,884",0,0,"2,117","4,863","1,591,864","191,331.10","45,080.60",0,0,0,"4,615.90","241,027.60",O
2019,14717,Pee Dee Electric Member Corp,NC,Cooperative,SERC,93,90.7,0,"416,803",0,0,0,0,0,0,0,"416,803","389,641",0,0,280,"26,882","416,803","45,379.40",0,0,0,0,901.6,"46,281.00",O
2019,14724,Pennyrile Rural Electric Coop,KY,Cooperative,SERC,243,258.3,0,"1,273,916",0,0,0,0,0,0,0,"1,273,916","1,213,796",0,0,359,"59,762","1,273,916","126,510.00",0,0,0,0,"2,740.00","129,250.00",O
2019,14771,PUD No 1 of Asotin County,WA,Municipal,WECC,1.3,0.3,0,261,0,0,0,0,0,0,0,261,238,0,0,0,23,261,13.7,0,0,0,0,0,13.7,O
2019,14775,People's Electric Cooperative,OK,Cooperative,SPP,148.3,153.1,"28,407","890,175",0,0,0,0,0,0,0,"918,582","793,284","110,876",0,"1,261","13,161","918,582","69,460.00",0,"10,970.00",0,0,"1,255.00","81,685.00",O
2019,14792,Borough of Perkasie - (PA),PA,Municipal,RFC,13.6,0,0,"58,579",0,0,0,0,0,0,0,"58,579","53,092",0,0,"1,701","3,786","58,579","8,343.00",0,0,0,0,0,"8,343.00",O
2019,14806,City of Perry - (MO),MO,Municipal,SERC,2.2,1.9,0,"11,070",0,0,0,0,0,0,0,"11,070","10,148",0,124,66,732,"11,070","1,097.00",0,0,0,0,0,"1,097.00",O
2019,14829,City of Perry - (OK),OK,Municipal,SPP,17.7,11.2,0,"73,744",0,0,0,0,0,0,0,"73,744","69,358",0,0,"2,657","1,729","73,744","7,387.00",0,0,0,0,0,"7,387.00",O
2019,14839,City of Peru - (IN),IN,Municipal,RFC,53.6,43.5,11,"246,618",0,0,0,0,0,0,0,"246,629","234,730",0,0,0,"11,899","246,629","23,209.00",0,0,0,0,477,"23,686.00",O
2019,14840,City of Peru - (IL),IL,Municipal,RFC,51,39,"53,263","209,475",0,0,0,0,0,0,0,"262,738","250,767",0,0,0,"11,971","262,738","25,221.00",0,0,0,0,87,"25,308.00",O
2019,14841,City of Peterson - (MN),MN,Municipal,MRO,3,3,0,"1,534",0,0,0,0,0,0,0,"1,534","1,415",0,119,0,0,"1,534",182,0,0,0,0,0,182,O
2019,14856,Petersburg Borough - (AK),AK,Municipal,AK,7.7,11.7,"14,488","41,809",0,0,0,0,0,0,0,"56,297","50,156",0,0,909,"5,232","56,297","5,313.00",0,0,0,0,0,"5,313.00",O
2019,14857,Pitt & Greene Elec Member Corp,NC,Cooperative,SERC,45.3,44.1,0,"206,018",0,0,0,0,0,0,0,"206,018","188,621","4,427",0,0,"12,970","206,018","22,309.20",0,407.7,0,0,0,"22,716.90",O
2019,14864,Petit Jean Electric Coop Corp,AR,Cooperative,SERC,66.4,79.2,0,"337,672",0,0,0,0,0,0,0,"337,672","314,566",0,0,545,"22,561","337,672","33,577.90",0,0,0,0,215.8,"33,793.70",O
2019,14867,City of Petoskey - (MI),MI,Municipal,RFC,20,16.4,0,"103,130",0,0,0,0,0,0,0,"103,130","97,689",0,0,0,"5,441","103,130","10,210.00",0,0,0,0,816,"11,026.00",O
2019,14940,PECO Energy Co,PA,Investor Owned,RFC,"8,428.00","6,859.00",0,"14,635,162",0,0,0,0,0,0,0,"14,635,162","12,296,539","3,569",0,"43,501","2,291,553","14,635,162","1,462,253.00","646,874.00",87,0,"66,853.00","239,424.00","2,415,491.00",O
2019,14945,Village of Philadelphia - (NY),NY,Municipal,NPCC,6.6,6.6,0,"10,162",0,0,0,0,0,0,0,"10,162","10,162",0,0,0,0,"10,162",601.5,0,0,0,0,0,601.5,O
2019,14947,City of Philadelphia - (MS),MS,Municipal,SERC,27.4,21,0,"122,199",0,0,0,0,0,0,0,"122,199","117,139",0,0,170,"4,890","122,199","11,809.00",0,0,0,0,230.6,"12,039.60",O
2019,14954,Philippi Municipal Electric,WV,Municipal,RFC,6,7,0,"38,443",0,0,0,0,0,0,0,"38,443","35,219",0,25,0,"3,199","38,443","3,083.00",0,0,0,0,0,"3,083.00",O
2019,14999,"Pilot Power Group, LLC",CA,Retail Power Marketer,,0,0,0,"1,406,467",0,0,0,0,0,0,0,"1,406,467","1,358,905",0,0,0,"47,562","1,406,467","70,739.00",0,0,0,0,0,"70,739.00",O
2019,15016,Pickwick Electric Coop,TN,Cooperative,SERC,88.5,86.6,0,"389,305",0,0,0,0,0,0,0,"389,305","371,927",0,0,"1,352","16,025","389,305","44,425.00",0,0,0,0,"1,324.60","45,749.60",O
2019,15022,City of Piedmont - (AL),AL,Municipal,SERC,9.2,9.1,0,"41,563",0,0,0,0,0,0,0,"41,563","38,160",0,"1,500",0,"1,903","41,563","4,531.00",0,0,0,0,519,"5,050.00",O
2019,15023,Piedmont Electric Member Corp,NC,Cooperative,SERC,122.8,138.4,0,"514,015",0,0,0,0,0,0,0,"514,015","488,011",0,0,"1,155","24,849","514,015","62,377.00",0,0,0,0,721,"63,098.00",O
2019,15028,Piedmont Municipal Power Agny,SC,Political Subdivision,SERC,524.5,395.3,"2,452,684","229,609","1,185,921","1,226,342","-40,421",0,0,0,0,"2,641,872",0,"2,590,542",0,0,"51,330","2,641,872",0,0,"203,868.00",0,0,"1,590.00","205,458.00",O
2019,15034,Pierce-Pepin Coop Services,WI,Cooperative,MRO,25.3,28,0,"127,796",0,0,0,0,0,0,0,"127,796","120,799",0,0,312,"6,685","127,796","17,707.80",0,0,0,0,130.4,"17,838.20",O
2019,15039,City of Pierce - (NE),NE,Municipal,MRO,5,4,0,"21,569",0,0,0,0,0,0,0,"21,569","20,439",0,0,0,"1,130","21,569","1,984.00",0,0,0,0,0,"1,984.00",O
2019,15040,City of Pierre - (SD),SD,Municipal,MRO,36,36.4,0,"178,755",0,0,0,0,0,0,0,"178,755","174,896",0,0,0,"3,859","178,755","15,455.00",0,0,0,0,320.6,"15,775.60",O
2019,15041,City of Pierz - (MN),MN,Municipal,MRO,2,2,0,"10,524",0,0,0,0,0,0,0,"10,524","9,876",0,0,222,426,"10,524","1,082.00",0,0,0,0,0,"1,082.00",O
2019,15043,City of Piggott - (AR),AR,Municipal,SPP,9,6.8,9,"36,773",0,0,0,0,0,0,0,"36,782","35,122",0,0,0,"1,660","36,782","4,074.80",0,0,0,0,0,"4,074.80",O
2019,15045,Pike County Light & Power Co,NY,Investor Owned,NPCC,16.9,14.4,0,"50,790",0,0,0,0,0,0,0,"50,790","49,314",0,0,28,"1,448","50,790","5,938.30","1,776.20",0,0,0,0,"7,714.50",O
2019,15046,Town of Pikeville - (NC),NC,Municipal,SERC,2,2.1,0,"8,567",0,0,0,0,0,0,0,"8,567","7,817",0,0,0,750,"8,567","1,057.00",0,0,0,0,0,"1,057.00",O
2019,15048,Electrical Dist No2 Pinal County,AZ,Political Subdivision,WECC,64.7,38.6,"3,121","296,193",0,0,0,0,0,0,0,"299,314","247,470","34,297",294,0,"17,253","299,314","22,021.00",0,"1,596.00",0,0,"1,403.00","25,020.00",O
2019,15049,Electrical Dist No4 Pinal County,AZ,Political Subdivision,WECC,47,33,0,"182,590",0,0,0,0,0,0,0,"182,590","171,080",0,"2,208",0,"9,302","182,590","11,677.00",0,0,0,0,0,"11,677.00",O
2019,15051,City of Pine Bluffs - (WY),WY,Municipal,WECC,2.1,2,0,"10,792",0,0,0,0,0,0,0,"10,792","9,315",0,0,"1,347",130,"10,792","1,157.00",0,0,0,0,0,"1,157.00",O
2019,15054,"Pioneer Rural Elec Coop, Inc - (OH)",OH,Cooperative,RFC,117.6,125.6,0,"661,201",0,0,0,0,0,0,0,"661,201","643,660",0,0,653,"16,888","661,201","66,210.20",0,0,0,0,"1,779.80","67,990.00",O
2019,15058,Town of Pinetops - (NC),NC,Municipal,SERC,3.3,2.9,0,"20,223",0,0,0,0,0,0,0,"20,223","19,405",0,0,0,818,"20,223","2,660.00",0,0,0,0,0,"2,660.00",O
2019,15062,Town of Pineville - (NC),NC,Municipal,SERC,26.5,17.1,0,"115,627",0,0,0,0,0,0,0,"115,627","108,636",0,0,0,"6,991","115,627","11,776.00",0,0,0,0,0,"11,776.00",O
2019,15072,Village of Pioneer - (OH),OH,Municipal,RFC,7.1,7.7,0,"34,061",0,0,0,0,0,0,0,"34,061","32,339",0,0,0,"1,722","34,061","3,750.00",0,0,0,0,0,"3,750.00",O
2019,15073,"Pioneer Electric Coop, Inc - (KS)",KS,Cooperative,SPP,159.1,113.8,0,"920,256",0,0,0,0,0,0,0,"920,256","833,463","59,354",0,"1,512","25,927","920,256","69,761.00",0,"3,895.00",0,0,129,"73,785.00",O
2019,15075,City of Pioche - (NV),NV,Municipal,WECC,1,2.1,0,"6,795",0,0,0,0,0,0,0,"6,795","6,795",0,0,0,0,"6,795",689,0,0,0,0,0,689,O
2019,15086,Pioneer Power and Light Co,WI,Investor Owned,RFC,7,4,0,"32,319",0,0,0,0,0,0,0,"32,319","17,044","12,974",0,0,"2,301","32,319","2,602.00",0,"15,576.00",0,0,0,"18,178.00",O
2019,15095,City of Piqua - (OH),OH,Municipal,RFC,55,53,15,"316,666",0,0,0,0,0,0,0,"316,681","301,449",0,0,0,"15,232","316,681","28,586.80",0,0,0,0,181.4,"28,768.20",O
2019,15104,Borough of Pitcairn - (PA),PA,Municipal,RFC,3.5,2.2,0,"12,146",0,0,0,0,0,0,0,"12,146","10,834",0,0,0,"1,312","12,146","1,956.00",0,0,0,0,0,"1,956.00",O
2019,15116,Town of Pittsboro - (IN),IN,Municipal,RFC,11,11,0,"11,304",0,0,0,0,0,0,0,"11,304","10,602",0,0,0,702,"11,304","1,181.00",0,0,0,0,0,"1,181.00",O
2019,15127,Placer County Water Agency,CA,Political Subdivision,WECC,209.8,209.8,"1,448,710",0,0,0,0,0,0,0,0,"1,448,710",0,"1,441,394",0,0,"7,316","1,448,710",0,0,"52,241.00",0,0,0,"52,241.00",O
2019,15134,City of Plankinton - (SD),SD,Municipal,MRO,1.6,3.3,0,"10,272",0,0,0,0,0,0,0,"10,272","10,272",0,0,0,0,"10,272","1,090.50",0,0,0,0,113,"1,203.50",O
2019,15137,City of Plaquemine - (LA),LA,Municipal,SPP,25,16,0,"105,211",0,0,0,0,0,0,0,"105,211","96,872",0,"4,299",0,"4,040","105,211","10,794.00",0,0,0,0,575,"11,369.00",O
2019,15138,"Platte-Clay Electric Coop, Inc",MO,Cooperative,SERC,148,149,0,"600,345",0,0,0,0,0,0,0,"600,345","500,146","76,837",0,"1,778","21,584","600,345","56,718.00",0,"5,429.00",0,0,"1,091.00","63,238.00",O
2019,15141,Plateau Electric Cooperative,TN,Cooperative,SERC,69.7,60.8,0,"323,796",0,0,0,0,0,0,0,"323,796","302,429",0,0,554,"20,813","323,796","36,043.00",0,0,0,0,"1,573.20","37,616.20",O
2019,15143,Platte River Power Authority,CO,Political Subdivision,WECC,664,626,"2,832,236","1,373,740","15,971","34,400","-18,429",0,0,0,0,"4,187,547",0,"4,100,300",0,0,"87,247","4,187,547",0,0,"223,471.30",0,"5,713.60",0,"229,184.90",O
2019,15145,City of Plattsburgh - (NY),NY,Municipal,NPCC,59.4,120.1,0,"559,812",0,0,0,0,0,0,0,"559,812","535,292",0,"2,544","1,190","20,786","559,812","20,500.00",0,0,0,0,110.8,"20,610.80",O
2019,15159,City of Plymouth - (WI),WI,Municipal,MISO,51.6,37.8,0,"266,977",0,0,0,0,0,0,0,"266,977","259,281",0,0,176,"7,520","266,977","23,390.80",0,0,0,0,96,"23,486.80",O
2019,15175,Pointe Coupee Elec Member Corp,LA,Cooperative,SERC,48.2,40.4,0,"234,077",0,0,0,0,0,0,0,"234,077","220,272",0,0,391,"13,414","234,077","23,150.00",0,0,0,0,119,"23,269.00",O
2019,15180,City of Pocahontas - (IA),IA,Municipal,MRO,4.8,4.2,0,"22,348",0,0,0,0,0,0,0,"22,348","20,995",0,0,0,"1,353","22,348","2,057.00",0,0,0,0,96,"2,153.00",O
2019,15188,Polk County Rural Pub Pwr Dist,NE,Political Subdivision,MRO,32.9,20.8,0,"105,702",0,0,0,0,0,0,0,"105,702","81,102","15,270",0,0,"9,330","105,702","10,733.30",0,"1,053.00",0,0,0,"11,786.30",O
2019,15201,City of Pomona - (KS),KS,Municipal,SPP,0.9,0.7,0,"6,953",0,0,0,0,0,0,0,"6,953","6,953",0,0,0,0,"6,953",831,0,0,0,0,0,831,O
2019,15202,City of Ponca City - (OK),OK,Municipal,SPP,89.2,50.9,0,"359,272",0,0,0,0,0,0,0,"359,272","345,692",0,0,0,"13,580","359,272","37,453.00",0,0,0,0,"1,121.00","38,574.00",O
2019,15203,Village of Plymouth - (OH),OH,Municipal,RFC,2.7,2.6,0,"12,591",0,0,0,0,0,0,0,"12,591","11,026",0,0,0,"1,565","12,591","1,524.00",0,0,0,0,0,"1,524.00",O
2019,15211,Pontotoc Electric Power Assn,MS,Cooperative,SERC,102.5,84,0,"455,063",0,0,0,0,0,0,0,"455,063","425,936",0,0,375,"28,752","455,063","47,817.00",0,0,0,0,"1,403.00","49,220.00",O
2019,15229,City of Poplar Bluff - (MO),MO,Municipal,SPP,71,72,336,"444,547",0,0,0,0,0,0,0,"444,883","346,395",0,"7,451",519,"90,518","444,883","31,701.00",0,0,0,0,795.9,"32,496.90",O
2019,15231,City of Port Angeles - (WA),WA,Municipal,WECC,39.1,72.4,0,"277,674",0,0,0,0,0,0,0,"277,674","267,362",0,0,0,"10,312","277,674","22,746.00",0,0,0,0,0,"22,746.00",O
2019,15246,City of Portland - (MI),MI,Municipal,RFC,8.7,5.6,"2,164","36,571",0,0,0,0,0,0,0,"38,735","34,062",0,0,0,"4,673","38,735","3,805.00",0,0,0,0,0,"3,805.00",O
2019,15248,Portland General Electric Co,OR,Investor Owned,WECC,"3,765.00","3,422.00","15,871,590","7,811,844",0,0,0,"6,205,786","6,140,944","64,842",0,"23,748,276","17,304,691","5,267,311",0,"31,674","1,144,600","23,748,276","1,745,751.50","43,552.20","203,335.80","-24,671.70","10,438.90","130,671.10","2,109,077.80",O
2019,15257,"Poudre Valley REA, Inc",CO,Cooperative,WECC,238.2,192.5,0,"1,365,619",0,0,0,0,0,0,0,"1,365,619","1,323,824",0,0,0,"41,795","1,365,619","132,119.50",0,0,0,0,"1,684.30","133,803.80",O
2019,15263,The Potomac Edison Company,PA,Investor Owned,RFC,"2,837.70","3,609.10","3,897,114","4,765,587",0,0,0,0,0,0,0,"8,662,701","7,306,562","1,141,078",0,"5,398","209,663","8,662,701","698,303.70","77,362.10","39,478.30","-10,874.80","19,999.30","8,548.60","832,817.20",O
2019,15270,Potomac Electric Power Co,DC,Investor Owned,RFC,"5,431.00","4,847.00",0,"9,601,857",0,0,0,0,0,0,0,"9,601,857","9,034,261",0,0,"31,028","536,568","9,601,857","1,215,817.50","795,916.30",0,"16,833.60","203,630.10","43,923.40","2,276,120.90",O
2019,15291,Prairie Energy Coop,IA,Cooperative,MRO,61.6,62.5,190,"329,018",0,0,0,0,0,0,0,"329,208","319,604","2,666",117,0,"6,821","329,208","29,610.10",0,261.4,0,0,23,"29,894.50",O
2019,15293,Powell Valley Electric Coop,TN,Cooperative,SERC,103.6,166.1,0,"577,587",0,0,0,0,0,0,0,"577,587","547,025",0,0,"3,076","27,486","577,587","58,155.00",0,0,0,0,"2,868.00","61,023.00",O
2019,15294,City of Powell - (WY),WY,Municipal,WECC,10,11,0,"53,535",0,0,0,0,0,0,0,"53,535","48,473",0,0,"1,723","3,339","53,535","6,583.00",0,0,0,0,79,"6,662.00",O
2019,15296,New York Power Authority,NY,State,NPCC,"1,707.00","1,816.00","30,205,993","8,062,999",0,0,0,"176,123","176,123",0,0,"38,268,992","17,243,067","20,647,082","7,509","13,981","357,353","38,268,992","913,731.00",0,"567,390.00","27,730.00","214,306.00","646,892.00","2,370,049.00",O
2019,15297,City of Plummer - (ID),ID,Municipal,WECC,4.5,8.1,0,"35,594",0,0,0,0,0,0,0,"35,594","31,427",0,0,139,"4,028","35,594","2,426.00",0,0,0,0,0,"2,426.00",O
2019,15308,Plumas-Sierra Rural Elec Coop,CA,Cooperative,WECC,25.1,25.9,"31,553","122,064",0,0,0,0,0,0,0,"153,617","145,382",0,0,617,"7,618","153,617","24,855.00",0,0,0,0,"1,170.00","26,025.00",O
2019,15311,Prague Public Works Authority,OK,Municipal,SPP,6.2,3.7,0,"22,726",0,0,0,0,0,0,0,"22,726","19,614",0,0,"1,193","1,919","22,726","2,197.30",0,0,0,0,0,"2,197.30",O
2019,15312,Village of Prairie Du Sac - (WI),WI,Municipal,MISO,10.9,9.2,0,"50,464",0,0,0,0,0,0,0,"50,464","48,757",0,0,0,"1,707","50,464","4,940.10",0,0,0,0,54.9,"4,995.00",O
2019,15321,City of Pratt- (KS),KS,Municipal,SPP,23.5,14.1,"5,911","87,271",0,0,0,0,0,0,-651,"92,531","73,564","2,192","5,875","10,249",651,"92,531","8,894.00",0,241,0,0,0,"9,135.00",O
2019,15327,PUD No 1 of Wahkiakum County,WA,Political Subdivision,WECC,7.4,12.1,0,"44,034",0,0,0,0,0,0,-837,"43,197","41,495",0,0,63,"1,639","43,197","3,978.00",0,0,0,0,21,"3,999.00",O
2019,15334,Prentiss County Elec Pwr Assn,MS,Cooperative,SERC,79.1,61.8,0,"355,411",0,0,0,0,0,0,0,"355,411","341,972",0,0,178,"13,262","355,411","32,315.00",0,0,0,0,744,"33,059.00",O
2019,15336,City of Prescott - (KS),KS,Municipal,SPP,0.3,0.4,0,"1,406",0,0,0,0,0,0,0,"1,406","1,043",0,17,27,319,"1,406",204,0,0,0,0,0,204,O
2019,15337,City of Prescott - (AR),AR,Municipal,SERC,1.6,1.3,0,"34,214",0,0,0,0,0,0,0,"34,214","34,214",0,0,0,0,"34,214","7,029.50",0,0,0,0,"2,275.00","9,304.50",O
2019,15340,Presque Isle Elec & Gas Coop,MI,Cooperative,RFC,52.6,46.3,0,"264,834",43,0,43,0,0,0,0,"264,877","245,784",0,0,0,"19,093","264,877","33,956.10",0,0,"1,078.70",0,"1,076.50","36,111.30",O
2019,15344,Polk-Burnett Electric Coop,WI,Cooperative,MRO,47.6,56.2,0,"250,528",0,0,0,0,0,0,0,"250,528","236,611",0,0,681,"13,236","250,528","32,950.40",0,0,0,0,673.5,"33,623.90",O
2019,15346,Village of Polk - (NE),NE,Municipal,MRO,0.8,0.6,0,"3,311",0,0,0,0,0,0,0,"3,311","2,992",0,0,0,319,"3,311",477,0,0,0,0,0,477,O
2019,15348,Preston Public Utilities Comm,MN,Municipal,MRO,3.6,2.7,0,"14,162",0,0,0,0,0,0,0,"14,162","13,102",0,0,"1,060",0,"14,162","1,592.50",0,0,0,0,649,"2,241.50",O
2019,15349,City of Preston,IA,Municipal,MISO,2,1.4,0,"7,917",0,0,0,0,0,0,0,"7,917","7,509",0,0,0,408,"7,917","1,045.90",0,0,0,0,0,"1,045.90",O
2019,15352,Village of Prague - (NE),NE,Municipal,MRO,0.7,0.8,0,"2,944",0,0,0,0,0,0,0,"2,944","2,689",0,0,0,255,"2,944",313.9,0,0,0,0,0,313.9,O
2019,15356,Price Electric Coop Inc,WI,Cooperative,MRO,14.3,15,0,"74,305",0,0,0,0,0,0,0,"74,305","67,543",0,0,248,"6,514","74,305","13,393.90",0,0,0,0,226,"13,619.90",O
2019,15371,Town of Princeton - (MA),MA,Municipal,NPCC,3.6,3.6,"3,681","15,805",0,0,0,0,0,0,-771,"18,715","13,936","3,681",0,25,"1,073","18,715","3,662.00",0,157,0,0,578,"4,397.00",O
2019,15377,City of Primghar - (IA),IA,Municipal,MRO,1.3,1.1,0,"8,991",0,0,0,0,0,0,0,"8,991","8,991",0,0,0,0,"8,991",910.9,0,0,0,0,0,910.9,O
2019,15385,City of Princeton - (WI),WI,Municipal,RFC,2,1,0,"11,407",0,0,0,0,0,0,0,"11,407","10,147",0,0,0,"1,260","11,407","1,124.10",0,0,0,0,0,"1,124.10",O
2019,15386,City of Princeton - (KY),KY,Municipal,SERC,24.2,17,0,"112,029",0,0,0,0,0,0,0,"112,029","108,220",0,0,"1,825","1,984","112,029","12,800.00",0,0,0,0,0,"12,800.00",O
2019,15387,Princeton Public Utils Comm,MN,Municipal,MRO,11.2,8.2,794,"55,384",0,0,0,0,0,0,0,"56,178","52,193",0,438,264,"3,283","56,178","6,459.20",0,0,0,0,465.5,"6,924.70",O
2019,15388,City of Princeton - (IL),IL,Municipal,SERC,24.8,16.8,529,"106,187",0,0,0,0,0,0,0,"106,716","96,242",0,0,"7,510","2,964","106,716","10,200.00",0,0,0,0,109,"10,309.00",O
2019,15410,Prince George Electric Coop,VA,Cooperative,SERC,68.6,80.5,0,"359,868",0,0,0,0,0,0,0,"359,868","344,906",0,0,447,"14,515","359,868","38,835.00",0,0,0,0,352,"39,187.00",O
2019,15419,PUD No 3 of Mason County,WA,Political Subdivision,,100.4,168.8,0,"688,520",0,0,0,0,0,0,0,"688,520","654,549",0,0,"1,461","32,510","688,520","65,311.00",0,0,0,0,"3,514.00","68,825.00",O
2019,15432,Prospect Corporation,OH,Municipal,RFC,2.2,3.2,0,"9,760",0,0,0,0,0,0,0,"9,760","9,760",0,0,0,0,"9,760","1,203.00",0,0,0,0,0,"1,203.00",O
2019,15433,Town of Prosperity - (SC),SC,Municipal,SERC,2.5,2.5,0,"11,286",0,0,0,0,0,0,0,"11,286","10,749",0,0,0,537,"11,286","1,494.00",0,0,0,0,0,"1,494.00",O
2019,15443,City of Providence - (KY),KY,Municipal,RFC,6.9,5.1,0,"27,059",0,0,0,0,0,0,0,"27,059","25,004",0,"2,055",0,0,"27,059","2,967.00",0,0,0,0,0,"2,967.00",O
2019,15444,Provo City Corp,UT,Municipal,WECC,176,117,0,"784,995",0,0,0,"87,600","87,600",0,0,"784,995","765,747",0,0,0,"19,248","784,995","68,142.00",0,0,0,0,0,"68,142.00",O
2019,15460,Proctor Public Utilities Comm,MN,Municipal,MRO,4.2,5.5,0,"26,902",0,0,0,0,0,0,0,"26,902","25,296",0,0,0,"1,606","26,902","2,445.10",0,0,0,0,1.7,"2,446.80",O
2019,15462,City of Pryor - (OK),OK,Municipal,SPP,29,14.3,0,"104,085",0,0,0,0,0,0,0,"104,085","97,135",0,0,0,"6,950","104,085","8,036.00",0,0,0,0,0,"8,036.00",O
2019,15466,Public Service Co of Colorado,CO,Investor Owned,WECC,"6,619.00","4,958.00","23,942,892","22,572,657","1,314,150","1,314,150",0,"6,280,470","6,280,470",0,"-420,284","46,095,265","29,156,848","14,892,372",0,"22,375","2,023,670","46,095,265","2,733,195.70",0,"542,139.10",0,"59,131.50","61,245.10","3,395,711.40",O
2019,15470,"Duke Energy Indiana, LLC",IN,Investor Owned,RFC,"5,670.00","5,766.00","21,144,343","11,947,586",0,0,0,0,0,0,0,"33,091,929","27,836,983","4,050,380",0,"31,759","1,172,807","33,091,929","2,673,300.00",0,"235,116.00","6,713.00","75,266.00","2,584.00","2,992,979.00",O
