Release: EDGARv4.3.2 of September 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timeseries 1970-2012 of GHG per capita emissions by country in ton CO2eq / capita / year (GWP-100 of AR4).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reference: European Commission, Joint Research Centre (EC-JRC)/Netherlands Environmental Assessment Agency (PBL). Emissions Database for Global Atmospheric Research (EDGAR), release EDGARv4.3.2  (1970 - 2012), http://edgar.jrc.ec.europa.eu/overview.php?v=booklet2017&dst=GHGpc, 2017.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"How to cite: Janssens-Maenhout, G., Crippa, M., Guizzardi, D., Muntean, M., Schaaf, E., Olivier, J.G.J., Peters, J.A.H.W., Schure, K.M., Fossil CO2 and GHG emissions of all world countries, EUR 28766 EN,Publications Office of the European Union, Luxembourg, 2017, ISBN 978-92-79-73207-2, doi:10.2760/709792, JRC107877 and Janssens-Maenhout, G., Crippa, M., Guizzardi, D., Muntean, M., Schaaf, E., Dentener, F., Bergamaschi, P., Pagliari, V., Olivier, J.G.J., Peters, J.A.H.W., van Aardenne, J.A., Monni, S., Doering, U., Petrescu, A.M.R. (2017) EDGARv4.3.2 Global Atlas of the three major Greenhouse Gas Emissions for the period 1970-2012, Earth Syst. Sci. Data Discuss., https://doi.org/10.5194/essd-2017-79, in review, 2017.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO_CODE,ISO_NAME,substance,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
KWT,Kuwait,CO2eq/cap,196.2784,197.0518,181.4148,141.5737,98.20914,72.26081,64.33352,53.13543,60.29634,57.37654,41.72207,31.71868,28.8369,30.73398,30.23938,32.40861,31.16676,31.21374,35.98755,41.04606,23.43513,26.46035,24.48116,33.18509,43.17481,41.84861,40.69882,40.63034,37.82161,36.1415,37.28646,36.99281,37.5625,40.37007,41.21146,44.58067,43.80017,40.91243,39.85386,38.91039,36.48553,35.86899,35.03811
KGZ,Kyrgyzstan,CO2eq/cap,7.443435,7.378502,7.614365,7.808562,8.01467,8.248551,8.338857,8.364225,8.806849,8.804653,9.011869,8.562839,8.159223,7.763112,7.414967,7.143259,7.002351,7.308985,7.320515,7.215593,7.499875,6.813181,4.99586,4.012112,3.025164,2.324963,2.479548,2.393371,2.439376,2.163927,2.129428,1.947455,2.15583,2.282439,2.255345,1.969058,1.923805,2.118879,2.206085,2.036096,2.212329,2.23778,2.593944
LAO,Laos,CO2eq/cap,2.875987,2.75422,2.537468,2.541366,2.510602,2.439924,2.064298,1.972257,2.227183,2.282673,2.515195,2.500076,2.412097,2.380784,2.283641,2.231831,2.144226,2.002335,1.933493,2.007198,2.073259,1.941382,1.929401,1.851902,1.984259,1.91349,1.926143,1.989936,1.872893,1.867485,1.857388,1.902567,1.921521,1.91528,1.818305,1.912812,1.959117,1.960247,2.036836,2.148351,2.227843,2.242102,2.366528
LVA,Latvia,CO2eq/cap,8.372411,8.409235,8.86473,9.260194,9.403383,10.03936,9.961618,10.272,10.3237,10.71443,10.7341,11.05328,11.03269,11.16641,11.1061,11.0826,11.25726,11.22739,11.20887,11.02279,10.66893,9.919782,8.541902,7.365466,6.263219,5.480863,5.563776,5.307304,5.156068,4.818325,4.523451,4.778418,4.82673,4.979716,5.032178,5.177986,5.499928,5.769809,5.611374,5.304735,5.850136,5.536318,5.661827
LBN,Lebanon,CO2eq/cap,2.895482,2.909886,3.074787,3.591905,3.528414,3.113167,2.93444,2.601453,3.095434,3.427067,3.477159,3.510217,2.728249,2.848672,2.889879,3.262341,3.416212,3.491758,2.830831,2.855726,2.842394,3.346486,3.48931,4.601288,4.866158,5.468758,5.602392,6.046449,5.991911,6.069308,5.424109,5.609562,5.344873,5.128096,4.982097,4.822399,4.50199,4.11465,4.979733,5.800499,5.391258,5.196554,4.935869
LSO,Lesotho,CO2eq/cap,1.824766,1.702865,1.630052,1.588184,1.606852,1.616237,1.565316,1.428654,1.408956,1.446086,1.477502,1.459367,1.452553,1.390933,1.34682,1.372565,1.365271,1.528367,1.472192,1.397781,1.1763,1.173768,1.263085,1.22363,1.185227,1.134639,1.073899,1.057757,0.977468,1.282047,1.228339,1.234265,1.144158,1.15162,1.148919,1.213349,1.174703,1.178321,1.161406,1.155212,1.157109,1.154476,1.15324
LBR,Liberia,CO2eq/cap,0.759664,0.754824,0.807518,0.789777,0.773919,0.779953,0.905393,0.963681,0.964658,1.123379,1.066434,1.038892,0.958464,0.939881,0.876444,0.897371,0.890584,1.01093,1.015982,0.935476,0.723741,0.66594,0.651599,0.624019,0.595246,0.582306,0.583388,0.618445,0.610402,0.617653,0.630354,0.640595,0.634385,0.648762,0.681713,0.697348,0.705708,0.705532,0.708306,0.697608,0.706373,0.707073,0.701483
LBY,Libya,CO2eq/cap,86.7992,55.81929,36.45328,31.22046,16.00274,19.44794,24.1827,24.19723,23.82366,25.13575,24.92107,15.97662,17.84768,14.64743,12.98849,11.15445,17.89417,14.27457,15.48739,14.78064,18.16877,17.61833,18.3869,19.44686,20.57819,21.25563,21.16552,17.47082,15.91078,14.45949,14.54689,13.86718,13.80123,15.03033,14.75741,15.29831,15.12525,14.25506,14.42107,15.03484,15.93921,9.919157,12.40984
LTU,Lithuania,CO2eq/cap,9.664514,9.751788,10.18704,10.72205,11.24249,11.87784,12.12033,12.36254,12.61765,12.85581,13.14011,13.15193,13.07276,13.0803,13.17526,13.13404,13.10948,13.08658,12.92752,12.69532,12.99636,13.4934,8.721881,6.956204,6.5583,6.281148,6.544654,6.46427,6.792145,6.053177,5.663677,5.880842,6.085789,6.146558,6.46699,6.816449,6.996882,7.725354,7.763204,6.882462,7.206822,7.593312,7.831176
LUX,Luxembourg,CO2eq/cap,56.54123,52.48622,51.17286,54.66381,50.52231,40.26567,42.43457,40.18211,43.54082,40.95602,38.52654,33.01223,31.11354,29.30838,31.86071,32.32494,31.45364,29.8319,31.01879,32.89501,32.97379,33.81987,32.51698,32.63783,29.96376,24.01893,23.81747,22.18332,20.2814,20.93966,22.1171,23.21082,24.537,25.25484,28.1856,28.28707,27.44299,25.67617,24.89475,23.04487,23.76955,22.93994,21.63052
MAC,Macao,CO2eq/cap,0.6033,0.619791,0.717222,0.974159,1.055111,1.090916,1.130293,1.737155,1.50554,1.533629,1.705311,1.87655,1.867973,2.530359,2.33809,2.04719,2.389658,2.520107,2.530352,2.338382,2.303977,2.197678,2.172182,2.392999,1.999285,2.276849,2.804601,2.999543,3.554433,3.580987,3.532618,3.95559,3.886462,3.93396,4.669332,4.723547,4.352079,4.493618,4.486501,4.533922,4.711244,4.967992,4.909866
MKD,Macedonia,CO2eq/cap,6.835865,6.413953,6.423622,7.16825,7.276594,5.974108,6.286648,6.408161,6.272335,6.869302,6.204337,6.402725,5.753316,5.451202,6.036797,6.235295,6.349604,6.335521,6.60842,6.586032,6.877436,6.156889,5.62146,5.745012,5.645748,5.57072,6.373569,5.775293,6.173752,5.715404,5.53603,5.57872,5.299905,5.661406,5.585145,5.770988,5.794146,6.090057,6.026434,5.552451,5.651487,6.130476,5.924525
MDG,Madagascar,CO2eq/cap,2.988709,2.769208,2.755912,2.746138,2.71996,2.682536,2.631264,2.666099,2.735754,2.679624,2.670683,2.611543,2.536452,2.47772,2.404728,2.336019,2.275505,2.203486,2.166993,2.105944,2.040067,1.992836,1.958683,1.934574,1.873304,1.834832,1.784275,1.753415,1.69571,1.651737,1.611858,1.457487,1.35554,1.344029,1.355208,1.432385,1.414309,1.403309,1.390742,1.417029,1.417274,1.371539,1.331231
MWI,Malawi,CO2eq/cap,0.655625,0.666926,0.681483,0.66338,0.66621,0.702603,0.716688,0.677257,0.693698,0.690663,0.676011,0.683612,0.678337,0.660298,0.658668,0.661002,0.648703,0.65696,0.588823,0.577772,0.536683,0.551452,0.548704,0.551103,0.522225,0.537805,0.540474,0.543899,0.540136,0.53399,0.538782,0.521075,0.58285,0.581487,0.591261,0.594168,0.600498,0.603985,0.618247,0.620779,0.639272,0.639679,0.631618
MYS,Malaysia,CO2eq/cap,2.952307,3.118967,3.16962,3.151871,3.604269,3.773916,3.977805,3.807072,3.73844,4.199134,4.190112,4.035637,4.146021,4.559929,4.700999,4.256747,4.317718,4.197454,4.384906,4.829212,5.094235,5.635893,5.688723,6.280266,6.329243,6.523512,7.00427,7.201867,7.094136,7.277975,7.541417,7.548141,7.897645,8.114903,8.740436,9.106183,9.2353,9.743606,10.10562,9.110457,9.371247,9.485198,9.393339
MDV,Maldives,CO2eq/cap,0.217197,0.213147,0.209341,0.206058,0.215396,0.219378,0.213774,0.243353,0.37892,0.333478,0.263964,0.304257,0.283489,0.286262,0.395713,0.413103,0.428013,0.450857,0.435618,0.401324,0.407924,0.400666,0.386031,0.41976,0.615141,0.817344,0.844918,0.728644,0.807247,0.848605,1.164162,1.26891,1.534387,1.70609,1.833234,1.868562,2.05836,2.060634,2.157516,2.11059,2.437241,2.569251,2.60356
MLI,Mali,CO2eq/cap,1.954428,1.960035,1.723629,1.605804,1.461562,1.553559,1.564357,1.562834,1.583759,1.727762,1.826893,1.872398,1.918832,1.685648,1.509379,1.392882,1.411265,1.417504,1.483052,1.499224,1.499023,1.492224,1.461004,1.451844,1.477838,1.483139,1.481169,1.502792,1.497497,1.518343,1.529207,1.597251,1.575427,1.60835,1.64284,1.621113,1.619607,1.678307,1.765559,1.853428,1.822386,1.853166,1.818011
MLT,Malta,CO2eq/cap,2.5483,2.562514,3.098694,2.983401,2.750958,2.5169,2.804716,2.942214,3.328731,3.227731,3.504511,3.85772,4.324975,3.305685,4.336614,3.824961,5.835274,6.072662,6.49748,6.959149,6.910512,6.581825,6.421359,8.096997,7.22928,6.827128,6.636276,6.985299,6.665424,6.692068,5.911014,6.80968,6.334114,7.034321,6.991207,7.317445,7.013926,7.376141,6.969265,6.665854,6.648219,6.643486,6.353069
MRT,Mauritania,CO2eq/cap,4.577693,4.330762,3.889466,3.683056,3.091332,3.104471,3.21117,3.251206,3.228905,3.266343,3.221741,3.348125,3.319536,2.941962,2.798196,2.889782,2.799913,2.846845,2.985249,3.031148,2.974465,3.031701,3.271905,3.234672,2.926793,2.881564,2.903289,3.010685,3.051788,3.157931,3.227943,3.27926,3.267347,3.258109,3.281357,3.258206,3.287312,3.12717,2.906499,2.953857,2.982397,2.96235,2.922945
MUS,Mauritius,CO2eq/cap,0.622999,0.629516,0.696909,0.663903,0.6379,0.615029,0.739921,0.766262,0.739991,0.851623,0.849498,0.854597,0.786838,0.862595,0.852794,0.907563,1.114478,1.347433,1.406639,1.403598,1.379584,1.464735,1.477845,1.409505,1.096988,1.158093,1.185365,1.254888,1.271966,1.327849,1.718212,1.955818,1.78595,1.856421,2.226486,2.31623,2.45875,2.547678,2.717669,2.684245,2.818199,2.910476,2.917222
MEX,Mexico,CO2eq/cap,4.804149,4.705132,4.666714,4.620142,5.039333,5.14325,5.308868,4.987343,5.496248,5.452647,5.866319,6.230659,6.759904,6.037771,5.725116,5.708499,5.406495,5.474072,5.235829,5.319768,5.185543,5.32652,5.277754,5.181508,5.401465,5.287489,5.409286,5.60345,5.743739,5.577126,5.706253,5.641176,5.638594,5.696264,5.705604,5.832298,5.892308,6.018169,5.95352,5.87049,5.943862,5.952893,6.00509
MDA,Moldova,CO2eq/cap,5.714902,5.696493,5.977007,6.341455,6.701656,7.133788,7.378682,7.450632,7.658548,7.756456,8.022854,7.862859,7.898019,7.922438,7.913544,7.917346,8.046015,8.207454,8.186189,8.115927,8.658809,7.13909,5.920145,5.139686,4.307423,3.825636,3.380912,3.066683,2.780303,2.422148,2.279555,2.336298,2.400513,2.532396,2.55231,2.695938,2.631587,2.619105,2.548206,2.480738,2.660014,2.707466,2.661686
MNG,Mongolia,CO2eq/cap,8.413519,8.42151,8.092314,7.794237,7.669505,7.887819,7.785084,7.516294,7.290649,7.625103,11.77464,10.94847,11.03687,11.01868,11.02061,11.88132,12.20042,12.37097,12.5105,11.90507,11.52383,12.57156,11.45042,10.7706,9.840588,10.12136,9.541041,9.59154,9.813737,9.999672,10.21362,9.260991,8.382226,8.022768,7.924684,8.702836,9.621671,10.44572,10.75196,11.48584,12.05862,13.4219,13.45786
MAR,Morocco,CO2eq/cap,1.347857,1.345159,1.33962,1.382022,1.398213,1.41002,1.443459,1.467548,1.522548,1.552996,1.577469,1.520212,1.425845,1.471624,1.429413,1.477355,1.52682,1.560617,1.565854,1.631155,1.650383,1.633951,1.665215,1.590392,1.683242,1.685639,1.680049,1.7477,1.753878,1.808778,1.842226,1.934927,1.96612,1.931272,2.040696,2.123671,2.118531,2.143335,2.147205,2.120917,2.192514,2.293572,2.282547
MOZ,Mozambique,CO2eq/cap,1.104316,1.103739,1.044197,1.060918,1.030626,0.97707,0.939579,0.911112,0.862709,0.838317,0.868466,0.836083,0.800648,0.773898,0.746129,0.678505,0.65245,0.648428,0.653235,0.650643,0.618737,0.597215,0.605728,0.612049,0.587453,0.600473,0.598581,0.598935,0.596614,0.588904,0.600196,0.602968,0.608487,0.6397,0.674812,0.673341,0.660645,0.696413,0.704242,0.679394,0.693317,0.715563,0.757499
MMR,Myanmar,CO2eq/cap,2.492835,2.430041,2.308987,2.322948,2.282328,2.268635,2.198528,2.151916,2.155848,2.005082,2.061363,2.043195,1.974644,1.95314,1.930285,1.934109,1.908672,1.793909,1.755018,1.709579,1.705631,1.644362,1.704463,1.740784,1.773688,1.823491,1.780776,1.721117,1.722878,1.82034,1.851673,1.843441,1.870677,1.970419,2.017783,2.124168,2.202426,2.230731,2.197691,2.186354,2.214914,2.182484,2.252776
NAM,Namibia,CO2eq/cap,7.739213,7.629102,7.533702,7.442298,7.891753,5.702115,5.528864,6.17892,6.060387,6.305786,6.393998,5.369203,4.825389,4.54395,4.522811,4.391521,4.316265,4.045036,4.204771,4.207578,4.075694,4.37463,4.225167,4.058578,4.059768,3.990963,3.965526,4.019278,4.046472,3.970313,4.130998,4.272083,3.965472,4.012177,3.98371,4.750054,4.051471,4.006202,4.317777,4.235297,4.195806,4.15996,4.161869
NPL,Nepal,CO2eq/cap,1.893009,1.881753,1.822838,1.869943,1.853354,1.845623,1.819956,1.80752,1.782924,1.756686,1.775514,1.740324,1.669585,1.697702,1.690467,1.642137,1.595748,1.607414,1.587261,1.537876,1.528009,1.483295,1.39352,1.427021,1.403263,1.436718,1.420773,1.406089,1.390592,1.40281,1.389255,1.377563,1.345785,1.35496,1.332281,1.341492,1.320463,1.302256,1.344851,1.392354,1.404205,1.434547,1.46705
NLD,Netherlands,CO2eq/cap,13.9712,13.95586,15.11824,15.6276,15.0746,14.29858,15.03282,14.81,15.09535,15.77532,15.15449,14.87972,13.97358,13.65303,14.06928,14.18854,14.27354,14.64397,14.22596,14.31318,14.12679,14.55679,14.33231,14.50814,14.3865,14.40143,14.87895,14.17648,14.09565,13.57807,13.53684,13.67819,13.57651,13.65074,13.74181,13.38852,13.11946,13.08929,12.85662,12.38494,13.01194,12.23138,12.31005
NCL,New Caledonia,CO2eq/cap,4.920077,4.737896,5.568381,7.652973,7.736518,7.705054,7.68651,11.51434,8.542002,9.210243,11.2883,10.95475,8.83079,8.760679,8.69556,7.684578,7.822431,8.389718,7.967477,7.632917,7.444453,7.520403,7.43354,7.504854,5.771553,6.718698,7.301037,7.55913,8.0388,7.578183,8.348787,8.896698,9.658824,9.501791,9.606939,9.652781,8.518676,7.982796,7.49922,7.485611,7.918608,8.278759,8.281649
NZL,New Zealand,CO2eq/cap,19.67162,18.75991,19.75671,19.67636,19.86717,19.27026,19.82238,20.0561,19.65847,19.03049,19.7171,19.57901,20.01764,19.82924,20.03916,20.03438,19.92876,19.70709,20.12572,19.49527,19.7245,19.52476,19.61714,19.31633,19.49637,19.62182,19.65497,20.2597,19.78451,20.15361,20.36883,20.86079,20.94449,21.27867,20.72088,20.46081,20.30841,19.80492,19.50869,18.76699,18.62782,18.30333,18.32725
NIC,Nicaragua,CO2eq/cap,3.619611,3.357878,3.281931,3.386072,3.451909,3.419744,3.483326,3.64602,3.452625,2.870845,2.717284,2.713104,2.656743,2.543232,2.523108,2.487648,2.406461,2.211172,2.236014,2.288527,2.41076,2.105223,2.262853,2.347182,2.374787,2.237202,2.208297,2.302108,2.354245,2.496022,2.550084,2.563325,2.586432,2.650851,2.60733,2.593866,2.65791,2.653225,2.58453,2.573565,2.650251,2.613189,2.63871
NER,Niger,CO2eq/cap,2.445475,2.448776,2.427562,1.837679,1.808428,1.881015,1.978105,2.103739,2.120848,2.14329,2.159552,2.200471,2.230831,2.279753,1.679932,1.444788,1.41286,1.448027,1.45882,1.462633,1.427748,1.451746,1.47158,1.479565,1.504763,1.508422,1.515976,1.533989,1.543126,1.5475,1.55561,1.523773,1.582238,1.593971,1.613157,1.625446,1.633188,1.650442,1.662187,1.661328,1.663295,1.590624,1.597436
NGA,Nigeria,CO2eq/cap,2.976854,4.141759,5.085349,5.854418,7.131463,5.226148,5.801016,4.803808,4.691397,6.691108,5.603976,4.16987,3.647741,3.534312,3.629439,3.649862,3.537167,3.192193,3.559623,3.579054,3.472854,3.529208,3.58054,3.530886,3.315731,3.354794,3.590375,3.188885,2.74516,2.511769,2.542768,2.543141,2.228149,2.36408,2.26148,2.213461,2.037526,1.906892,1.864114,1.733924,1.806607,1.841652,1.820013
NOR,Norway,CO2eq/cap,13.14536,12.69194,13.51991,13.73781,13.3653,13.08376,13.64932,13.914,13.69246,14.53901,14.17648,13.2364,12.19316,12.13041,12.65456,12.77727,13.23602,12.94149,13.12549,13.00792,12.95665,12.4029,13.02891,13.61223,14.29473,14.48457,14.80343,15.34943,15.54743,15.85449,14.86427,15.03467,15.01494,15.81042,15.77004,15.11325,15.06944,15.1784,14.92106,14.38001,14.61584,14.05835,13.65435
OMN,Oman,CO2eq/cap,51.45507,49.75616,48.01147,46.31761,45.91251,147.6308,154.9035,145.8549,112.5465,94.32597,50.21697,53.17746,41.65202,43.2695,30.70634,18.50157,22.2766,20.32662,22.75257,21.18365,22.91947,22.70214,21.13959,19.57878,15.81254,17.38778,17.54869,18.06554,16.27973,17.43283,18.65225,21.09064,21.91493,23.29437,22.26545,22.93022,25.50546,25.96107,27.50644,28.97588,29.0122,29.64292,27.81346
PAK,Pakistan,CO2eq/cap,1.748718,1.716366,1.639804,1.643196,1.666412,1.698966,1.678862,1.698267,1.732259,1.748034,1.725891,1.737218,1.744521,1.752666,1.74124,1.735317,1.807892,1.784473,1.80795,1.717217,1.713039,1.695788,1.71888,1.762399,1.763055,1.787462,1.835417,1.836778,1.83478,1.888656,1.889884,1.879114,1.842585,1.982664,2.074354,2.083353,2.161532,2.263296,2.239179,2.250101,2.151543,2.165334,2.134828
PLW,Palau,CO2eq/cap,0.149502,0.148874,0.149357,0.149471,0.15142,0.158604,0.153162,0.155186,0.163813,0.166936,0.170122,0.174721,0.179402,0.181618,0.183471,0.168978,0.165796,0.175671,0.172792,0.173363,0.776197,0.988905,1.261334,1.277236,1.320441,0.933297,2.326327,1.723528,1.557074,1.802762,1.774217,1.558256,1.044406,1.03135,1.126246,1.467461,1.868703,1.576638,1.747469,1.668099,1.702023,1.694819,1.650203
PAN,Panama,CO2eq/cap,3.992047,3.979466,4.076285,4.181525,4.148012,4.107728,4.025901,3.893798,3.711228,3.791942,3.603231,3.368161,3.481359,3.601675,3.236169,3.096044,3.090395,3.148369,2.786568,2.782582,2.797861,2.904767,3.140309,3.130128,3.163383,3.213448,3.181291,3.103117,3.465009,3.123886,3.118494,3.561249,3.24716,3.214629,3.169862,3.608371,3.658249,3.488901,3.518476,3.785913,3.897725,4.009806,4.12438
PNG,Papua New Guinea,CO2eq/cap,0.756161,0.754635,0.697379,0.839462,0.876653,0.88448,0.851107,0.87052,1.027651,0.925527,0.978562,1.296921,1.232378,1.293734,1.261449,1.249814,1.170847,1.11305,1.053689,0.952565,0.971119,0.947353,0.886722,0.863998,0.854513,0.878279,0.849856,0.89476,1.346219,0.918567,0.995469,0.931798,1.04513,1.069387,1.157244,1.363416,1.460619,1.35514,1.501928,1.259486,1.268104,1.321752,1.32003
PRY,Paraguay,CO2eq/cap,4.082156,4.106887,4.137379,4.261138,4.272512,4.373102,4.663979,4.852527,4.819024,4.636285,4.576964,4.791353,4.849393,4.835749,4.896192,4.942699,4.855668,4.949926,5.042983,4.997074,4.927596,4.503924,4.620961,4.911656,5.095753,5.380081,5.245366,5.257671,5.189593,5.005374,4.765442,4.808427,4.557647,4.846666,4.594559,4.528212,4.642997,4.895229,4.889306,5.036233,5.398346,5.416449,5.277706
PER,Peru,CO2eq/cap,3.349668,3.191064,3.048654,3.087206,3.229849,2.992234,3.030702,2.964951,2.807341,2.758492,2.64343,2.626395,2.506275,2.243013,2.242862,2.128718,2.203525,2.308625,2.25258,2.082921,1.974629,1.88119,1.888112,1.92309,1.95105,2.079073,2.150505,2.130364,2.068792,2.145004,2.099015,1.986068,2.019845,2.001632,2.119841,2.130266,2.091436,2.196827,2.322494,2.429041,2.567337,2.690438,2.644665
PHL,Philippines,CO2eq/cap,2.334934,2.32795,2.265719,2.426585,2.302019,2.271417,2.170887,2.190727,2.174969,2.192725,2.034917,1.936465,1.868259,1.850794,1.713748,1.670777,1.606787,1.665811,1.679757,1.684759,1.661683,1.607084,1.605623,1.634274,1.692395,1.817452,1.892396,1.969869,1.851368,1.85737,1.834513,1.794737,1.804525,1.799161,1.805612,1.803976,1.695821,1.726083,1.736435,1.734601,1.76799,1.762774,1.751089
POL,Poland,CO2eq/cap,13.77693,14.01585,14.41106,15.0454,15.44076,15.90454,16.47062,16.73711,17.42864,17.29891,17.25701,15.62707,15.95956,15.78387,16.0425,16.12896,16.32704,16.60581,16.20693,15.44158,12.88054,12.6717,12.28428,11.81895,11.63971,12.17604,12.49768,12.22567,11.3049,10.95129,10.55341,10.44265,10.10575,10.42953,10.51659,10.49737,10.8615,10.8777,10.72195,10.2927,10.84812,10.70599,10.48975
PRT,Portugal,CO2eq/cap,3.371629,3.496288,3.538788,3.761848,3.643417,3.765351,3.84773,3.858577,4.025354,4.290622,4.355174,4.485359,4.53969,4.567343,4.351871,4.241207,4.637894,4.72676,4.833478,5.712873,5.84309,6.049397,6.407361,6.260659,6.418473,6.788105,6.607218,6.837824,7.301407,7.970535,7.902765,7.790884,8.16584,7.626596,7.735825,7.998671,7.430576,7.371,7.04986,6.997449,6.538013,6.537016,6.341294
PRI,Puerto Rico,CO2eq/cap,1.19404,1.252162,1.276097,1.268051,1.233329,1.172375,1.173894,1.142298,1.126093,1.044809,0.994581,0.99923,1.001276,1.027645,1.060735,1.055273,1.069033,1.067256,1.108406,1.153205,1.119972,1.120788,1.023492,1.025477,1.031987,1.003308,1.000545,1.00683,0.996012,1.010977,1.016664,1.007865,1.007872,1.018149,1.002697,0.994773,0.985535,0.969867,0.955917,0.919015,0.905368,0.908497,0.912988
QAT,Qatar,CO2eq/cap,606.3025,710.0746,788.4638,791.2653,611.7399,497.1206,465.308,374.1831,413.2845,307.1527,195.4835,96.40291,88.34894,51.52252,107.0944,85.25619,80.94232,75.50456,72.03886,70.50597,66.40818,66.56635,66.92946,66.35418,65.77494,63.4995,71.03995,95.3166,93.74927,98.55574,95.73902,90.22863,93.08317,93.58826,91.76708,83.01875,78.64031,75.91918,72.75532,68.38123,71.10377,72.09162,72.62834
ROU,Romania,CO2eq/cap,8.498324,8.537551,8.715073,9.299734,9.348714,9.925061,10.51933,10.86199,11.55316,11.7227,11.49928,11.56688,11.4336,11.48649,11.43703,11.36675,11.43979,11.69526,11.8024,11.47428,10.19856,8.342902,7.61976,7.149987,6.986728,7.236851,7.469808,6.974855,6.241984,5.533429,5.789295,6.060713,6.060414,6.405618,6.409973,6.386156,6.615804,6.593675,6.615846,5.682601,5.639668,5.966727,5.996812
RUS,Russia,CO2eq/cap,13.79882,13.83831,14.31894,15.07364,15.74197,16.65193,17.12994,17.46339,18.75025,18.32876,18.659,18.52005,18.71173,18.80127,18.9006,19.07813,19.34909,19.60418,20.43658,20.33613,20.15078,19.65155,18.13193,16.5499,14.72579,14.29761,13.93194,13.11359,12.95565,13.39269,13.67334,13.83361,13.91184,14.27142,14.55439,14.40027,14.96539,15.01331,14.99605,14.06,14.97127,15.62239,15.87049
RWA,Rwanda,CO2eq/cap,0.638137,0.637445,0.629068,0.628552,0.60678,0.60921,0.593219,0.594167,0.595363,0.554787,0.557687,0.56826,0.569033,0.569115,0.569011,0.580625,0.555416,0.555874,0.527927,0.541302,0.437885,0.462725,0.471566,0.471103,0.462724,0.496796,0.517872,0.558749,0.546238,0.557994,0.504873,0.513508,0.518611,0.550012,0.574194,0.579303,0.597685,0.620177,0.633007,0.630368,0.647769,0.631771,0.622265
KNA,Saint Kitts and Nevis,CO2eq/cap,2.011251,1.923482,2.186873,2.130842,2.041114,2.443163,2.471354,2.651109,2.588034,2.519245,2.712938,2.558691,2.658564,2.407353,2.570187,2.547421,2.792347,3.096759,3.272597,3.1514,2.884129,3.252915,3.423266,3.258161,3.487617,3.359642,3.665626,3.899774,3.715874,3.750011,4.148334,4.098663,3.955046,3.982493,4.028978,3.73247,3.637074,3.667447,3.733664,3.69088,3.95212,3.862395,3.836175
LCA,Saint Lucia,CO2eq/cap,1.287175,1.282327,1.505709,1.589653,1.46233,1.679975,1.508596,1.646202,1.49187,1.501088,1.543251,1.535735,1.637904,1.627251,1.702172,1.735644,1.840829,2.061077,2.207276,2.291148,2.191139,2.211701,2.203725,2.109582,2.386444,2.493182,2.60397,2.627969,2.4183,2.481036,2.899722,2.978491,2.823176,2.891624,3.077587,3.035354,3.038215,3.16914,3.171244,3.20228,3.303289,3.480349,3.483162
VCT,Saint Vincent and the Grenadines,CO2eq/cap,0.974279,0.977761,1.074217,1.130226,1.098717,1.244866,1.179892,1.246334,1.220453,1.210233,1.329179,1.357379,1.36334,1.39906,1.459698,1.50026,1.567539,1.701806,1.781676,1.913454,1.83716,1.800467,1.815047,1.756528,2.142119,2.197657,2.22698,2.259688,2.63873,2.726845,2.830397,2.904813,2.825104,2.865623,2.99899,2.93562,2.929069,3.079552,3.084878,3.121839,3.274529,3.375748,3.386803
WSM,Samoa,CO2eq/cap,0.862689,0.858285,0.831055,0.845958,0.88074,0.91672,0.919402,0.963586,1.185092,1.143332,1.119345,1.848132,1.373344,1.488726,1.72701,1.708587,1.551531,1.709466,1.709105,1.625715,1.634489,1.646889,1.627504,1.619261,1.553241,1.568851,1.655022,1.631161,1.674936,1.648701,1.761693,1.841836,1.736759,1.752271,1.729431,1.716583,1.663286,1.586159,1.600907,1.646332,1.68197,1.719668,1.728952
STP,Sao Tome and Principe,CO2eq/cap,0.360306,0.355543,0.344548,0.352104,0.343933,0.360133,0.409632,0.405906,0.411404,0.438134,0.45165,0.460989,0.428707,0.439773,0.438903,0.449429,0.473834,0.534166,0.467683,0.446418,0.557535,0.585518,0.56371,0.544136,0.459746,0.472541,0.474753,0.492634,0.477447,0.484058,0.637706,0.628314,0.629709,0.648283,0.633645,0.645004,0.629645,0.653439,0.66781,0.662206,0.676203,0.682647,0.677018
