Dade County,MO,7569,7883,4.9,20.8,23.9,48.9,95.1,0.5,1,0.6,0,2.8,2.3,93.2,674,1.5,3956,76.8,83500,3068,2.41,84.9,3.3,87.2,12.7,2605,64646,37736,25.4,40399,23186,502,579,264,178,0,551,27,479,16.1,490.01
Daggett County,UT,935,1059,4.3,22.5,27.3,42.5,95.4,0.2,1.5,0.5,0.1,2.3,4.4,92.2,22,0,1230,87.1,170800,163,3.09,90.8,3.4,94,13.4,5057,-11,-11,14,75417,29574,82,77,68,0,0,75,0,58,1.5,696.98
Dakota County,MN,439882,398552,6.4,24.3,14.7,50.6,83.6,7.5,0.6,5.2,0.1,3,7.6,77.1,22125,9.7,169967,74,266000,161488,2.59,87,13,95.1,42.2,762132,17442945,6485623,24.9,86036,41552,30500,36935,20104,12400,4207,31341,3489,31752,709,562.17
Dakota County,NE,21582,21006,8.8,29.1,13.9,49.2,82.3,6.7,4.1,3.8,0.6,2.5,39.3,46.3,879,25.7,7898,65.2,119600,7404,2.69,91,42.8,76.5,13,25059,-11,198738,15.3,59231,25269,1074,1349,706,414,238,1033,120,1123,79.5,264.26
Dale County,AL,49326,50251,6.7,22.8,17.3,50.8,73.8,21,0.9,1.5,0.2,2.8,7,68,5793,3.5,23201,60.1,112000,18806,2.55,81.7,6.2,86.1,18.1,54607,110162,323453,21.6,47214,24645,2650,2712,1315,1102,594,1997,363,2128,89.6,561.15
Dallam County,TX,7115,6703,9.7,31.9,11.8,47.4,92.3,2.6,2.3,1,0.1,1.6,47.6,47.7,363,24.3,2977,64.4,89200,2364,3.07,78.1,43.6,70.4,15.8,13821,-11,89825,14,58811,27491,543,574,366,91,100,455,91,436,4.5,1503.26
Dallas County,AL,38462,43820,5.9,23.3,18.9,53.8,27.6,70.7,0.3,0.4,0,0.9,1.2,27,1807,1.3,20460,59.3,83300,15910,2.42,88.8,1.4,81.8,14.7,36082,1309877,413111,23.8,33845,19612,2126,2726,1378,1066,1409,1134,305,2206,44.8,978.7
Dallas County,AR,6482,8116,5.3,21,24.4,50.5,56.5,40.5,0.7,0.3,0.1,2,3.9,53.2,453,0.2,4348,67.7,70400,2969,2.21,84.1,1.7,83.9,11.9,4684,194190,71755,24.3,38072,20517,342,594,360,148,69,502,88,460,12.2,667.39
Dallas County,IA,99678,66135,7.4,27.4,12.1,50.7,90.2,2.6,0.3,5,0.1,1.7,6.3,84.6,4082,8.2,38984,73.7,248100,34399,2.52,84,11.1,95.6,50.4,148022,740163,1270527,21,88479,45090,6881,6362,3511,1811,255,5662,459,5348,112.4,588.45
Dallas County,MO,17071,16777,6.6,23.7,20.8,50.5,96.2,0.4,1,0.4,0.1,1.9,2.2,94.2,1430,1.6,7682,76.1,115000,6209,2.64,91.5,5.5,83.4,12.9,9909,-11,134780,30.2,43542,23647,1441,1570,850,482,26,1512,125,1417,31,540.77
Dallas County,TX,2613539,2368139,7.3,25.8,11.1,50.7,66.6,23.6,1.1,6.7,0.1,2,40.8,28.3,91155,24.7,1041775,50,174900,928341,2.78,84.5,43.5,79.3,31.5,6753112,37035625,35957895,27.7,59607,32653,252821,259298,139455,96076,127961,122666,22942,225505,2718,871.28
Dane County,WI,561504,488073,5.5,20.2,14.2,50.3,84.9,5.5,0.5,6.3,0.1,2.7,6.5,79.2,23162,8.8,239841,58.2,265600,222929,2.34,81.2,11.1,95.8,51.4,1111208,7205303,8516190,21.1,73893,40614,39043,44853,23323,15314,4303,38659,3876,38342,407.7,1197.24
Daniels County,MT,1661,1751,4.8,20.8,28.3,48.6,94.2,0.4,2.7,0.2,-11,2.5,3.2,91.8,128,3,1130,78.4,126500,857,1.99,95.1,1.8,95.3,24,-11,-11,51376,11.9,57440,35133,126,278,179,88,0,263,0,266,1.2,1426.11
Danville city,VA,42590,43055,5.9,21.8,20.3,54,45.5,49.4,0.1,1.2,0.1,3.2,4.3,42.4,2915,3.5,-11,51.5,90500,18293,2.16,86.3,5.2,81.8,17.6,120407,1702978,964972,18.1,37203,22826,-11,3073,1290,1225,1118,1679,266,2465,1002.8,42.93
Dare County,NC,36915,33920,4.4,18.7,22.2,50.9,93.8,2.8,0.6,0.9,0.1,1.9,7.7,87,3304,5.2,35263,74.4,289000,15529,2.32,87.7,8.2,94.2,34.7,-11,47840,863879,21.1,59381,34578,5470,6113,3284,1501,362,5575,467,5282,88.5,383.42
Darke County,OH,51881,52959,6.2,23.6,19.9,50.3,97.2,0.7,0.3,0.5,0,1.3,1.7,95.8,3419,0.9,23037,72.8,123300,20861,2.44,88,1.8,90.8,15.8,43003,1855539,480641,23.1,55620,27855,3520,4171,2442,1120,29,3968,322,3572,88.5,598.1
Darlington County,SC,62905,68681,5.8,22,19.5,52.9,56,41.7,0.4,0.5,0.1,1.3,2.2,54.5,4510,1.7,31013,69.6,92600,26484,2.48,90.6,2.1,82.4,18.4,53231,1693027,536618,22.4,38448,23027,3702,4492,2368,1833,1543,2799,611,3694,122.4,561.15
Dauphin County,PA,286401,268100,6.1,22.5,17.4,51.5,71.5,19.2,0.4,5.3,0.1,3.5,9.9,64.5,17189,7.7,125437,63.2,167900,112212,2.39,83.9,11.9,89.8,30.8,718316,3228906,3943863,22,60715,33639,17106,18873,10921,6072,3558,14252,2080,15716,510.6,525.05
Davidson County,NC,168930,162878,5.5,21.7,18.5,51.1,85.6,10.1,0.8,1.6,0.1,1.8,7.4,79.4,10152,4.9,76055,69.8,142100,66653,2.45,87.1,7.9,83.9,18.5,163225,2470186,1301842,25.1,49546,25988,11596,13423,8170,4134,1515,11573,1425,11474,294.7,552.68
Davidson County,TN,715884,626681,6.6,20.6,12.5,51.8,65.5,27.4,0.5,4,0.1,2.5,10.4,56.3,30142,13,325454,54.3,241700,282366,2.36,80.9,17.4,89.1,41.7,2573787,7319390,10138326,24.9,60388,36440,78503,72042,40315,25144,16598,52727,6412,62305,1243.3,504.03
Davie County,NC,42712,41240,4.9,20.9,21.7,51.2,90,6.5,0.7,0.9,0,2,7.3,83.9,3200,4.9,19303,79.8,172600,16405,2.55,88,7.4,87.8,24,43131,448700,360172,26.4,60434,31173,3238,3380,2051,807,235,3054,284,2898,156.2,264.11
Daviess County,IN,33381,31648,8.2,29.5,15.4,49.5,95.6,2.3,0.4,0.5,0.1,1.1,5.2,91,1860,3.2,12565,73.5,130000,11227,2.9,89.3,20.2,73.8,13.2,35330,848070,485889,26,53629,23848,2259,2425,1427,605,54,2268,85,2238,73.7,429.49
Daviess County,KY,103312,96656,6.7,24.3,17.3,51.2,90.4,5.1,0.2,1.9,0.1,2.3,3.3,87.6,6144,3,43481,67.9,133600,40179,2.42,84.2,4.8,90,22.9,-11,3773549,1443439,20.2,51673,28806,6021,7231,3941,2042,241,6629,835,5852,210.9,458.35
Daviess County,MO,8430,8433,7,25.4,21.2,49.8,97.1,0.7,0.5,0.3,0.1,1.3,1.4,96,587,0.7,4184,79.3,110400,3035,2.67,88.6,12.1,85,18.5,2773,-11,70924,27.8,51679,24929,760,1037,627,151,0,1009,44,917,15,563.24
Davis County,IA,9110,8753,8.9,29.5,17.7,50.4,98.1,0.2,0.3,0.3,-11,1,1.7,96.6,456,1.4,3598,85.2,115000,3176,2.77,93.4,19.9,83.1,19.5,3168,-11,62238,22.1,63404,29387,754,826,401,177,28,780,111,597,17.4,502.19
Davis County,UT,362679,306479,8.1,31.7,10.3,49.5,92.1,1.4,0.8,2.1,0.8,2.7,10.2,83.2,17441,4.7,112482,77,290300,104551,3.28,85.4,10,95.6,37.8,350546,5982021,3448750,23.1,83310,31205,25523,24189,12155,7628,2121,21350,2012,20917,1025.8,298.78
Davison County,SD,19956,19504,6.2,23,19.1,50,92.9,1,3.5,0.7,0.1,2,3.7,89.9,1312,1.9,9627,59.7,154700,8660,2.17,80.2,3.5,92.1,26.5,55897,-11,530370,12.1,50570,31560,1517,2612,1386,759,44,2402,275,2047,44.8,435.56
Dawes County,NE,8199,9182,4.6,17.4,19,50.4,89.5,1.8,3.9,1.9,0.3,2.6,5.8,85.2,709,1.2,4261,64.6,125200,3525,2.21,75.3,1.9,96.1,36.9,17358,1490,169884,12.6,50750,25383,626,962,447,225,58,863,86,840,6.6,1396.46
Dawson County,GA,26798,22330,5.1,20.1,20.2,50.6,95.9,1.1,0.5,0.9,0.1,1.5,5.2,91.3,1448,3.7,12208,81.5,230300,9041,2.7,90.1,5,87.2,30.6,39855,263457,523908,33.9,66281,34239,2438,2372,1318,658,132,2094,315,1752,105.9,210.83
Dawson County,MT,8940,8966,5.6,21.4,20.4,48.2,94.5,0.5,2.4,0.6,0,2,3,92.2,703,1.7,4456,68.3,160600,3930,2.18,82.1,1.2,93,22.2,25724,-11,151788,16.9,58596,31658,628,694,279,243,32,609,91,541,3.8,2371.87
Dawson County,NE,24111,24326,8.1,27.1,17.2,48,88.1,7.2,1.9,1.2,0.3,1.3,33.8,57.3,1292,20.1,10341,67.3,102600,8965,2.61,85.9,30.3,78,15.8,-11,-11,423429,16.4,53721,25956,1598,1894,969,503,161,1650,189,1501,24,1013.1
Dawson County,TX,12456,13833,7.3,25.7,14.9,45.3,89.5,6.3,1.2,1.3,0.1,1.6,58.1,34.4,337,5.3,5166,69.3,73400,4322,2.55,78.5,38.1,69.9,14.2,17821,21954,316775,16.9,43239,20084,722,956,564,207,266,633,99,812,15.4,900.31
Day County,SD,5449,5710,5.4,22.4,26.2,49.2,86.9,0.4,9.9,0.6,-11,2.1,2.5,85.3,501,0.6,3832,75.3,100500,2574,2.08,90.2,1.2,89.5,21.6,5159,61531,62171,16.1,46679,29808,521,544,297,151,30,481,86,423,5.6,1027.87
De Baca County,NM,1698,2022,4.6,22.4,28.7,50.4,92.1,0.9,2.2,0.5,-11,4.3,45.9,50,235,1.3,1371,62.6,106300,672,3,93.1,27,84.3,13,-11,-11,13044,12.8,31625,17376,115,118,48,44,0,92,0,102,0.9,2322.62
De Soto Parish,LA,26812,26656,6,23.7,18.3,51.7,61.3,35.6,1.1,0.4,0.1,1.5,3,59.1,1456,0.8,13400,71.3,117300,10821,2.5,89.8,2.1,82.6,14.8,23016,-11,251552,27.3,46006,26767,2094,2130,1002,829,742,1269,207,1818,30.4,875.58
De Witt County,IL,15516,16561,5.5,21.1,19.8,50.3,96.9,1,0.3,0.5,0.1,1.3,2.8,94.5,1099,1.5,7582,78.7,99500,6694,2.34,87.4,3.4,91.5,21.3,19787,181410,220601,21,55587,30729,904,1194,535,388,80,1070,165,958,41.7,397.51
DeKalb County,AL,71608,71109,6,23.9,17.6,50.3,92.7,1.9,2,0.5,0.6,2.3,15.1,79.8,3382,7.3,31593,71.5,106100,26040,2.7,87.3,12.9,74.8,13,79025,1551930,579717,24,40440,21907,4910,5850,3454,1928,311,5291,567,5049,91.5,777.09
DeKalb County,GA,764382,691893,6.9,23,12.9,52.8,35.9,54.8,0.5,6.5,0.1,2.2,8.5,29.3,36189,16,317646,54.6,215600,282436,2.61,83.2,18.9,89.3,44.2,1358124,3630768,7956518,32.3,62399,36077,83364,81968,38927,37903,47438,32621,7673,71907,2585.7,267.58
DeKalb County,IL,100420,105160,5.7,21.4,12.9,50.4,86.3,8.3,0.5,2.7,0.1,2.1,11.7,75.8,5251,6.5,41308,57,173100,38150,2.62,78.8,11.9,92.3,32.3,135939,1339383,1052737,26,63317,29430,6184,6954,3708,2491,809,5909,693,5930,166.6,631.31
DeKalb County,IN,43265,42223,6.4,24,16.6,50.4,97.4,0.6,0.3,0.5,0.1,1.2,2.8,94.9,2247,1.4,18273,76.1,124300,16801,2.53,87.4,3.1,90.2,18,53093,4742120,383326,19.4,56421,29073,2625,3026,1598,879,68,2823,277,2486,116.4,362.82
DeKalb County,MO,11029,12892,4.5,17.1,16.6,37.5,85.9,11.8,0.6,0.4,0.1,1.2,2.9,83.4,1034,0.9,4355,69.1,120100,3807,2.4,84.9,1.3,87.3,13.8,7919,-11,123550,24.2,55918,20125,633,1037,462,353,0,995,44,857,30.6,421.36
DeKalb County,TN,20080,18723,5.6,21.5,18.8,50.2,94.8,2,0.5,1.1,0,1.6,8.6,87.4,1179,5.5,9745,68.4,148600,7704,2.53,89.9,7.5,80.1,16.7,13095,671976,107288,27.6,45511,25399,1430,1394,696,480,0,1299,130,1154,61.5,304.35
DeSoto County,FL,33976,34862,4.9,18.8,22.5,43.7,84.2,12.7,1.1,0.5,0.2,1.3,32.1,54.2,2206,15.3,15351,69.7,87700,12072,2.77,86.8,29,73.5,11.5,19625,-11,255355,26.3,35438,18503,1714,1931,974,661,613,1215,165,1596,54.7,637.06
DeSoto County,MS,185314,161252,6,25.4,13.2,51.9,66.4,30.1,0.3,1.6,0.1,1.5,5.1,61.9,10564,3.7,69657,74,168500,62890,2.83,85.8,5.5,90.4,25,311321,1269539,2320903,25.4,67038,30195,14396,13157,6746,4582,3461,9195,1304,10992,338.7,476.15
DeWitt County,TX,19824,20097,6.2,22.5,20,47.5,88,9.1,1,0.4,0,1.4,36.2,54.2,1091,3.7,9274,72.8,117100,7048,2.62,88.9,19.4,80.8,12.6,27289,-11,220189,25.7,55357,28910,1578,1915,1015,608,340,1504,118,1719,22.1,908.98
Deaf Smith County,TX,18583,19372,8.7,30.8,13.1,50.1,94.1,2.3,1.8,0.6,0.1,1.2,74.2,23.2,537,16.9,7061,64,91100,6145,3,90.9,55.5,73.8,12,-11,1084220,275814,14.9,49701,21616,1209,1362,799,277,719,566,55,1210,12.9,1496.87
Dearborn County,IN,50679,50047,5.2,21.9,18.3,50.3,97.3,0.7,0.2,0.5,0.1,1.3,1.4,96.1,3331,1.2,20679,79.6,170400,18870,2.59,87.3,2,89.6,22.9,-11,385051,576466,29.4,68658,30800,3051,3996,2248,1375,74,3804,478,3377,164.1,305.03
Decatur County,GA,29367,27842,6.9,24.3,16.7,51.5,54.2,42.7,0.8,0.7,0.2,1.5,6.5,49.4,1257,2.7,12245,57.5,110900,10084,2.53,85.1,3.3,82.5,13.8,-11,-11,324740,22.9,41481,21568,1836,2634,1314,956,887,1636,225,2218,46.6,597.14
Decatur County,IA,7645,8457,6.2,22.3,20.3,49.7,94.9,2.1,0.5,0.8,0.2,1.4,3.3,92.1,421,2.4,3851,67,83200,3200,2.25,82.2,5.9,89.1,25,-11,-11,35575,24,44462,22875,591,762,281,261,0,724,33,642,15.9,531.88
Decatur County,IN,26472,25740,6.4,23.8,17.4,50.3,96.5,0.6,0.3,1.5,0,1,2.1,94.7,1269,2,11477,69.8,134400,10353,2.53,88.8,3.6,90.9,20.6,38125,4663355,357236,21.8,57949,27006,1574,2820,1585,684,61,2621,316,2382,69.1,372.57
Decatur County,KS,2764,2961,5.8,19.9,28.4,49.8,96.5,1.2,0.5,0.2,-11,1.6,3.3,93.5,232,3,1795,73.7,67900,1442,1.94,85.3,4.4,94,22.5,-11,-11,23584,17.1,48125,30905,263,355,256,59,0,321,43,295,3.3,893.52
Decatur County,TN,11435,11757,5.1,20.7,24.1,51,94.6,3,0.4,0.6,0.1,1.3,3.6,91.4,662,0.5,6931,81,98800,4440,2.58,94.5,0.5,85.9,14.5,7852,117046,76453,25.4,42031,23857,821,1142,656,320,25,1076,115,984,35.2,333.85
Deer Lodge County,MT,9421,9298,3.5,13.7,24.5,46.4,92.2,0.5,4,0.5,0.1,2.7,3.7,89.7,784,1.5,5232,67.8,131300,3903,2.08,81.1,4.4,91.1,20.4,10945,-11,75153,17.1,41820,26241,461,639,235,287,26,582,56,514,12.6,736.53
Defiance County,OH,38286,39037,5.7,22.7,19.2,50.4,95.3,2.1,0.4,0.5,0,1.6,10.4,86,2449,2.2,16824,76.3,119900,15297,2.46,86.6,4.5,91.2,18,50105,1017991,593914,20.4,59931,29816,2117,2492,1279,766,74,2249,265,2077,94.9,411.46
Del Norte County,CA,27743,28610,5.2,20.9,18.4,45.4,78.1,3.5,9.7,3.1,0.2,5.4,20.1,62,2048,7.6,11434,63.1,218800,9945,2.47,82.3,12.1,80.1,14.8,32299,41171,192759,14.5,45283,23674,1326,1686,727,578,241,1367,257,1295,28.4,1006.37
Delaware County,IA,17488,17764,6.1,23.6,19.8,49.3,97.7,0.9,0.2,0.3,0,0.8,1.6,96.3,989,0.7,8103,84.4,136100,6907,2.45,92.1,2.2,91.7,16.6,8445,872662,188086,22.5,63750,32112,1338,1831,1145,453,0,1766,182,1594,30.7,577.76
Delaware County,IN,111903,117671,4.8,18.2,17.5,51.8,88.7,7.2,0.3,1.3,0.1,2.4,2.6,86.6,6501,2.1,52713,63.5,93600,46026,2.34,77,3.4,89.7,23.7,172724,1591306,1519887,20.8,43512,25107,5665,7079,3664,2237,463,6240,738,5837,300.1,392.12
Delaware County,NY,44308,47980,4,16.3,25.2,49.4,94.9,2.2,0.4,1.1,0.1,1.4,4,91.8,3337,4.4,31649,73.9,139300,18968,2.25,89.8,6.6,88.9,22.6,44617,1557247,472704,24.9,49544,27701,3623,4013,2199,1302,153,3721,368,3366,33.3,1442.44
Delaware County,OH,214124,174214,5.9,25.9,14.1,50.3,86.2,3.9,0.2,7.6,0.1,2,2.8,83.8,9372,7.6,76147,81.4,308800,69985,2.84,88.3,8.8,96.4,54.3,460183,3012008,3178620,26.2,106908,48117,18270,16809,9704,5113,1659,14596,1692,14361,393.2,443.1
Delaware County,OK,40397,41487,5.1,20,25.2,50.6,66,0.5,24.1,1.2,0.1,8,3.9,63.6,3564,2,25682,75.6,117900,16739,2.51,88.1,4.9,84.9,18.1,165818,87054,369166,27.6,41696,24070,2761,3717,1784,1136,720,2697,308,3201,56.2,738.18
Delaware County,PA,576830,558979,5.9,22,16.8,51.9,68.5,22.7,0.2,6.3,0.1,2.2,4.1,65.6,26172,10.4,225035,68.8,244400,207257,2.62,89.3,12.3,93.1,39,878102,7364871,6468800,29.7,74477,40026,44811,48557,29073,15326,9764,37220,5133,41202,3040.5,183.84
Delta County,CO,31196,30952,4.6,19.6,26.8,49.7,94.8,0.9,1.4,0.9,0.1,2,15.3,81.2,3037,4.6,14912,73.6,241500,11883,2.46,87.2,9.6,90.7,21.7,27158,168059,309801,28.6,45269,26499,3066,3114,1556,985,187,2790,281,2675,27.1,1142.05
Delta County,MI,36903,37069,5,19.5,24.9,50.3,93.6,0.4,2.8,0.5,0,2.6,1.6,92.5,3109,1.1,20429,77.4,114300,16234,2.18,87.8,1.9,94.1,21,45264,854256,507058,19.8,47434,27632,1967,2910,1527,784,179,2590,351,2259,31.7,1171.1
Delta County,TX,5230,5231,6.8,23.5,21,50.2,86.8,6.7,2.5,0.7,0.1,3.3,8.9,79.5,419,1.3,2498,78.2,87700,1999,2.59,87.3,4.4,87.8,25.1,-11,-11,11652,33.1,51038,27667,394,372,123,181,0,342,33,328,20.4,256.83
Denali Borough,AK,1619,1826,4.6,19,11.3,44.1,82.9,2.1,5.1,5.4,0,4.5,3.8,79.5,132,7.7,1765,81.6,223000,613,2.32,63.2,11.9,98.5,41.1,63891,-11,13431,16.9,81719,34365,195,301,125,105,0,272,0,259,0.1,12751.41
Dent County,MO,14421,15657,6,22.2,22.3,50.1,95.5,0.7,1.2,0.8,0.1,1.8,1.9,93.8,1225,1,7333,73.5,102600,6371,2.41,88.5,2.2,83.2,15.3,-11,-11,127707,25,42100,22711,926,1470,883,264,0,1385,279,1077,20.8,752.79
Denton County,TX,906422,662614,6.1,24.3,10.5,50.8,75.6,11,0.8,9.7,0.1,2.7,19.6,57.6,41197,15.5,329454,65.1,277800,290229,2.83,81.5,23.5,92.5,45.1,1138787,6886892,8273978,29,86913,41153,79667,63243,33618,22404,18305,43019,5417,55295,754.3,878.43
Denver County,CO,715522,600158,5.8,19.1,11.9,49.9,80.9,9.8,1.7,4.1,0.2,3.3,29.3,54.9,29379,15,338341,49.9,390600,301501,2.29,79.9,25.5,88,49.4,2884852,5343892,7111416,25.9,68592,43770,75501,79097,41776,28725,18049,57077,6329,67981,3922.6,153
Des Moines County,IA,38910,40325,5.8,22.6,21.2,51.3,89.5,6.2,0.4,1,0.1,2.8,3.4,86.7,2996,1.7,18615,70.3,108500,16891,2.29,83.5,3.3,92,20.1,-11,1626705,684189,16.8,51267,29941,2337,3319,1544,1245,235,2877,231,2819,96.9,416.12
Deschutes County,OR,198253,157733,5,19.8,20.5,50.5,94.1,0.6,1.1,1.3,0.2,2.8,8.3,86.8,14641,4.6,92795,67,364600,74397,2.49,82.1,7.2,93.7,35.4,435585,801757,2476596,19.5,67043,35507,19388,20214,10481,6486,1156,18150,1930,17029,52.3,3018.19
Desha County,AR,11395,13008,6.4,25.3,19.6,52.8,49.4,47.9,0.5,0.7,0.1,1.4,6.4,44.5,495,3.6,6309,61.5,70300,5204,2.23,85.3,6.7,81.1,14.1,12874,407011,153630,17.4,31893,19235,715,806,293,347,357,364,99,594,16.9,768.15
Deuel County,NE,1838,1941,4.6,21.7,23.4,50,96.4,0.2,1.6,0.4,-11,1.4,7.7,89.7,163,1.6,1024,76.3,87300,830,2.19,83.2,2.7,89.2,15.9,-11,-11,94793,17.6,47287,26351,178,330,247,66,0,315,31,289,4.4,439.85
Deuel County,SD,4295,4364,6,23.1,22,48,97,0.8,0.7,0.2,-11,1.3,3.9,93.3,301,1.4,2209,79,133500,1798,2.37,91.8,2.6,91.1,22.2,4317,-11,46121,24,65437,30601,413,528,250,168,0,505,30,471,7,622.69
Dewey County,OK,4484,4810,6.8,27.4,18.2,51,87,0.8,6.5,1.2,-11,4.5,7.6,81.2,225,2.5,2452,76.3,97700,1689,2.86,90.2,5.9,93.8,24,1893,-11,74913,19.3,52428,28310,506,535,325,148,33,474,28,478,4.8,999.48
Dewey County,SD,5239,5301,12.5,37.9,9.9,50.5,20.5,0.6,74.1,0.2,0,4.5,5,19.7,206,0.2,2033,61.1,64400,1651,3.5,95.8,14.1,85.4,16.6,1746,-11,21958,17.5,47475,17504,274,285,149,94,121,139,0,237,2.3,2302.49
Dickens County,TX,1770,2444,4.6,18.2,23.7,44.5,88.3,5.7,2.4,1.2,0.1,2.2,30.3,61.7,142,5.1,1287,76.7,51100,845,2.47,84.9,18.4,84.4,18.5,1666,-11,11870,23.9,42540,25025,183,148,107,0,0,122,0,129,2.7,901.72
Dickenson County,VA,14124,15903,4.7,19.6,23,49.1,98.2,0.5,0.3,0.2,-11,0.8,1.1,97.3,925,0.4,7563,75.7,81000,5778,2.47,93.1,0.4,77.4,10.7,-11,-11,102343,27.8,29932,24978,415,805,354,269,0,757,99,655,48.1,330.53
Dickey County,ND,4999,5289,6.5,24.4,20.7,49.7,95.7,1,0.9,0.6,0,1.8,3.4,93.1,324,2.4,2658,74.3,118100,2119,2.23,87.3,7.9,91.3,28.8,4616,60017,96296,15,65492,33539,444,854,415,198,0,813,138,647,4.7,1131.47
Dickinson County,IA,17703,16667,4.8,19,26.7,50.3,97.2,0.6,0.2,0.8,0,1.1,2.2,95.2,1177,1.5,14283,79.4,194300,8174,2.07,88.4,3,96,33.6,56785,719766,292875,16.2,59969,39052,1727,2459,1338,737,0,2360,257,2087,43.8,380.61
Dickinson County,KS,18402,19754,5.5,23.2,20.3,49.9,94.5,1.1,1,0.7,0.1,2.6,4.8,90.4,1788,1.9,9197,70.6,114700,7911,2.34,87.4,2.5,91.5,22.9,17838,280633,187521,20.2,49991,27219,1224,1756,799,639,81,1616,104,1577,23.3,847.07
Dickinson County,MI,25947,26168,5.1,20.1,22.8,49.7,96.2,0.5,1,0.7,0.1,1.5,1.7,94.9,2298,1.4,14134,77.4,101800,11231,2.23,90,1.8,95,25.7,31629,983585,431245,17.2,51645,29656,1489,2001,984,588,39,1860,178,1691,34.4,761.4
Dickson County,TN,54315,49666,6,22.9,16.7,50.9,92.6,4.1,0.5,0.7,0.1,2,3.9,89.3,2908,2,22382,75.1,164700,19198,2.71,88,2.7,83.7,16.2,67119,775694,714737,32.6,53076,27115,4023,4110,2499,1254,229,3753,417,3446,101.4,489.9
Dillingham Census Area,AK,4857,4847,9.7,31.4,10,49.3,15.8,0.8,73,0.9,0.2,9.3,3.7,14.7,141,2.3,2456,62,183500,1427,3.2,84.8,38,86.3,22.1,4650,-11,58381,8.5,56898,25993,863,1186,660,329,814,320,59,1086,0.3,18568.78
Dillon County,SC,28292,32062,6.5,25.3,17.2,52.7,47.1,47.3,3,0.6,0,2,2.8,45.3,1609,2.3,13830,59.4,79300,11029,2.75,92,3.9,75.3,11.1,34783,470106,394173,23.2,30812,17605,1580,1871,1045,676,848,949,308,1446,79.2,404.87
Dimmit County,TX,8615,9996,7.1,28.7,17.3,51.3,95.7,1.7,0.8,0.8,0,1,87.6,10.2,408,7.7,4436,66.2,72800,3148,3.27,93,62.6,66.4,13.6,32819,11150,142606,21.2,27161,16925,686,1156,621,475,885,225,25,1080,7.5,1328.88
Dinwiddie County,VA,27947,28001,4.7,19.9,17.9,51,64.8,32.2,0.4,0.8,0.1,1.7,3.8,62,2133,2.8,11856,77.2,168300,10401,2.66,86.6,4.1,83.2,18.6,15357,-11,144913,30.7,60346,28922,1416,1545,852,555,486,1031,101,1382,55.6,503.72
District of Columbia,DC,689545,601723,6.4,18.2,12.4,52.6,46,46,0.6,4.5,0.1,2.9,11.3,37.5,26156,13.7,322793,41.6,601500,284386,2.3,80.5,17.2,90.9,58.5,5101602,309832,4439933,30.8,86420,56147,62583,63408,30237,27064,29983,29521,5070,54217,9856.6,61.05
Divide County,ND,2195,2071,6.4,23.4,25.4,47.7,93.4,1.9,0.8,1.9,-11,2,2.9,90.9,185,2.7,1525,72.4,151200,1061,2.1,89.5,2.1,93.3,18.5,-11,-11,21115,15.5,62865,40184,207,262,144,76,0,241,0,223,1.6,1260.79
Dixie County,FL,16759,16422,4.6,18.3,23.7,44.9,87.3,9.8,0.6,0.4,0,1.8,4.2,83.6,1947,2.8,9536,78.6,78500,6504,2.31,85.9,4.2,78.4,10.4,7260,-11,56867,24.3,39828,21144,858,820,414,335,64,738,101,694,23.3,705.05
Dixon County,NE,5606,6000,7.3,25.6,20.7,49.1,96.3,0.8,0.9,0.4,0.2,1.5,14.7,82.9,382,6.9,2715,78.5,94700,2352,2.4,88.6,11.1,87.9,21.2,1089,-11,11679,21.6,56905,27634,499,677,348,209,0,658,74,545,12.6,476.23
Doddridge County,WV,7808,8202,3.6,14.8,21.8,44.3,95.5,2.2,0.4,0.3,0,1.4,0.7,94.9,715,0.8,3905,87.7,117300,2685,2.89,84.2,0.8,82,17.1,-11,-11,22816,35.5,45545,24053,250,265,92,78,0,240,0,196,25.7,319.72
Dodge County,GA,19925,21796,5,19.2,18.6,47.9,66.9,30.5,0.5,0.5,0.2,1.4,3.6,64.5,1270,1.6,9849,67.8,76300,7628,2.46,87.9,3.2,85.6,14.3,15267,193853,152277,30.5,39302,20216,1501,1789,904,546,488,1257,185,1403,44,495.89
Dodge County,MN,20867,20087,6.1,25.6,15.2,50,96.4,0.7,0.4,0.8,0,1.6,4.9,91.9,1178,3,8406,83.9,183900,7756,2.65,87.3,5.6,94.9,25.7,12620,719747,87932,24.8,74575,34399,1381,1770,926,525,0,1714,284,1319,45.7,439.28
Dodge County,NE,37167,36691,6.7,24.2,19.4,50.2,94.2,1.3,1.7,0.7,0.4,1.7,14.1,82.3,2565,6.9,16826,62.1,130200,15261,2.33,84.6,12,88.9,19,56303,1955310,1097282,19.2,54085,28019,2202,2825,1340,889,95,2588,218,2298,69.4,528.71
Dodge County,WI,89396,88759,4.6,19.6,18.2,47.2,94.2,3.3,0.6,0.7,0.1,1.1,5,89.6,5850,2.2,38072,69.7,162100,34980,2.39,87.3,4.7,90.8,17,69504,3727648,832963,23.5,60652,29726,4595,5684,3502,1291,125,5324,532,4780,101.4,875.63
