"Country.Iso code","Country.Full","Date.Full","Date.Year","Date.Month","Date.Day","Data.Cases.New","Data.Cases.Total","Data.Cases.New per million","Data.Cases.Total per million","Data.Deaths.New","Data.Deaths.Total","Data.Deaths.New per million","Data.Deaths.Total per million"
"POL","Poland","2022-07-04","2022","7","4","0","12","0.0","0.313","0","0","0.0","0.0"
"POL","Poland","2022-07-05","2022","7","5","0","12","0.0","0.313","0","0","0.0","0.0"
"POL","Poland","2022-07-06","2022","7","6","0","12","0.0","0.313","0","0","0.0","0.0"
"POL","Poland","2022-07-07","2022","7","7","0","12","0.0","0.313","0","0","0.0","0.0"
"POL","Poland","2022-07-08","2022","7","8","0","12","0.0","0.313","0","0","0.0","0.0"
"POL","Poland","2022-07-09","2022","7","9","0","12","0.0","0.313","0","0","0.0","0.0"
"POL","Poland","2022-07-10","2022","7","10","0","12","0.0","0.313","0","0","0.0","0.0"
"POL","Poland","2022-07-11","2022","7","11","0","12","0.0","0.313","0","0","0.0","0.0"
"POL","Poland","2022-07-12","2022","7","12","0","12","0.0","0.313","0","0","0.0","0.0"
"POL","Poland","2022-07-13","2022","7","13","10","22","0.261","0.574","0","0","0.0","0.0"
"POL","Poland","2022-07-14","2022","7","14","0","22","0.0","0.574","0","0","0.0","0.0"
"POL","Poland","2022-07-15","2022","7","15","0","22","0.0","0.574","0","0","0.0","0.0"
"POL","Poland","2022-07-16","2022","7","16","0","22","0.0","0.574","0","0","0.0","0.0"
"POL","Poland","2022-07-17","2022","7","17","0","22","0.0","0.574","0","0","0.0","0.0"
"POL","Poland","2022-07-18","2022","7","18","6","28","0.157","0.731","0","0","0.0","0.0"
"POL","Poland","2022-07-19","2022","7","19","0","28","0.0","0.731","0","0","0.0","0.0"
"POL","Poland","2022-07-20","2022","7","20","0","28","0.0","0.731","0","0","0.0","0.0"
"POL","Poland","2022-07-21","2022","7","21","12","40","0.313","1.044","0","0","0.0","0.0"
"POL","Poland","2022-07-22","2022","7","22","0","40","0.0","1.044","0","0","0.0","0.0"
"POL","Poland","2022-07-23","2022","7","23","0","40","0.0","1.044","0","0","0.0","0.0"
"POL","Poland","2022-07-24","2022","7","24","0","40","0.0","1.044","0","0","0.0","0.0"
"POL","Poland","2022-07-25","2022","7","25","0","40","0.0","1.044","0","0","0.0","0.0"
"POL","Poland","2022-07-26","2022","7","26","13","53","0.339","1.384","0","0","0.0","0.0"
"POL","Poland","2022-07-27","2022","7","27","0","53","0.0","1.384","0","0","0.0","0.0"
"POL","Poland","2022-07-28","2022","7","28","0","53","0.0","1.384","0","0","0.0","0.0"
"POL","Poland","2022-07-29","2022","7","29","0","53","0.0","1.384","0","0","0.0","0.0"
"POL","Poland","2022-07-30","2022","7","30","0","53","0.0","1.384","0","0","0.0","0.0"
"POL","Poland","2022-07-31","2022","7","31","0","53","0.0","1.384","0","0","0.0","0.0"
"POL","Poland","2022-08-01","2022","8","1","6","59","0.157","1.54","0","0","0.0","0.0"
"POL","Poland","2022-08-02","2022","8","2","0","59","0.0","1.54","0","0","0.0","0.0"
"POL","Poland","2022-08-03","2022","8","3","4","63","0.104","1.645","0","0","0.0","0.0"
"POL","Poland","2022-08-04","2022","8","4","0","63","0.0","1.645","0","0","0.0","0.0"
"POL","Poland","2022-08-05","2022","8","5","13","76","0.339","1.984","0","0","0.0","0.0"
"POL","Poland","2022-08-06","2022","8","6","0","76","0.0","1.984","0","0","0.0","0.0"
"POL","Poland","2022-08-07","2022","8","7","0","76","0.0","1.984","0","0","0.0","0.0"
"POL","Poland","2022-08-08","2022","8","8","0","76","0.0","1.984","0","0","0.0","0.0"
"POL","Poland","2022-08-09","2022","8","9","9","85","0.235","2.219","0","0","0.0","0.0"
"POL","Poland","2022-08-10","2022","8","10","0","85","0.0","2.219","0","0","0.0","0.0"
"POL","Poland","2022-08-11","2022","8","11","0","85","0.0","2.219","0","0","0.0","0.0"
"POL","Poland","2022-08-12","2022","8","12","0","85","0.0","2.219","0","0","0.0","0.0"
"POL","Poland","2022-08-13","2022","8","13","0","85","0.0","2.219","0","0","0.0","0.0"
"POL","Poland","2022-08-14","2022","8","14","0","85","0.0","2.219","0","0","0.0","0.0"
"POL","Poland","2022-08-15","2022","8","15","10","95","0.261","2.48","0","0","0.0","0.0"
"POL","Poland","2022-08-16","2022","8","16","0","95","0.0","2.48","0","0","0.0","0.0"
"POL","Poland","2022-08-17","2022","8","17","9","104","0.235","2.715","0","0","0.0","0.0"
"POL","Poland","2022-08-18","2022","8","18","0","104","0.0","2.715","0","0","0.0","0.0"
"POL","Poland","2022-08-19","2022","8","19","0","104","0.0","2.715","0","0","0.0","0.0"
"POL","Poland","2022-08-20","2022","8","20","0","104","0.0","2.715","0","0","0.0","0.0"
"POL","Poland","2022-08-21","2022","8","21","0","104","0.0","2.715","0","0","0.0","0.0"
"POL","Poland","2022-08-22","2022","8","22","10","114","0.261","2.976","0","0","0.0","0.0"
"POL","Poland","2022-08-23","2022","8","23","7","121","0.183","3.159","0","0","0.0","0.0"
"POL","Poland","2022-08-24","2022","8","24","0","121","0.0","3.159","0","0","0.0","0.0"
"POL","Poland","2022-08-25","2022","8","25","1","122","0.026","3.185","0","0","0.0","0.0"
"POL","Poland","2022-08-26","2022","8","26","6","128","0.157","3.341","0","0","0.0","0.0"
"POL","Poland","2022-08-27","2022","8","27","0","128","0.0","3.341","0","0","0.0","0.0"
"POL","Poland","2022-08-28","2022","8","28","0","128","0.0","3.341","0","0","0.0","0.0"
"POL","Poland","2022-08-29","2022","8","29","0","128","0.0","3.341","0","0","0.0","0.0"
"POL","Poland","2022-08-30","2022","8","30","2","130","0.052","3.394","0","0","0.0","0.0"
"POL","Poland","2022-08-31","2022","8","31","0","130","0.0","3.394","0","0","0.0","0.0"
"POL","Poland","2022-09-01","2022","9","1","0","130","0.0","3.394","0","0","0.0","0.0"
"POL","Poland","2022-09-02","2022","9","2","0","130","0.0","3.394","0","0","0.0","0.0"
"POL","Poland","2022-09-03","2022","9","3","0","130","0.0","3.394","0","0","0.0","0.0"
"POL","Poland","2022-09-04","2022","9","4","0","130","0.0","3.394","0","0","0.0","0.0"
"POL","Poland","2022-09-05","2022","9","5","11","141","0.287","3.681","0","0","0.0","0.0"
"POL","Poland","2022-09-06","2022","9","6","0","141","0.0","3.681","0","0","0.0","0.0"
"POL","Poland","2022-09-07","2022","9","7","4","145","0.104","3.785","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-06-29","2022","6","29","1","1","0.307","0.307","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-06-30","2022","6","30","0","1","0.0","0.307","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-01","2022","7","1","0","1","0.0","0.307","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-02","2022","7","2","0","1","0.0","0.307","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-03","2022","7","3","0","1","0.0","0.307","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-04","2022","7","4","0","1","0.0","0.307","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-05","2022","7","5","0","1","0.0","0.307","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-06","2022","7","6","0","1","0.0","0.307","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-07","2022","7","7","0","1","0.0","0.307","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-08","2022","7","8","1","2","0.307","0.614","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-09","2022","7","9","0","2","0.0","0.614","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-10","2022","7","10","0","2","0.0","0.614","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-11","2022","7","11","0","2","0.0","0.614","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-12","2022","7","12","2","4","0.614","1.228","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-13","2022","7","13","0","4","0.0","1.228","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-14","2022","7","14","0","4","0.0","1.228","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-15","2022","7","15","4","8","1.228","2.457","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-16","2022","7","16","0","8","0.0","2.457","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-17","2022","7","17","0","8","0.0","2.457","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-18","2022","7","18","0","8","0.0","2.457","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-19","2022","7","19","0","8","0.0","2.457","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-20","2022","7","20","0","8","0.0","2.457","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-21","2022","7","21","0","8","0.0","2.457","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-22","2022","7","22","5","13","1.536","3.993","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-23","2022","7","23","0","13","0.0","3.993","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-24","2022","7","24","0","13","0.0","3.993","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-25","2022","7","25","0","13","0.0","3.993","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-26","2022","7","26","0","13","0.0","3.993","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-27","2022","7","27","0","13","0.0","3.993","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-28","2022","7","28","0","13","0.0","3.993","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-29","2022","7","29","8","21","2.457","6.45","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-30","2022","7","30","0","21","0.0","6.45","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-07-31","2022","7","31","0","21","0.0","6.45","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-01","2022","8","1","0","21","0.0","6.45","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-02","2022","8","2","0","21","0.0","6.45","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-03","2022","8","3","0","21","0.0","6.45","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-04","2022","8","4","0","21","0.0","6.45","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-05","2022","8","5","13","34","3.993","10.442","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-06","2022","8","6","0","34","0.0","10.442","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-07","2022","8","7","0","34","0.0","10.442","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-08","2022","8","8","0","34","0.0","10.442","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-09","2022","8","9","0","34","0.0","10.442","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-10","2022","8","10","0","34","0.0","10.442","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-11","2022","8","11","11","45","3.378","13.821","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-12","2022","8","12","5","50","1.536","15.356","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-13","2022","8","13","0","50","0.0","15.356","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-14","2022","8","14","0","50","0.0","15.356","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-15","2022","8","15","0","50","0.0","15.356","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-16","2022","8","16","4","54","1.228","16.585","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-17","2022","8","17","12","66","3.685","20.27","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-18","2022","8","18","0","66","0.0","20.27","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-19","2022","8","19","9","75","2.764","23.034","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-20","2022","8","20","0","75","0.0","23.034","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-21","2022","8","21","0","75","0.0","23.034","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-22","2022","8","22","2","77","0.614","23.648","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-23","2022","8","23","0","77","0.0","23.648","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-24","2022","8","24","13","90","3.993","27.641","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-25","2022","8","25","0","90","0.0","27.641","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-26","2022","8","26","9","99","2.764","30.405","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-27","2022","8","27","0","99","0.0","30.405","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-28","2022","8","28","0","99","0.0","30.405","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-29","2022","8","29","8","107","2.457","32.862","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-30","2022","8","30","7","114","2.15","35.012","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-08-31","2022","8","31","0","114","0.0","35.012","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-09-01","2022","9","1","0","114","0.0","35.012","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-09-02","2022","9","2","0","114","0.0","35.012","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-09-03","2022","9","3","0","114","0.0","35.012","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-09-04","2022","9","4","0","114","0.0","35.012","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-09-05","2022","9","5","0","114","0.0","35.012","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-09-06","2022","9","6","15","129","4.607","39.619","0","0","0.0","0.0"
"PRI","Puerto Rico","2022-09-07","2022","9","7","5","134","1.536","41.154","0","0","0.0","0.0"
"PRT","Portugal","2022-05-17","2022","5","17","3","3","0.292","0.292","0","0","0.0","0.0"
"PRT","Portugal","2022-05-18","2022","5","18","11","14","1.069","1.361","0","0","0.0","0.0"
"PRT","Portugal","2022-05-19","2022","5","19","9","23","0.875","2.235","0","0","0.0","0.0"
"PRT","Portugal","2022-05-20","2022","5","20","0","23","0.0","2.235","0","0","0.0","0.0"
"PRT","Portugal","2022-05-21","2022","5","21","0","23","0.0","2.235","0","0","0.0","0.0"
"PRT","Portugal","2022-05-22","2022","5","22","0","23","0.0","2.235","0","0","0.0","0.0"
"PRT","Portugal","2022-05-23","2022","5","23","14","37","1.361","3.596","0","0","0.0","0.0"
"PRT","Portugal","2022-05-24","2022","5","24","2","39","0.194","3.79","0","0","0.0","0.0"
"PRT","Portugal","2022-05-25","2022","5","25","10","49","0.972","4.762","0","0","0.0","0.0"
"PRT","Portugal","2022-05-26","2022","5","26","9","58","0.875","5.636","0","0","0.0","0.0"
"PRT","Portugal","2022-05-27","2022","5","27","16","74","1.555","7.191","0","0","0.0","0.0"
"PRT","Portugal","2022-05-28","2022","5","28","0","74","0.0","7.191","0","0","0.0","0.0"
"PRT","Portugal","2022-05-29","2022","5","29","0","74","0.0","7.191","0","0","0.0","0.0"
"PRT","Portugal","2022-05-30","2022","5","30","22","96","2.138","9.329","0","0","0.0","0.0"
"PRT","Portugal","2022-05-31","2022","5","31","4","100","0.389","9.718","0","0","0.0","0.0"
"PRT","Portugal","2022-06-01","2022","6","1","19","119","1.846","11.565","0","0","0.0","0.0"
"PRT","Portugal","2022-06-02","2022","6","2","19","138","1.846","13.411","0","0","0.0","0.0"
"PRT","Portugal","2022-06-03","2022","6","3","5","143","0.486","13.897","0","0","0.0","0.0"
"PRT","Portugal","2022-06-04","2022","6","4","0","143","0.0","13.897","0","0","0.0","0.0"
"PRT","Portugal","2022-06-05","2022","6","5","0","143","0.0","13.897","0","0","0.0","0.0"
"PRT","Portugal","2022-06-06","2022","6","6","10","153","0.972","14.869","0","0","0.0","0.0"
"PRT","Portugal","2022-06-07","2022","6","7","13","166","1.263","16.132","0","0","0.0","0.0"
"PRT","Portugal","2022-06-08","2022","6","8","25","191","2.43","18.562","0","0","0.0","0.0"
"PRT","Portugal","2022-06-09","2022","6","9","18","209","1.749","20.311","0","0","0.0","0.0"
"PRT","Portugal","2022-06-10","2022","6","10","0","209","0.0","20.311","0","0","0.0","0.0"
"PRT","Portugal","2022-06-11","2022","6","11","0","209","0.0","20.311","0","0","0.0","0.0"
"PRT","Portugal","2022-06-12","2022","6","12","0","209","0.0","20.311","0","0","0.0","0.0"
"PRT","Portugal","2022-06-13","2022","6","13","0","209","0.0","20.311","0","0","0.0","0.0"
"PRT","Portugal","2022-06-14","2022","6","14","22","231","2.138","22.449","0","0","0.0","0.0"
"PRT","Portugal","2022-06-15","2022","6","15","10","241","0.972","23.421","0","0","0.0","0.0"
"PRT","Portugal","2022-06-16","2022","6","16","0","241","0.0","23.421","0","0","0.0","0.0"
"PRT","Portugal","2022-06-17","2022","6","17","35","276","3.401","26.822","0","0","0.0","0.0"
"PRT","Portugal","2022-06-18","2022","6","18","0","276","0.0","26.822","0","0","0.0","0.0"
"PRT","Portugal","2022-06-19","2022","6","19","0","276","0.0","26.822","0","0","0.0","0.0"
"PRT","Portugal","2022-06-20","2022","6","20","21","297","2.041","28.863","0","0","0.0","0.0"
"PRT","Portugal","2022-06-21","2022","6","21","7","304","0.68","29.543","0","0","0.0","0.0"
"PRT","Portugal","2022-06-22","2022","6","22","13","317","1.263","30.806","0","0","0.0","0.0"
"PRT","Portugal","2022-06-23","2022","6","23","11","328","1.069","31.875","0","0","0.0","0.0"
"PRT","Portugal","2022-06-24","2022","6","24","20","348","1.944","33.819","0","0","0.0","0.0"
"PRT","Portugal","2022-06-25","2022","6","25","0","348","0.0","33.819","0","0","0.0","0.0"
"PRT","Portugal","2022-06-26","2022","6","26","0","348","0.0","33.819","0","0","0.0","0.0"
"PRT","Portugal","2022-06-27","2022","6","27","17","365","1.652","35.471","0","0","0.0","0.0"
"PRT","Portugal","2022-06-28","2022","6","28","8","373","0.777","36.248","0","0","0.0","0.0"
"PRT","Portugal","2022-06-29","2022","6","29","18","391","1.749","37.998","0","0","0.0","0.0"
"PRT","Portugal","2022-06-30","2022","6","30","11","402","1.069","39.067","0","0","0.0","0.0"
"PRT","Portugal","2022-07-01","2022","7","1","18","420","1.749","40.816","0","0","0.0","0.0"
"PRT","Portugal","2022-07-02","2022","7","2","0","420","0.0","40.816","0","0","0.0","0.0"
"PRT","Portugal","2022-07-03","2022","7","3","0","420","0.0","40.816","0","0","0.0","0.0"
"PRT","Portugal","2022-07-04","2022","7","4","0","420","0.0","40.816","0","0","0.0","0.0"
"PRT","Portugal","2022-07-05","2022","7","5","13","433","1.263","42.079","0","0","0.0","0.0"
"PRT","Portugal","2022-07-06","2022","7","6","0","433","0.0","42.079","0","0","0.0","0.0"
"PRT","Portugal","2022-07-07","2022","7","7","40","473","3.887","45.966","0","0","0.0","0.0"
"PRT","Portugal","2022-07-08","2022","7","8","0","473","0.0","45.966","0","0","0.0","0.0"
"PRT","Portugal","2022-07-09","2022","7","9","0","473","0.0","45.966","0","0","0.0","0.0"
"PRT","Portugal","2022-07-10","2022","7","10","0","473","0.0","45.966","0","0","0.0","0.0"
"PRT","Portugal","2022-07-11","2022","7","11","0","473","0.0","45.966","0","0","0.0","0.0"
"PRT","Portugal","2022-07-12","2022","7","12","0","473","0.0","45.966","0","0","0.0","0.0"
"PRT","Portugal","2022-07-13","2022","7","13","42","515","4.082","50.048","0","0","0.0","0.0"
"PRT","Portugal","2022-07-14","2022","7","14","0","515","0.0","50.048","0","0","0.0","0.0"
"PRT","Portugal","2022-07-15","2022","7","15","0","515","0.0","50.048","0","0","0.0","0.0"
"PRT","Portugal","2022-07-16","2022","7","16","0","515","0.0","50.048","0","0","0.0","0.0"
"PRT","Portugal","2022-07-17","2022","7","17","0","515","0.0","50.048","0","0","0.0","0.0"
"PRT","Portugal","2022-07-18","2022","7","18","0","515","0.0","50.048","0","0","0.0","0.0"
"PRT","Portugal","2022-07-19","2022","7","19","0","515","0.0","50.048","0","0","0.0","0.0"
"PRT","Portugal","2022-07-20","2022","7","20","73","588","7.094","57.142","0","0","0.0","0.0"
"PRT","Portugal","2022-07-21","2022","7","21","0","588","0.0","57.142","0","0","0.0","0.0"
"PRT","Portugal","2022-07-22","2022","7","22","0","588","0.0","57.142","0","0","0.0","0.0"
"PRT","Portugal","2022-07-23","2022","7","23","0","588","0.0","57.142","0","0","0.0","0.0"
"PRT","Portugal","2022-07-24","2022","7","24","0","588","0.0","57.142","0","0","0.0","0.0"
"PRT","Portugal","2022-07-25","2022","7","25","0","588","0.0","57.142","0","0","0.0","0.0"
"PRT","Portugal","2022-07-26","2022","7","26","0","588","0.0","57.142","0","0","0.0","0.0"
"PRT","Portugal","2022-07-27","2022","7","27","45","633","4.373","61.515","0","0","0.0","0.0"
"PRT","Portugal","2022-07-28","2022","7","28","0","633","0.0","61.515","0","0","0.0","0.0"
"PRT","Portugal","2022-07-29","2022","7","29","0","633","0.0","61.515","0","0","0.0","0.0"
"PRT","Portugal","2022-07-30","2022","7","30","0","633","0.0","61.515","0","0","0.0","0.0"
"PRT","Portugal","2022-07-31","2022","7","31","0","633","0.0","61.515","0","0","0.0","0.0"
"PRT","Portugal","2022-08-01","2022","8","1","0","633","0.0","61.515","0","0","0.0","0.0"
"PRT","Portugal","2022-08-02","2022","8","2","0","633","0.0","61.515","0","0","0.0","0.0"
"PRT","Portugal","2022-08-03","2022","8","3","77","710","7.483","68.998","0","0","0.0","0.0"
"PRT","Portugal","2022-08-04","2022","8","4","0","710","0.0","68.998","0","0","0.0","0.0"
"PRT","Portugal","2022-08-05","2022","8","5","0","710","0.0","68.998","0","0","0.0","0.0"
"PRT","Portugal","2022-08-06","2022","8","6","0","710","0.0","68.998","0","0","0.0","0.0"
"PRT","Portugal","2022-08-07","2022","8","7","0","710","0.0","68.998","0","0","0.0","0.0"
"PRT","Portugal","2022-08-08","2022","8","8","0","710","0.0","68.998","0","0","0.0","0.0"
"PRT","Portugal","2022-08-09","2022","8","9","0","710","0.0","68.998","0","0","0.0","0.0"
"PRT","Portugal","2022-08-10","2022","8","10","60","770","5.831","74.829","0","0","0.0","0.0"
"PRT","Portugal","2022-08-11","2022","8","11","0","770","0.0","74.829","0","0","0.0","0.0"
"PRT","Portugal","2022-08-12","2022","8","12","0","770","0.0","74.829","0","0","0.0","0.0"
"PRT","Portugal","2022-08-13","2022","8","13","0","770","0.0","74.829","0","0","0.0","0.0"
"PRT","Portugal","2022-08-14","2022","8","14","0","770","0.0","74.829","0","0","0.0","0.0"
"PRT","Portugal","2022-08-15","2022","8","15","0","770","0.0","74.829","0","0","0.0","0.0"
"PRT","Portugal","2022-08-16","2022","8","16","0","770","0.0","74.829","0","0","0.0","0.0"
"PRT","Portugal","2022-08-17","2022","8","17","40","810","3.887","78.716","0","0","0.0","0.0"
"PRT","Portugal","2022-08-18","2022","8","18","0","810","0.0","78.716","0","0","0.0","0.0"
"PRT","Portugal","2022-08-19","2022","8","19","0","810","0.0","78.716","0","0","0.0","0.0"
"PRT","Portugal","2022-08-20","2022","8","20","0","810","0.0","78.716","0","0","0.0","0.0"
"PRT","Portugal","2022-08-21","2022","8","21","0","810","0.0","78.716","0","0","0.0","0.0"
"PRT","Portugal","2022-08-22","2022","8","22","0","810","0.0","78.716","0","0","0.0","0.0"
"PRT","Portugal","2022-08-23","2022","8","23","0","810","0.0","78.716","0","0","0.0","0.0"
"PRT","Portugal","2022-08-24","2022","8","24","36","846","3.499","82.215","0","0","0.0","0.0"
"PRT","Portugal","2022-08-25","2022","8","25","0","846","0.0","82.215","0","0","0.0","0.0"
"PRT","Portugal","2022-08-26","2022","8","26","0","846","0.0","82.215","0","0","0.0","0.0"
"PRT","Portugal","2022-08-27","2022","8","27","0","846","0.0","82.215","0","0","0.0","0.0"
"PRT","Portugal","2022-08-28","2022","8","28","0","846","0.0","82.215","0","0","0.0","0.0"
"PRT","Portugal","2022-08-29","2022","8","29","0","846","0.0","82.215","0","0","0.0","0.0"
"PRT","Portugal","2022-08-30","2022","8","30","0","846","0.0","82.215","0","0","0.0","0.0"
"PRT","Portugal","2022-08-31","2022","8","31","25","871","2.43","84.644","0","0","0.0","0.0"
"PRY","Paraguay","2022-08-25","2022","8","25","1","1","0.149","0.149","0","0","0.0","0.0"
"QAT","Qatar","2022-07-20","2022","7","20","1","1","0.372","0.372","0","0","0.0","0.0"
"QAT","Qatar","2022-07-21","2022","7","21","0","1","0.0","0.372","0","0","0.0","0.0"
"QAT","Qatar","2022-07-22","2022","7","22","0","1","0.0","0.372","0","0","0.0","0.0"
"QAT","Qatar","2022-07-23","2022","7","23","0","1","0.0","0.372","0","0","0.0","0.0"
"QAT","Qatar","2022-07-24","2022","7","24","1","2","0.372","0.744","0","0","0.0","0.0"
"QAT","Qatar","2022-07-25","2022","7","25","0","2","0.0","0.744","0","0","0.0","0.0"
"QAT","Qatar","2022-07-26","2022","7","26","0","2","0.0","0.744","0","0","0.0","0.0"
"QAT","Qatar","2022-07-27","2022","7","27","0","2","0.0","0.744","0","0","0.0","0.0"
"QAT","Qatar","2022-07-28","2022","7","28","0","2","0.0","0.744","0","0","0.0","0.0"
"QAT","Qatar","2022-07-29","2022","7","29","0","2","0.0","0.744","0","0","0.0","0.0"
"QAT","Qatar","2022-07-30","2022","7","30","0","2","0.0","0.744","0","0","0.0","0.0"
"QAT","Qatar","2022-07-31","2022","7","31","0","2","0.0","0.744","0","0","0.0","0.0"
"QAT","Qatar","2022-08-01","2022","8","1","0","2","0.0","0.744","0","0","0.0","0.0"
"QAT","Qatar","2022-08-02","2022","8","2","0","2","0.0","0.744","0","0","0.0","0.0"
"QAT","Qatar","2022-08-03","2022","8","3","0","2","0.0","0.744","0","0","0.0","0.0"
"QAT","Qatar","2022-08-04","2022","8","4","0","2","0.0","0.744","0","0","0.0","0.0"
"QAT","Qatar","2022-08-05","2022","8","5","0","2","0.0","0.744","0","0","0.0","0.0"
"QAT","Qatar","2022-08-06","2022","8","6","0","2","0.0","0.744","0","0","0.0","0.0"
"QAT","Qatar","2022-08-07","2022","8","7","0","2","0.0","0.744","0","0","0.0","0.0"
"QAT","Qatar","2022-08-08","2022","8","8","0","2","0.0","0.744","0","0","0.0","0.0"
"QAT","Qatar","2022-08-09","2022","8","9","1","3","0.372","1.116","0","0","0.0","0.0"
"ROU","Romania","2022-06-13","2022","6","13","1","1","0.052","0.052","0","0","0.0","0.0"
"ROU","Romania","2022-06-14","2022","6","14","0","1","0.0","0.052","0","0","0.0","0.0"
"ROU","Romania","2022-06-15","2022","6","15","2","3","0.103","0.155","0","0","0.0","0.0"
"ROU","Romania","2022-06-16","2022","6","16","1","4","0.052","0.207","0","0","0.0","0.0"
"ROU","Romania","2022-06-17","2022","6","17","0","4","0.0","0.207","0","0","0.0","0.0"
"ROU","Romania","2022-06-18","2022","6","18","0","4","0.0","0.207","0","0","0.0","0.0"
"ROU","Romania","2022-06-19","2022","6","19","0","4","0.0","0.207","0","0","0.0","0.0"
"ROU","Romania","2022-06-20","2022","6","20","0","4","0.0","0.207","0","0","0.0","0.0"
"ROU","Romania","2022-06-21","2022","6","21","1","5","0.052","0.259","0","0","0.0","0.0"
"ROU","Romania","2022-06-22","2022","6","22","0","5","0.0","0.259","0","0","0.0","0.0"
"ROU","Romania","2022-06-23","2022","6","23","1","6","0.052","0.31","0","0","0.0","0.0"
"ROU","Romania","2022-06-24","2022","6","24","0","6","0.0","0.31","0","0","0.0","0.0"
"ROU","Romania","2022-06-25","2022","6","25","0","6","0.0","0.31","0","0","0.0","0.0"
"ROU","Romania","2022-06-26","2022","6","26","0","6","0.0","0.31","0","0","0.0","0.0"
"ROU","Romania","2022-06-27","2022","6","27","0","6","0.0","0.31","0","0","0.0","0.0"
