USA,Enewetak,DOE,11.3,162.15,0.0,0.0,-0.001,5.2,5.2,Wr,Sequoia,Barge,01,07,1958
USA,Bikini,DOE,11.35,165.2,0.0,0.0,-0.001,220.0,220.0,Wr,Cedar,Barge,02,07,1958
USA,Enewetak,DOE,11.3,162.15,0.0,0.0,-0.001,397.0,397.0,Wr,Dogwood,Barge,05,07,1958
USA,Bikini,DOE,11.35,165.2,0.0,0.0,-0.001,9300.0,9300.0,Wr,Poplar,Barge,12,07,1958
USA,Enewetak,DOE,11.3,162.15,0.0,0.0,-0.001,0.0,0.0,Se,Scaevola,Barge,14,07,1958
USA,Enewetak,DOE,11.3,162.15,0.0,0.0,-0.001,255.0,255.0,Wr,Pisonia,Barge,17,07,1958
USA,Bikini,DOE,11.35,165.2,0.0,0.0,-0.001,65.0,65.0,Wr,Juniper,Barge,22,07,1958
USA,Enewetak,DOE,11.3,162.15,0.0,0.0,-0.001,202.0,202.0,Wr,Olive,Barge,22,07,1958
USA,Enewetak,DOE,11.3,162.15,0.0,0.0,-0.001,2000.0,2000.0,Wr,Pine,Barge,26,07,1958
USA,Johnston Is,DOE,16.45,-169.32,0.0,0.0,-85.0,3800.0,3800.0,We,Teak,Rocket,01,08,1958
USA,Enewetak,DOE,11.3,162.15,0.0,0.0,-0.001,0.0,0.0,Wr,Quince,Surface,06,08,1958
USA,Johnston Is,DOE,16.45,-169.32,0.0,0.0,-45.0,3800.0,3800.0,We,Orange,Rocket,12,08,1958
USA,Enewetak,DOE,11.3,162.15,0.0,0.0,-0.001,0.02,0.02,Wr,Fig,Surface,18,08,1958
UK,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,24.0,24.0,Wr,Grapple Z,Balloon,22,08,1958
USA,S. Atlantic,DOE,-38.5,-11.5,0.0,0.0,-160.0,1.0,2.0,We,Argus:I,Rocket,27,08,1958
USA,S.Atlantic,DOE,-49.5,-8.2,0.0,0.0,-160.0,1.0,2.0,We,Argus:Ii,Rocket,30,08,1958
UK,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,1000.0,1000.0,Wr,Grapple,Airdrop,02,09,1958
USA,S.Atlantic,DOE,-48.5,-9.7,0.0,0.0,-160.0,1.0,2.0,We,Argus:Iii,Rocket,06,09,1958
UK,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,800.0,800.0,Wr,Grapple Z,Airdrop,11,09,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.038,0.038,Sb,Otero,Shaft,12,09,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.015,0.015,Se,Bernalillo,Shaft,17,09,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,-0.2,0.083,0.083,Wr,Eddy,Balloon,19,09,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0015,0.0015,Sb,Luna,Shaft,21,09,1958
UK,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,25.0,25.0,Wr,Grapple Z,Balloon,23,09,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.0,Se,Mercury,Tunnel,23,09,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.002,0.002,Sb,Valencia,Shaft,26,09,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.013,0.013,Sb,Mars,Tunnel,28,09,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,-0.5,2.0,2.0,Wr,Mora,Balloon,29,09,1958
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,1200.0,1200.0,Wr,Nan,Atmosph,30,09,1958
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,900.0,900.0,Wr,Nan,Atmosph,30,09,1958
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,290.0,290.0,Wr,Nan,Atmosph,02,10,1958
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,40.0,40.0,Fms,Nan,Atmosph,02,10,1958
USSR,Nz Russ,MTM,73.0,55.0,0.0,0.0,0.0,9.0,9.0,Wr,Nan,Atmosph,04,10,1958
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,15.0,15.0,Wr,Nan,Atmosph,05,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.077,0.077,Se,Hidalgo,Balloon,05,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0055,0.0055,Se,Colfax,Shaft,05,10,1958
USSR,Nz Russ,MTM,73.0,55.0,0.0,0.0,0.0,5.5,5.5,Wr,Nan,Atmosph,06,10,1958
USA,Nts,DOE,37.0,-116.0,2.6,0.0,0.1,0.072,0.072,Wr,Tamalpais,Tunnel,08,10,1958
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,68.0,68.0,Wr,Nan,Atmosph,10,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,-0.03,0.079,0.079,Wr,Quay,Tower,10,10,1958
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,1450.0,1450.0,Wr,Nan,Atmosph,12,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,-0.5,1.4,1.4,Wr,Lea,Balloon,13,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.115,0.115,Se,Neptune,Tunnel,14,10,1958
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,1500.0,1500.0,Wr,Nan,Atmosph,15,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,-0.002,0.0012,0.0012,Wr,Hamilton,Tower,15,10,1958
USA,Nts,DOE,37.0,-116.0,4.4,0.0,0.3,5.0,5.0,Wr,Logan,Tunnel,16,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,-0.15,0.037,0.037,Wr,Dona Ana,Balloon,16,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,-0.001,0.024,0.024,Se,Vesta,Surface,17,10,1958
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,2900.0,2900.0,Wr,Nan,Atmosph,18,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,-0.025,0.09,0.09,Wr,Rio Arriba,Tower,18,10,1958
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,40.0,40.0,Fms,Nan,Atmosph,19,10,1958
USSR,Nz Russ,MTM,73.0,55.0,0.0,0.0,0.0,0.0,0.001,Wr,Nan,Atmosph,19,10,1958
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,440.0,440.0,Wr,Nan,Atmosph,20,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.0,Se,San Juan,Shaft,20,10,1958
USSR,Nz Russ,MTM,73.0,55.0,0.0,0.0,0.0,2.0,2.0,Wr,Nan,Atmosph,21,10,1958
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,2800.0,2800.0,Wr,Nan,Atmosph,22,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,-0.5,6.0,6.0,Wr,Socorro,Balloon,22,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,-0.5,0.115,0.115,Wr,Wrangell,Balloon,22,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,-0.02,0.188,0.188,Wr,Rushmore,Balloon,22,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.0,Se,Oberon,Tower,22,10,1958
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,1000.0,1000.0,Wr,Nan,Atmosph,24,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.021,0.021,Se,Catron,Tower,24,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0017,0.0017,Se,Juno,Surface,24,10,1958
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,190.0,190.0,Wr,Nan,Atmosph,25,10,1958
USSR,Nz Russ,MTM,73.0,55.0,0.0,0.0,0.0,0.0,0.1,Fms,Nan,Atmosph,25,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0007,0.0007,Se,Ceres,Tower,26,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,-0.5,4.9,4.9,Wr,Sanford,Balloon,26,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,-0.5,2.2,2.2,Wr,Debaca,Balloon,26,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0006,0.0006,Sb,Chavez,Tower,27,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.3,0.055,0.055,Wr,Evans,Tunnel,29,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,-0.01,0.0078,0.0078,Wr,Humboldt,Tower,29,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.0,Wr,Mazama,Tower,29,10,1958
USA,Nts,DOE,37.0,-116.0,4.8,0.0,-0.5,1.3,1.3,Wr,Santa Fe,Balloon,30,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.3,22.0,22.0,Wr,Blanca,Tunnel,30,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0002,0.0002,Se,Titania,Tower,30,10,1958
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.0,Se,Ganymede,Surface,30,10,1958
USSR,Mtr Russ,DOE,48.0,46.0,0.0,0.0,0.0,10.0,10.0,We,Nan,Atmosph,01,11,1958
USSR,Htr Russ,DOE,48.0,46.0,0.0,0.0,0.0,10.0,10.0,We,Nan,Atmosph,03,11,1958
FRANCE,Reggane Alg,DOE,26.19,-0.04,0.0,0.0,-0.1,0.0,200.0,We,Gerboise Bleue,Tower,13,02,1960
FRANCE,Reggane Alg,DOE,26.0,-0.09,0.0,0.0,-0.001,0.0,20.0,Wr,Gerboiseblanche,Surface,01,04,1960
FRANCE,Reggane Alg,DOE,26.0,-0.1,0.0,0.0,0.0,0.0,20.0,We,Gerboise Rouge,Tower,27,12,1960
FRANCE,Reggane Alg,DOE,26.0,-0.1,0.0,0.0,0.0,0.0,20.0,Wr,Gerboise Verte,Tower,25,04,1961
USSR,Semi Kazakh,DOE,50.0,78.0,0.0,0.0,0.0,16.0,16.0,Wr,Nan,Atmosph,01,09,1961
USSR,Semi Kazakh,DOE,50.0,78.0,0.0,0.0,0.0,9.0,9.0,Wr,Nan,Atmosph,04,09,1961
USSR,Semi Kazakh,DOE,50.0,78.0,0.0,0.0,0.0,16.0,16.0,Wr,Nan,Atmosph,05,09,1961
USSR,Mtr Russ,DOE,48.45,44.3,0.0,0.0,0.0,11.0,11.0,We,Nan,Atmosph,06,09,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,1.1,1.1,Wr,Nan,Atmosph,06,09,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,0.38,0.38,Sam,Nan,Surface,09,09,1961
USSR,Nz Russ,UGS,74.2,52.5,0.0,0.0,0.0,2700.0,2700.0,Wr,Nan,Atmosph,10,09,1961
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,12.0,12.0,Wr,Nan,Atmosph,10,09,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,0.88,0.88,Wr,Nan,Atmosph,10,09,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,0.3,0.3,Wr,Nan,Atmosph,11,09,1961
USSR,Nz Russ,UGS,74.2,52.1,0.0,0.0,0.0,1150.0,1150.0,Wr,Nan,Atmosph,12,09,1961
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,6.0,6.0,Wr,Nan,Atmosph,13,09,1961
USSR,Semi Kazakh,DOE,50.0,78.0,0.0,0.0,0.0,0.001,20.0,Wr,Nan,Atmosph,13,09,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,0.4,0.4,Wr,Nan,Surface,14,09,1961
USSR,Nz Russ,UGS,74.6,51.1,0.0,0.0,0.0,1200.0,1200.0,Wr,Nan,Atmosph,14,09,1961
USA,Nts,DOE,37.0,-116.0,4.4,0.0,0.45,2.6,2.6,Wr,Antler,Tunnel,15,09,1961
USSR,Nz Russ,UGS,74.0,51.9,0.0,0.0,0.0,830.0,830.0,Wr,Nan,Atmosph,16,09,1961
USA,Nts,DOE,37.0,-116.0,2.5,0.0,0.1,0.0,20.0,Wr,Shrew,Shaft,16,09,1961
USSR,Semi Kazakh,DOE,50.0,78.0,0.0,0.0,0.0,20.0,150.0,Wr,Nan,Atmosph,17,09,1961
USSR,Nz Russ,UGS,74.0,52.0,0.0,0.0,0.0,1000.0,1000.0,Wr,Nan,Atmosph,18,09,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,0.004,0.004,Sam,Nan,Surface,18,09,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,0.75,0.75,Wr,Nan,Atmosph,18,09,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,0.03,0.03,Sam,Nan,Surface,19,09,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,4.8,4.8,Wr,Nan,Atmosph,20,09,1961
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,150.0,1500.0,Wr,Nan,Atmosph,20,09,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,0.8,0.8,Wr,Nan,Atmosph,21,09,1961
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,260.0,260.0,Wr,Nan,Atmosph,22,09,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,1.2,1.2,Wr,Nan,Atmosph,26,09,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,3.0,3.0,Wr,Nan,Atmosph,01,10,1961
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,Wr,Boomer,Shaft,01,10,1961
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,250.0,250.0,Wr,Nan,Atmosph,02,10,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,13.0,13.0,Wr,Nan,Atmosph,04,10,1961
USSR,Nz Russ,UGS,73.7,53.8,0.0,0.0,0.0,1500.0,10000.0,Wr,Nan,Atmosph,04,10,1961
USSR,Nz Russ,UGS,74.3,51.6,0.0,0.0,0.0,4000.0,4000.0,Wr,Nan,Atmosph,06,10,1961
USSR,Mtr Russ,MTM,48.0,46.0,0.0,0.0,0.0,40.0,40.0,We,Nan,Atmosph,06,10,1961
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,15.0,15.0,Wr,Nan,Atmosph,08,10,1961
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,Wr,Chena,Tunnel,10,10,1961
USSR,Semi Kazakh,UGS,50.0,77.7,0.0,0.0,0.0,1.0,1.0,Fms,Nan,Tunnel,11,10,1961
USSR,Semi Kazakh,DOE,50.0,78.0,0.0,0.0,0.0,15.0,15.0,Wr,Nan,Atmosph,12,10,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,6.6,6.6,Wr,Nan,Atmosph,17,10,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,Wr,Nan,Atmosph,19,10,1961
USSR,Nz Russ,UGS,73.8,53.2,0.0,0.0,0.0,1450.0,1450.0,Wr,Nan,Atmosph,20,10,1961
USSR,Nz Russ,UGS,73.9,53.8,0.0,0.0,0.0,12500.0,12500.0,Wr,Nan,Atmosph,23,10,1961
USSR,Nz Russ,UGS,70.7,53.5,0.0,0.0,0.0,4.8,4.8,We,Nan,Uw,23,10,1961
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,300.0,300.0,Wr,Nan,Atmosph,25,10,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,0.5,0.5,Fms,Nan,Atmosph,25,10,1961
USSR,Nz Russ,UGS,70.7,53.5,0.0,0.0,0.0,16.0,16.0,We,Nan,Watersur,27,10,1961
USSR,Mtr Russ,MTM,48.0,46.0,0.0,0.0,0.0,1.2,1.2,We,Nan,Space,27,10,1961
USSR,Mtr Russ,MTM,48.0,46.0,0.0,0.0,0.0,1.2,1.2,We,Nan,Space,27,10,1961
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,Wr,Mink,Shaft,29,10,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,0.09,0.09,We,Nan,Atmosph,30,10,1961
USSR,Nz Russ,UGS,73.8,53.5,0.0,0.0,0.0,50000.0,50000.0,Wr,Nan,Atmosph,30,10,1961
USSR,Nz Russ,UGS,73.6,56.2,0.0,0.0,0.0,5000.0,5000.0,Wr,Nan,Atmosph,31,10,1961
USSR,Nz Russ,UGS,75.1,56.7,0.0,0.0,0.0,150.0,1500.0,Wr,Nan,Atmosph,31,10,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,2.7,2.7,Wr,Nan,Atmosph,01,11,1961
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,120.0,120.0,Wr,Nan,Atmosph,02,11,1961
USSR,Nz Russ,DOE,73.0,55.0,0.0,0.0,0.0,280.0,280.0,Wr,Nan,Atmosph,02,11,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,0.6,0.6,Wr,Nan,Atmosph,02,11,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,0.0,0.001,Sam,Nan,Surface,03,11,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,0.9,0.9,Wr,Nan,Atmosph,03,11,1961
USSR,Nz Russ,MTM,73.0,55.0,0.0,0.0,0.0,15.0,15.0,Wr,Nan,Atmosph,04,11,1961
USSR,Nz Russ,UGS,73.7,55.7,0.0,0.0,0.0,150.0,1500.0,Wr,Nan,Atmosph,04,11,1961
USSR,Nz Russ,MTM,73.0,55.0,0.0,0.0,0.0,6.0,6.0,Wr,Nan,Atmosph,04,11,1961
USSR,Semi Kazakh,MTM,50.0,78.0,0.0,0.0,0.0,0.2,0.2,Wr,Nan,Surface,04,11,1961
FRANCE,In Ecker Alg,DOE,24.0,5.0,0.0,0.0,0.0,0.0,20.0,Wr,Agathe,Gallery,07,11,1961
USA,Nts,DOE,37.0,-116.0,4.3,0.0,0.0,13.4,13.4,Wr,Fisher,Shaft,03,12,1961
USA,Carlsbad Nm,DOE,32.25,-104.14,4.6,0.0,0.0,3.0,3.0,Pne:Plo,Gnome,Shaft,10,12,1961
USA,Nts,DOE,37.0,-116.0,3.4,0.0,0.2,0.5,0.5,Wr,Mad,Shaft,13,12,1961
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,Wr,Ringtail,Shaft,17,12,1961
USA,Nts,DOE,37.0,-116.0,3.5,0.0,0.25,0.15,0.15,Wr,Feather,Tunnel,22,12,1961
USA,Nts,UGS,37.0,-116.2,0.0,0.0,0.0,5.1,5.1,Wr,Stoat,Shaft,09,01,1962
USA,Nts,UGS,36.7,-116.1,0.0,0.0,0.0,6.4,6.4,Wr,Agouti,Shaft,18,01,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,Wr,Dormouse,Shaft,30,01,1962
USSR,Semi Kazakh,UGS,49.7,78.1,0.0,0.0,0.0,0.001,20.0,We,Nan,Tunnel,02,02,1962
USA,Nts,DOE,37.0,-116.0,4.3,0.0,0.2,3.07,3.07,Wr,Stillwater,Shaft,08,02,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.25,7.1,7.1,Wr,Armadillo,Shaft,09,02,1962
USA,Nts,DOE,37.0,-116.0,4.9,0.0,0.3,5.7,5.7,We,Hardhat,Shaft,15,02,1962
USA,Nts,DOE,37.0,-116.0,3.9,0.0,0.15,1.9,1.9,Wr,Chinchilla,Shaft,19,02,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,Wr,Codsaw,Shaft,19,02,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,11.9,11.9,Wr,Cimarron,Shaft,23,02,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,Wr,Platypus,Shaft,24,02,1962
UK,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,9.5,9.5,Wr,Pampas,Shaft,01,03,1962
USA,Nts,DOE,37.0,-116.0,4.3,0.0,0.03,0.43,0.43,We,Danny Boy,Crater,05,03,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,Se,Ermine,Shaft,06,03,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,8.4,8.4,Wr,Brazos,Shaft,08,03,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,Wr,Hognose,Shaft,15,03,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,3.4,3.4,Wr,Hoosic,Shaft,28,03,1962
USA,Nts,DOE,37.0,-116.0,4.3,0.0,0.15,0.0,20.0,Wr,Chinchilla:Ii,Shaft,31,03,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,10.6,10.6,Wr,Dormouse Prime,Shaft,05,04,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,Wr,Passaic,Shaft,06,04,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,Wr,Hudson,Shaft,12,04,1962
USA,Nts,DOE,37.0,-116.0,4.6,0.0,0.2,1.85,1.85,Wr,Platte,Tunnel,14,04,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,Wr,Dead,Shaft,21,04,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,190.0,190.0,Wr,Adobe,Airdrop,25,04,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,410.0,410.0,Wr,Aztec,Airdrop,27,04,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,Wr,Black,Shaft,27,04,1962
FRANCE,In Ecker Alg,UGS,23.8,5.4,0.0,0.0,0.0,20.0,150.0,Wr,Beryl,Gallery,01,05,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,1090.0,1090.0,Wr,Arkansas,Airdrop,02,05,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,670.0,670.0,Wr,Questa,Airdrop,04,05,1962
USA,Nts,UGS,37.046,-116.025,0.0,0.0,0.0,0.0,20.0,Wr,Paca,Shaft,07,05,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,100.0,100.0,Wr,Yukon,Airdrop,08,05,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,100.0,100.0,Wr,Mesilla,Airdrop,09,05,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,Wr,Arikaree,Shaft,10,05,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,50.0,50.0,Wr,Muskegon,Airdrop,11,05,1962
USA,Pacific,DOE,31.233,-124.217,0.0,0.0,0.0,0.0,20.0,We,Swordfish,Uw,11,05,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,500.0,500.0,Wr,Encino,Airdrop,12,05,1962
USA,Nts,UGS,37.065,-116.03,0.0,0.0,0.0,40.0,40.0,Wr,Aardvark,Shaft,12,05,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,97.0,97.0,Wr,Swanee,Airdrop,14,05,1962
USA,Nts,UGS,37.122,-116.047,0.0,0.0,0.0,4.5,4.5,Wr,Eel,Shaft,19,05,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,73.0,73.0,Wr,Chetco,Airdrop,19,05,1962
USA,Nts,UGS,37.125,-116.052,0.0,0.0,0.0,0.0,20.0,Wr,White,Shaft,25,05,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,2.6,2.6,Wr,Tanana,Airdrop,25,05,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,43.0,43.0,Wr,Nambe,Airdrop,27,05,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,Wr,Raccoon,Shaft,01,06,1962
USA,Nts,DOE,37.0,-116.0,4.4,0.0,0.3,0.0,20.0,Wr,Packrat,Shaft,06,06,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,782.0,782.0,Wr,Alma,Airdrop,08,06,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,210.0,210.0,Wr,Truckee,Airdrop,09,06,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,3000.0,3000.0,Wr,Yeso,Airdrop,10,06,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,1200.0,1200.0,Wr,Harlem,Airdrop,12,06,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,2.9,2.9,Wr,Des Moines,Tunnel,13,06,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,800.0,800.0,Wr,Rinconada,Airdrop,15,06,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,52.0,52.0,Wr,Dulce,Airdrop,17,06,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,2.2,2.2,Wr,Petit,Airdrop,19,06,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,Wr,Daman: I,Shaft,21,06,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,81.5,81.5,Wr,Otowi,Airdrop,22,06,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,7650.0,7650.0,Wr,Bighorn,Airdrop,27,06,1962
USA,Nts,DOE,37.0,-116.0,4.9,0.0,0.45,67.0,67.0,Wr,Haymaker,Shaft,27,06,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,We,Marshmallow,Tunnel,28,06,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,1270.0,1270.0,Wr,Bluestone,Airdrop,30,06,1962
USA,Nts,DOE,37.0,-116.0,4.1,0.0,0.15,0.0,20.0,Wr,Sacramento,Shaft,30,06,1962
USA,Nts,UGS,37.177,-116.045,0.0,0.0,0.0,104.0,104.0,Pne:Plo,Sedan,Crater,06,07,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,We,Littlefeller:Ii,Surface,07,07,1962
USA,Johnston Is,DOE,16.45,-169.32,0.0,0.0,-400.0,1400.0,1400.0,We,Starfish Prime,Rocket,09,07,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,1000.0,1000.0,Wr,Sunset,Airdrop,10,07,1962
USA,Christmas Is,DOE,2.0,-157.0,0.0,0.0,0.0,3880.0,3880.0,Wr,Pamlico,Airdrop,11,07,1962
USA,Nts,DOE,37.0,-116.0,0.0,0.0,0.0,0.5,0.5,We,Johnnie Boy,Crater,11,07,1962
USA,Nts,UGS,37.055,-116.033,0.0,0.0,0.0,20.0,200.0,Wr,Merrimac,Shaft,13,07,1962
