"State","Year","Totals.Capital outlay","Totals.Charges","Totals.Construction","Totals.Employee retirement revenue","Totals.Equipment and land","Totals.Expenditure","Totals.Federal intergovernmental","Totals.General expenditure","Totals.General revenue","Totals.Insurance trust  revenue","Totals.Intergovernmental","Totals.License tax","Totals.Local intergovernmental","Totals.Miscellaneous","Totals.Miscellaneous commercial activity","Totals.Other insurance trust revenue","Totals.Revenue","Totals.Sales tax","Totals.Selective sales tax","Totals.State intergovernmental","Totals.Tax","Totals.Unemployment comp revenue","Totals.Utility revenue","Totals.Worker's comp revenue","Details.Correction.Correction Institutions Total","Details.Correction.Correction Intergovernmental","Details.Correction.Correction NEC Intergovernmental","Details.Correction.Correction NEC Total","Details.Correction.Correction Total","Details.Education.Edcation Assistance and Subsidies","Details.Education.Education Construction","Details.Education.Education Equipment","Details.Education.Education Equipment and Land","Details.Education.Education Intergovernmental","Details.Education.Education Other Current Operation","Details.Education.Education Total","Details.Education.Education-NEC Expenditure Total","Details.Education.Education-NEC Intergovernmental","Details.Education.Elementary Secondary Intergovernmental","Details.Education.Elementary Secondary Total Expenditure","Details.Education.Higher Education-Auxilliary Total Expenditure","Details.Education.Higher Education-NEC Intergovernmental","Details.Education.Higher Education-NEC Total Expenditure","Details.Employment.Employee Retirement Total Cash and Securities","Details.Employment.Employee Retirement Total Expenditure","Details.Employment.Employment Security Administration Expenditure Total","Details.Employment.Employment Security Administration Intergovernmental","Details.Employment.Unemployment Comp Total Cash and Securities","Details.Employment.Unemployment Comp Total Expenditure","Details.Financial Aid.Assistance and Subsidies","Details.Financial Aid.Beginning Long Term Debt Total Outstanding","Details.Financial Aid.Bond Fund Total","Details.Financial Aid.Borrowing Total","Details.Financial Aid.Cash Assistance Intergovernmental","Details.Financial Aid.Cash Assistance Total Expenditure","Details.Financial Aid.Cash and Deposits Total","Details.Financial Aid.Cash and Securities Total","Details.Financial Aid.Categorical Assistance Intergovernmental","Details.Financial Aid.Categorical Assistance Total Expenditure","Details.Financial Aid.Federal Agency Securities Total","Details.Financial Aid.Securities Total","Details.Financial Aid.Sinking Fund Total","Details.Health.Health Intergovernmental","Details.Health.Health Total Expenditure","Details.Insurance Trust.Insurance Trust","Details.Insurance Trust.Insurance Trust Cash and Deposits","Details.Insurance Trust.Insurance Trust Cash and Securities","Details.Insurance Trust.Insurance Trust Federal Agency Securities","Details.Insurance Trust.Insurance Trust Federal Securities","Details.Insurance Trust.Insurance Trust Other Securities","Details.Insurance Trust.Insurance Trust Securities Total","Details.Insurance Trust.Insurance Trust State and Local Securities Total","Details.Insurance Trust.Insurance Trust Total Expenditure","Details.Intergovernmental.Intergovernmental Expenditure","Details.Intergovernmental.Intergovernmental to Combined and Unallocable","Details.Intergovernmental.Intergovernmental to Counties","Details.Intergovernmental.Intergovernmental to Federal","Details.Intergovernmental.Intergovernmental to Local","Details.Intergovernmental.Intergovernmental to Municipalities","Details.Intergovernmental.Intergovernmental to School Districts","Details.Intergovernmental.Intergovernmental to Special Districts","Details.Intergovernmental.Intergovernmental to State","Details.Intergovernmental.Intergovernmental to Townships","Details.Natural Resources.Natural Resources Construction","Details.Natural Resources.Natural Resources Direct","Details.Natural Resources.Natural Resources Equipment and Land","Details.Natural Resources.Natural Resources Intergovernmental","Details.Natural Resources.Natural Resources NEC Total Expenditure","Details.Natural Resources.Natural Resources Total","Details.Public Welfare.Public Welfare Assistance and Subsidies","Details.Public Welfare.Public Welfare Construction","Details.Public Welfare.Public Welfare Direct Expenditure","Details.Public Welfare.Public Welfare Equipment and Land","Details.Public Welfare.Public Welfare Intergovernmental","Details.Public Welfare.Public Welfare Other Current Operation","Details.Public Welfare.Public Welfare Total Expenditure","Details.Transportation.Transit Subsidy Intergovernmental","Details.Transportation.Transit Subsidy Total Expenditure","Details.Utilities.Electric Utility Total Expenditure","Details.Utilities.Gas Utility Total Expenditure","Details.Utilities.Transit Utility Total Expenditure","Details.Utilities.Utilities Construction","Details.Utilities.Utilities Current Operation","Details.Utilities.Utilities Equipment and Land","Details.Utilities.Utilities Interest Total","Details.Utilities.Utilities Total Expenditure","Details.Utilities.Water Utility Total Expenditure","Details.Waste.Sewerage Intergovernmental","Details.Waste.Sewerage Total Expenditure","Details.Waste.Solid Waste Management Intergovernmental","Details.Waste.Solid Waste Management Total Expenditure","Details.Welfare.Welfare Institution Total Expenditure","Details.Welfare.Welfare NEC Intergovernmental","Details.Welfare.Welfare NEC Total Expenditure","Details.Welfare.Welfare Vendor Payments Total","Details.Health.Hospitals.Hospital-Other Intergovernmental","Details.Health.Hospitals.Hospital-Other Total Expenditure","Details.Health.Hospitals.Hospitals Total Construction","Details.Health.Hospitals.Hospitals Total Current","Details.Health.Hospitals.Hospitals Total Equipment and land","Details.Health.Hospitals.Hospitals Total Expenditure","Details.Health.Hospitals.Hospitals Total Intergovernmental","Details.Health.Hospitals.Own Hospitals Total Expenditure","Details.Natural Resources.Agriculture.Agriculture Intergovernmental","Details.Natural Resources.Agriculture.Agriculture Total Expenditure","Details.Natural Resources.Agriculture.Federal Agriculture Farm Income Intergovernmental","Details.Natural Resources.Agriculture.Federal Agriculture Farm Income Total","Details.Natural Resources.Agriculture.Federal Farm Credit Intergovernmental","Details.Natural Resources.Agriculture.Federal Farm Credit Total","Details.Natural Resources.Fish and Game.Fish and Game Intergovernmental","Details.Natural Resources.Fish and Game.Fish and Game Total Expenditure","Details.Natural Resources.Forestry.Forestry Intergovernmental","Details.Natural Resources.Forestry.Forestry Total Expenditure","Details.Natural Resources.Parks.Parks Intergovernmental","Details.Natural Resources.Parks.Parks Total Expenditure","Details.Transportation.Airports.Airports Intergovernmental","Details.Transportation.Airports.Airports Total Expenditure","Details.Transportation.Highways.Highways Construction Total","Details.Transportation.Highways.Highways Direct","Details.Transportation.Highways.Highways Intergovernmental","Details.Transportation.Highways.Highways Land and Equipment","Details.Transportation.Highways.Highways Total Expenditure","Details.Transportation.Highways.Regular Highways Intergovernmental","Details.Transportation.Highways.Regular Highways Total Expenditure","Details.Transportation.Highways.Toll Highways Total Expenditure","Details.Transportation.Parking.Parking Intergovernmental","Details.Transportation.Parking.Parking Total","Details.Transportation.Water Transport.Water Transport Intergovernmental","Details.Transportation.Water Transport.Water Transport Total Expenditure"
"Louisiana","2003","1469143","2362867","1102941","815651","366202","18110365","6425520","15752066","18276111","1156868","6501978","426741","76458","1961759","0","0","19437629","4374737","1886110","0","7449507","300696","4650","40521","376364","150238","150238","243050","619414","329535","153551","104851","108081","3315553","2328295","6235015","680704","2798","3312755","3312755","254062","0","1987494","8732963","2004366","101087","0","1513852","345427","586638","0","673646","0","0","0","15538420","23197111","0","257103","0","4672563","5398956","418","418057","2349793","2701932","10360623","0","1352454","3320109","4672563","0","2349793","4329053","379454","636844","0","4329053","0","3312755","0","0","0","37216","382292","16448","11013","148070","393305","257103","0","2723133","7481","77145","2458549","2800278","0","0","4666","0","0","5282","3224","0","0","8506","3840","0","0","0","18879","0","77145","491038","2052137","401","401","7337","1483579","16115","1507432","401","1507031","1057","174231","0","0","0","0","0","55068","0","15936","26534","240501","3749","11879","636585","1045143","97478","58837","1142621","97478","1088672","53949","0","0","34312","172509"
"Louisiana","2004","1303178","2390841","1054324","4241977","248854","19802889","6900021","17338655","18877276","4569230","6995885","429068","95864","1749261","0","0","23451376","4321306","1640590","0","7741289","280909","4870","46344","355165","154772","154772","253560","608725","312122","117120","89962","92946","3453385","2458326","6433899","693180","3462","3449923","3449923","256811","0","2033985","16711269","2150028","109807","0","1479537","309581","501576","0","738301","0","0","0","16847169","31761702","0","189454","0","12647900","5413434","866","471892","2459609","3393779","18308312","0","1240920","11406980","12647900","0","2459609","4410251","304297","656031","0","4410251","0","3449923","0","0","0","29019","385421","21271","11164","130982","396585","189454","0","4040932","1655","81484","3849823","4122416","0","0","2163","0","0","1752","2873","0","0","4625","2462","0","0","0","19313","0","81484","490940","3442022","176","176","29215","1603988","14874","1648253","176","1648077","1193","192311","0","0","0","0","0","56970","0","16322","26841","214417","3749","6073","617372","1040377","97856","59104","1138233","97856","1089624","48609","0","0","34853","141634"
"Louisiana","2005","1338964","2536912","1114425","4315179","224539","20246272","7046211","17653909","20177492","4668235","7088626","520360","42415","1913280","0","58430","24851601","4585883","1724448","0","8638674","247927","5874","46699","530421","160881","1646","106718","637139","0","139875","80867","81680","3615809","2543815","6381179","389557","1353","3614456","3614456","280354","0","2096812","12523768","2267909","87016","0","1483866","233124","0","0","959559","0","0","0","17571325","29040927","0","0","0","8672324","5995663","39","541726","2588769","2673050","14142652","0","979853","7692471","8672324","0","2588769","4588748","974292","0","0","4588748","0","3614456","0","0","0","50654","437507","19807","10166","373530","447673","0","0","4257041","2383","90745","4254658","4347786","0","0","1489","0","0","191","3403","0","0","3594","2105","0","0","0","21907","13842","90745","483938","3850006","0","0","31636","1583583","7534","1622753","0","1622753","0","0","0","0","0","0","0","57276","0","16867","28281","208023","9203","10832","720091","1177330","99662","62279","1276992","99662","1220748","56244","0","0","19198","137584"
"Louisiana","2006","1909341","2360563","1664112","3942223","245229","23025192","9026421","19831505","23027120","4738404","9079426","554078","53005","1834178","0","58430","27769041","5418400","1990914","0","9752953","675028","3517","62723","543793","155992","0","111584","655377","0","163084","68201","74038","3698810","2626627","6562559","410086","797","3698012","3698012","275294","1","2179167","13215496","2431332","405342","0","1340739","670867","0","0","644753","0","0","0","19060768","31146146","0","0","0","8742936","6041954","0","556749","3189935","2671219","14756597","0","1095900","7647036","8742936","0","3189935","5623976","1925964","0","0","5623976","0","3698012","0","0","0","49286","417538","15208","15321","356568","432859","0","0","4307215","121","92489","4307094","4399704","0","0","1560","0","0","187","3565","0","0","3752","2192","0","0","0","9485","15285","92489","490797","3893622","0","0","64695","1475603","8220","1548518","0","1548518","0","0","0","0","0","0","0","58726","0","17565","26119","261839","6217","14875","1030211","1508459","78307","77627","1586766","78307","1532678","54088","0","0","32792","205233"
"Louisiana","2007","2014492","2471407","1697441","5442833","317051","26960933","12310669","24121390","28110557","5804557","12378055","570472","67386","2287980","0","58430","33919629","5481652","2000410","0","10973115","260581","4515","42713","531158","129589","0","120310","651468","0","159585","91475","91742","3957460","3173510","7382297","466935","1237","3956223","4223957","310720","0","2380685","18815066","2618210","58296","0","1436287","129286","0","0","1830816","0","0","0","24676222","41332721","0","0","0","12098708","7202519","0","432499","2835232","3795488","20451987","0","558150","11540558","12098708","0","2835232","6175007","2218784","0","0","6175007","0","3956223","0","0","0","61785","466389","21474","17106","202780","483495","0","0","4513676","879","95694","4512797","4609370","17688","17688","1445","0","896","112","4196","3","0","4311","1970","0","0","0","0","18719","95694","537717","4052934","0","0","4777","1591096","12926","1608799","0","1608799","7148","188556","0","0","0","0","0","69437","271","22722","29843","318698","6904","24531","1056979","1563679","92704","76647","1656383","92704","1603746","52637","0","0","27432","134677"
"Louisiana","2008","2809463","2725053","2254336","-149966","555127","32169692","14092548","29149615","30662436","449019","14162336","498612","69788","2771177","0","297497","31119194","5538890","2079507","0","11003870","244975","7739","56513","615915","140148","2744","157161","773076","0","295063","151477","159332","4322857","3931126","8708378","532841","1783","4320472","4781247","384351","602","3009939","19390915","2754196","80574","0","1496676","178866","0","0","1854932","0","0","0","26517775","43999952","0","0","0","11408493","8486570","0","472458","3014667","3700653","21182830","0","706025","10702468","11408493","0","3014667","6022790","1702318","0","0","6022790","0","4320472","0","0","0","47386","574382","49747","4749","218926","579131","0","0","5393025","3266","105855","5389759","5498880","14244","14244","2027","0","759","18","5387","5","0","5410","2624","0","0","0","0","27868","105855","676709","4794303","0","0","9070","1944578","11241","1964889","0","1964889","731","228190","0","0","0","0","0","106294","230","25721","35274","371160","5488","20297","1529803","2052505","79572","92635","2132077","79572","2061592","70485","0","0","23859","126013"
"Louisiana","2009","3154041","2926042","2684609","-4745847","469432","31559803","12430099","28110317","28060960","-4135096","12502404","464971","72305","2430583","0","320795","23932631","5202904","2239146","0","10201931","230785","6767","59171","665243","150211","2571","167256","832499","0","268171","96239","99447","4557637","3914823","8840078","481422","1951","4549959","4970457","404153","5727","2984046","15057793","2913205","111192","0","1380909","334333","0","0","1324571","0","0","0","26576301","40034989","0","0","0","8908210","9161445","227","508616","3443816","3147169","16605857","0","950943","7957267","8908210","0","3443816","6505314","1955355","0","0","6505314","0","4549959","0","0","0","42035","627139","20097","12741","282164","639880","0","0","5682337","1760","111295","5680577","5793632","12234","12234","2063","0","810","145","5525","0","0","5670","2797","0","0","0","0","33739","111295","730485","5029408","0","0","8069","2079503","13643","2101215","0","2101215","1279","205609","0","0","0","0","0","127812","2","24295","34752","290996","6802","15877","2075072","2597274","69425","64990","2666699","69425","2605431","61268","0","0","48523","171556"
"Louisiana","2010","2554597","3094466","2178021","4200000","376576","31651626","13154783","27597070","27421998","4723704","13235499","426651","80716","2333400","0","232051","32157171","4842797","2262851","0","8758633","238530","11469","53123","619555","169761","3618","154955","774510","0","255548","67061","74989","4644651","3674673","8649861","444606","7413","4637238","5035969","388400","0","2780886","17073426","3073876","94206","0","1018745","858438","0","0","1636185","0","0","0","24589493","40030332","0","0","0","10248077","8728840","0","484533","4048943","2957177","18398016","0","1268143","8979934","10248077","0","4048943","6658397","2021159","0","0","6658397","0","4637238","0","0","0","51458","746114","15638","11376","374072","757490","0","0","5978809","1430","117234","5977379","6096043","16426","16426","2024","0","774","212","5395","6","0","5613","2815","0","0","0","0","36162","117234","773728","5286153","0","0","11801","2266817","7981","2286599","0","2286599","1730","223794","0","0","0","0","0","135912","215","23712","32787","301299","7725","18519","1493460","1996277","68531","46395","2064808","68531","2009055","55753","0","0","45586","175256"
"Louisiana","2011","2630108","3299702","2265263","6482263","364845","31609601","12418521","27362377","26919802","7029186","12513927","351398","95406","2240752","0","209230","33955430","5131210","2318406","0","8865421","276978","6442","60715","603576","168880","3442","153787","757363","0","191902","130289","131602","4572047","3710543","8606094","511250","2377","4569545","4956591","407931","125","2730322","20389706","3301497","119093","0","880009","815538","0","0","1211102","0","0","0","24439140","42947663","0","0","0","12085191","9348043","0","446295","4240700","3063110","21571633","0","960578","11124613","12085191","0","4240700","6580164","2010619","0","0","6580164","0","4569545","0","0","0","76349","619887","30842","256615","545800","876502","0","0","6025253","311","120551","6024942","6145804","3634","3634","2012","0","344","1582","4942","0","0","6524","4168","0","0","0","0","37698","120551","749080","5359026","0","0","7408","2187858","9770","2205036","0","2205036","0","184886","0","0","0","0","0","123841","1625","21975","35537","343450","13146","17948","1623079","2129134","55495","16956","2184629","55495","2136411","48218","0","0","0","158445"
"Louisiana","2012","2434710","2705654","2054768","976346","379942","30158263","11117808","26232729","25314766","1553599","11192378","402212","74570","2422681","0","238691","26875634","4888854","2072935","0","8994053","273116","7269","65446","587123","169393","3172","142764","729887","0","227560","184217","184288","4467214","3820044","8699106","604849","992","4466057","4922642","463810","165","2707805","8749360","3218454","115619","0","806889","524806","0","0","1077206","0","0","0","22792012","29489778","0","0","676568","0","8665867","28","444786","3920302","3047823","9745589","676568","0","0","0","0","3920302","6387767","1921710","0","0","6387767","0","4466057","0","0","0","125355","684298","39234","20863","372964","705161","0","0","5982089","574","120052","5981515","6102141","0","0","2081","0","0","475","4757","0","0","5232","3151","0","0","0","0","40490","120052","724802","5336849","0","0","3675","1944741","1289","1949705","0","1949705","9908","189873","0","0","0","0","544","120415","781","21909","38984","336734","13733","16019","1286440","1834554","87820","37610","1922374","87820","1876620","45754","0","0","27466","214908"
"Louisiana","2013","1997655","2967466","1721187","5401285","276468","30637841","10575271","26400160","25237686","5975724","10642875","369930","67604","2403516","0","195042","31220508","4974642","2148890","0","9223829","269314","7098","110083","571168","175469","2828","130128","701296","0","171277","147831","155250","4418515","3821809","8566851","616874","3097","4415418","4834514","447423","0","2668040","8462367","3676068","111845","0","835977","332719","0","0","918077","0","0","0","22749590","29089725","0","0","484012","1993","8141748","0","424495","4232506","3268785","9608920","484012","0","1993","1993","0","4232506","6241308","1825890","0","0","6241308","0","4415418","0","0","0","127232","740999","25424","60024","461686","801023","0","0","6887075","885","141231","6886190","7028306","0","0","2264","0","0","0","5175","0","0","5175","2911","0","0","0","0","40628","141231","722161","6265517","0","0","5855","1917648","7267","1930770","0","1930770","92","188376","0","0","0","0","648","130836","32","20125","40349","359434","11606","19185","1088150","1630665","85407","34807","1716072","85407","1669987","46085","0","0","23212","210018"
"Colorado","1996","601685","1070825","431467","1581160","170218","9973226","2726006","8567106","9461517","2404866","2745933","250220","19927","823999","0","36810","11866383","2043507","722007","0","4820760","305800","0","481096","203052","17061","17061","150383","353435","215386","70871","62141","68845","1850753","1739505","3945360","293416","711","1831998","1831998","263301","18044","1556645","18942105","799110","43517","0","486198","262728","215386","0","583521","0","0","0","7739139","26042693","126961","126961","0","13236805","3238379","30203","235366","1404835","2120120","20423674","0","1551863","11684942","13236805","0","1404835","2849915","0","961159","7669","2842246","0","1850042","31045","0","0","9477","147097","7912","10738","45355","157835","0","326","1595780","3952","485290","1591502","2081070","0","0","0","0","0","79","1206","0","0","1285","1285","0","0","2614","11223","12657","358329","620555","1320897","7285","10731","773","135745","2028","145831","7285","135100","50","45110","0","0","0","0","1501","60305","0","7065","4211","42747","7175","7789","326932","574304","221641","39918","795945","221641","795945","0","0","0","0","0"
"Colorado","1997","742649","1187138","543477","1986437","199172","10621888","2577625","9145634","9944905","2834734","2595939","261406","18314","871697","0","31766","12779639","2178700","765797","0","5290131","311380","0","505151","272680","29145","29145","182837","455517","84129","130912","64629","80895","1979341","1916972","4192249","179907","589","1959754","1959754","282371","18998","1770217","15662372","887385","41049","0","531532","238510","84129","0","600730","0","0","0","8573763","23591436","124319","124319","0","13735199","3088410","30703","247006","1474681","2220561","17238234","0","839929","12895270","13735199","0","1474681","3017473","0","1001425","7505","3009968","0","1978752","29791","0","0","7312","142242","7482","9676","45746","151918","0","786","1718026","2770","502653","1714470","2220679","0","0","0","0","0","123","1450","0","0","1573","1573","0","0","2262","14261","13401","378334","726393","1356566","8068","11998","1562","134225","2020","145875","8068","133877","43","47981","0","0","0","0","778","58191","0","0","5887","46588","8274","9035","332384","585111","224585","35098","809696","224585","809696","0","0","0","0","0"
"Colorado","1998","899355","1292396","723607","2293570","175748","11036775","2766867","9867401","10953476","2560829","2788627","277802","21760","982242","0","39281","13514305","2318437","787605","0","5890211","227978","0","0","427095","37489","37489","192382","619477","89695","85877","63138","71100","2083310","2003086","4333068","175565","478","2065213","2065213","294637","17619","1797653","17078996","1000115","41135","0","606815","150971","89695","0","485308","0","0","0","8982003","25067505","127244","127244","0","14168397","3344958","32267","282136","1167562","1741796","17827298","0","376093","13792304","14168397","0","1167562","3159458","0","1047063","8921","3150537","0","2082832","20642","0","0","6476","146893","8502","9128","41429","156021","0","1489","1874738","3056","526332","1870193","2401070","0","0","0","0","0","137","1675","0","0","1812","1812","0","0","2516","14760","15214","399088","778580","1480032","7566","11957","2633","138784","1848","150831","7566","138874","31","53429","0","0","0","0","468","61163","0","0","6374","49089","9016","10124","458782","726632","262474","47293","989106","262474","989106","0","0","0","0","0"
"Colorado","1999","1128822","1278954","804003","1900837","324819","12893224","2941008","11448274","11746973","2411167","2959108","291620","18100","940726","0","278584","14158140","2521031","817423","0","6568185","231746","0","0","457972","82432","82432","213401","671373","95983","134585","59931","70919","2239790","2062802","4604079","193015","600","2219946","2222577","321271","19244","1867216","18096134","1121964","42204","0","684987","147120","95983","0","659889","0","0","0","10124616","27391782","109746","109746","0","14575972","3227254","33902","292724","1442698","2361383","19628549","0","1107907","13468065","14575972","0","1442698","3519783","0","1249516","4064","3515719","0","2239190","27013","0","0","13439","170875","15418","19878","54825","190753","0","3613","2146184","12179","682261","2130392","2828445","0","0","0","0","0","154","2098","0","0","2252","2252","0","0","1653","16347","16733","572515","1102720","1599246","9437","11997","4478","139365","1932","155212","9437","143215","0","57870","0","0","0","0","942","78058","0","0","6846","57357","6889","7585","603768","888442","270884","57758","1159326","270884","1159326","0","0","0","0","0"
"Colorado","2000","1252199","1340911","1030339","3837704","221860","13673202","3280329","12234062","12925010","4134593","3301003","300109","20674","1208049","0","45203","17059603","2708987","859682","0","7075047","251686","0","0","447913","89888","89888","241177","689090","106117","215635","60313","93690","2342249","2201413","4959104","207572","978","2323428","2324744","393684","17843","2033104","20603414","1264240","38260","0","763672","155229","106117","0","475598","0","0","0","11027580","30810799","117737","117737","0","16503784","3543352","35190","308387","1434172","1761735","21544954","0","714050","15789734","16503784","0","1434172","3702849","0","1328041","3484","3699365","0","2341271","30053","0","0","15494","174175","10555","15438","52797","189613","0","6021","2210815","11771","714498","2193023","2925313","0","0","0","0","0","127","4841","0","0","4968","4968","0","0","2679","27960","17466","596761","1159252","1630858","2099","13231","2073","144122","761","149055","2099","135824","0","60800","0","0","0","0","1099","76016","0","0","8302","67588","8770","9978","662041","962639","280771","52015","1243410","280771","1243410","0","0","0","0","0"
"Colorado","2001","1286781","1415281","1065165","5140643","221616","15361260","3439937","13382794","13868004","5906421","3471257","301374","31320","1414547","0","532140","19774425","2887150","916944","0","7566919","233638","0","0","448392","87969","87969","256029","704421","116815","220546","55951","69012","2485136","2396032","5287541","249860","9651","2456568","2456568","397345","18917","2183768","24643335","1442002","39186","0","794132","183216","116815","0","454329","0","0","0","13301736","36841428","165946","165946","0","19557072","4024429","37632","309353","1975686","3054834","26594526","0","803425","18753647","19557072","0","1975686","3909362","0","1408091","2872","3906490","0","2475485","22914","0","0","16038","213021","11118","20903","68689","233924","0","12984","2504228","7965","808670","2483279","3312898","0","0","0","0","0","165","2615","0","0","2780","2780","0","0","1924","22154","19476","642724","1005520","2121956","2525","15447","3379","150148","1338","157390","2525","141943","0","85290","0","0","0","0","1730","79945","0","0","8841","64377","8431","9848","723271","1069878","272317","82119","1342195","272317","1342195","0","0","0","0","0"
"Colorado","2002","1333119","1470562","1150445","-2384596","182674","16491891","3806370","14336015","13874720","-2065264","3865825","278018","59455","1615162","0","54884","11809456","2834580","932608","0","6923171","264448","0","0","459787","95464","95464","274670","734457","148330","247764","48011","55095","2789148","2557835","5798172","286288","7947","2761100","2761174","383253","20101","2367457","12169148","1576657","47909","0","632409","550923","148330","0","288957","0","0","0","11663893","23109958","159517","159517","0","6546961","4242532","44577","792620","2151419","1379390","12825455","0","774120","5772841","6546961","0","2151419","4295239","0","1486739","3550","4291689","0","2781201","23749","0","0","9650","176798","3808","16437","64905","193235","0","43789","2283219","10100","848301","2229330","3131520","0","0","0","0","0","176","4281","0","0","4457","4457","0","0","421","18538","21873","688784","1287822","1662308","121","6203","2645","142788","611","146165","121","139962","0","60094","0","0","0","0","1311","68236","0","0","8585","69307","13303","14423","780740","1133895","287486","67560","1421381","287486","1421381","0","0","0","0","0"
"Colorado","2003","1209265","1736445","1086321","-1225001","122944","17266642","4133705","14374183","13998588","-201549","4178537","315096","44832","1447416","0","39060","13805946","2793901","960701","0","6636190","403092","8907","581300","451600","96560","96560","271972","723572","170852","268001","46247","49865","3046164","2598822","6133704","311116","8216","3016921","3017002","413954","21027","2391632","11826757","1752370","68121","0","298357","718527","170852","0","135503","0","0","0","14653739","25522387","152332","152332","0","6279018","6372959","49304","708767","2886777","2651104","13519752","0","755391","5523627","6279018","0","2886777","4666350","0","1598015","2747","4663603","0","3037908","27680","0","0","3151","178272","3018","20370","69853","198642","0","1236","2547428","5833","895197","2540359","3442625","0","0","0","0","0","0","5682","0","0","5682","5682","0","0","850","16283","29538","742865","1543530","1717225","0","5643","420","296120","1244","297784","0","292141","965","45659","0","0","0","0","2116","83129","0","1","10118","72418","9879","11244","757236","1105653","272585","34411","1378238","272585","1378188","50","0","0","0","0"
"Colorado","2004","1123706","1854660","995607","7007300","128099","17626373","4531196","14606850","14906599","8125219","4594664","337911","63468","1405818","0","59554","23031818","2894035","984789","0","7051457","429302","0","629063","421943","107028","107028","279767","701710","161239","224054","45820","48372","3234123","2625467","6293255","293053","9289","3215290","3215389","433756","9544","2351057","14210424","1940114","64838","0","121835","568098","161239","0","114463","0","0","0","15674584","28983026","639341","639341","0","7537549","7332256","52186","784349","3015461","2726184","16034626","0","1053354","6484195","7537549","0","3015461","4860577","0","1586951","2920","4857657","0","3224834","45872","0","0","2489","182488","3697","24537","74611","207025","0","2334","2616770","4278","921017","2610158","3537787","0","0","0","0","0","0","4059","3","0","4062","4062","0","1491","2762","23078","33181","281676","720612","2144653","0","0","10","324570","623","325203","0","325203","464","48638","0","0","0","0","1421","83710","0","66","9950","73484","10565","11852","738881","1098746","275385","36900","1374131","275385","1374070","61","0","0","0","0"
"Colorado","2005","964411","1941056","813957","5401696","150454","18047784","4469717","14972592","15841010","6610110","4536117","336557","66400","1715381","0","87862","22451120","3057452","1054386","0","7648456","460782","0","659770","436525","111730","110731","296232","732757","0","155942","49740","53861","3380266","2733839","6323908","119896","9890","3364433","3364615","396991","5943","2442406","15306844","2223188","48237","0","220342","335413","0","0","319391","0","0","0","18710174","32758949","578605","578605","0","8494594","9723434","52390","774327","3072931","3267383","17316158","0","1436524","7058070","8494594","0","3072931","5187797","1812720","0","4701","5183096","0","3370376","0","0","0","6040","203188","15818","53027","157876","256215","0","1661","2681951","8300","1007682","2671990","3689633","0","0","0","0","0","0","2257","4","0","2261","2261","0","1643","1111","18527","32142","429077","887959","2190927","0","0","54","338075","893","339022","0","339022","0","0","0","0","0","0","1625","98339","0","0","10648","81146","13028","14931","618120","994597","285814","35642","1280411","285814","1279735","676","0","0","0","0"
"Colorado","2006","1001805","2404244","841996","4718579","159809","19244819","4657421","16077537","17502596","5973468","4725831","344217","68410","1838980","0","29279","23476064","3253073","1148024","0","8533541","523928","0","701682","491877","128341","124464","325810","817687","0","241631","56541","70429","3549393","2920431","6781884","143495","4430","3537362","3537507","429225","7601","2671657","15380724","2455033","52131","0","445412","284291","0","0","495627","0","0","0","19497293","34152514","606544","606544","0","9598445","10142509","68251","720887","3163660","3079089","17734310","0","1843155","7755290","9598445","0","3163660","5595387","2043221","0","7203","5588184","0","3544963","0","0","0","4628","211700","7972","71119","189254","282819","0","3270","2935540","4218","1095552","2928052","4031092","0","0","0","0","0","0","3622","0","0","3622","3622","0","1870","2006","22917","39099","489008","938076","2447373","0","0","23","354688","592","355303","0","355303","0","0","0","0","0","0","2344","93565","0","0","10299","87215","17505","19359","543801","960310","301395","35835","1261705","301395","1259767","1938","0","0","0","0"
"Colorado","2007","1068724","2637888","935871","7171031","132853","19881872","4318697","16640944","18155625","8400181","4397123","354417","78426","1903631","0","77160","26555806","3450208","1254015","0","9216983","462685","0","689305","530647","148138","143680","365180","895827","0","482160","50996","52890","3837678","3063990","7436718","112136","8616","3821671","3821826","492261","7391","3010495","16669072","2516295","54138","0","615795","290567","0","0","634490","0","0","0","24349026","39911264","719244","719244","0","9453027","11733841","81040","712835","3235339","3813676","19375914","0","2141673","7311354","9453027","0","3235339","5680267","1847969","0","3236","5677031","0","3829062","0","0","0","2826","209240","9901","63549","127660","272789","0","7905","3109736","5977","778486","3095854","3888222","0","0","0","0","0","0","5589","0","0","5589","5589","0","1785","437","1785","40510","59242","552557","2575911","0","0","53","394073","637","394763","0","394763","1367","61397","0","0","0","0","1188","83732","0","0","11204","82091","13177","15171","397589","784749","300434","19893","1085183","300434","1084111","1072","0","0","0","0"
